origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Zhuhai,Guangzhou,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 16:14:00,2025-11-12 17:09:00,55,D3666,Electric Multiple Unit,Second Class Seat,Sufficient,70,1,149
Zhuhai,Guangzhou,2025-11-12,ZHQ,Zhuhai Station,ZSQ,Zhongshan Station,2025-11-12 18:46:00,2025-11-12 19:09:00,23,D7138,Electric Multiple Unit,Second Class Seat,Sufficient,70,1,155
Zhuhai,Guangzhou,2025-11-12,ZSQ,Zhongshan Station,IZQ,Guangzhou South Station,2025-11-12 19:26:00,2025-11-12 19:56:00,30,C7686,Intercity Train,Second Class Seat,Sufficient,70,2,155
Zhuhai,Guangzhou,2025-11-12,MFQ,Mingzhu Station,IZQ,Guangzhou South Station,2025-11-12 08:44:00,2025-11-12 09:54:00,70,C7698,Intercity Train,Second Class Seat,Sufficient,65,1,133
Zhuhai,Guangzhou,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 15:09:00,2025-11-12 16:06:00,57,G882,High-Speed Train,Second Class Seat,Sufficient,70,1,154
Zhuhai,Guangzhou,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 12:17:00,2025-11-12 13:13:00,56,G1302,High-Speed Train,Second Class Seat,Sufficient,70,1,152
Zhuhai,Guangzhou,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 17:06:00,2025-11-12 18:02:00,56,G6340,High-Speed Train,Second Class Seat,Sufficient,70,1,150
Zhuhai,Guangzhou,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 10:15:00,2025-11-12 11:10:00,55,G338,High-Speed Train,First Class Seat,Sufficient,570,1,146
Zhuhai,Guangzhou,2025-11-12,QXQ,Qianshan Station,IZQ,Guangzhou South Station,2025-11-12 11:05:00,2025-11-12 12:25:00,80,C7628,Intercity Train,Second Class Seat,Sufficient,65,1,138
Zhuhai,Guangzhou,2025-11-12,MFQ,Mingzhu Station,EAQ,Xiaolan Station,2025-11-12 21:29:00,2025-11-12 21:57:00,28,C7702,Intercity Train,Second Class Seat,Sufficient,65,1,132
Zhuhai,Guangzhou,2025-11-12,EAQ,Xiaolan Station,IZQ,Guangzhou South Station,2025-11-12 22:14:00,2025-11-12 22:34:00,20,C7704,Intercity Train,Second Class Seat,Sufficient,65,2,132
Zhuhai,Guangzhou,2025-11-12,QXQ,Qianshan Station,EAQ,Xiaolan Station,2025-11-12 18:38:00,2025-11-12 19:27:00,49,C7684,Intercity Train,Second Class Seat,Sufficient,65,1,139
Zhuhai,Guangzhou,2025-11-12,EAQ,Xiaolan Station,IZQ,Guangzhou South Station,2025-11-12 19:49:00,2025-11-12 20:09:00,20,C7212,Intercity Train,Second Class Seat,Sufficient,65,2,139
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,QXQ,Qianshan Station,2025-11-13 17:07:00,2025-11-13 18:03:00,56,C7613,Intercity Train,Second Class Seat,Sufficient,65,1,167
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-13 13:21:00,2025-11-13 14:19:00,58,C7627,Intercity Train,Second Class Seat,Sufficient,65,1,171
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-13 20:59:00,2025-11-13 21:55:00,56,G337,High-Speed Train,Second Class Seat,Sufficient,70,1,190
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-13 17:07:00,2025-11-13 17:55:00,48,C7613,Intercity Train,Second Class Seat,Sufficient,65,1,161
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,ZSQ,Zhongshan Station,2025-11-13 14:07:00,2025-11-13 14:38:00,31,C7655,Intercity Train,Second Class Seat,Sufficient,70,1,201
Guangzhou,Zhuhai,2025-11-13,ZSQ,Zhongshan Station,ZHQ,Zhuhai Station,2025-11-13 14:53:00,2025-11-13 15:19:00,26,G6107,High-Speed Train,Second Class Seat,Sufficient,70,2,201
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-13 06:00:00,2025-11-13 06:47:00,47,C7601,Intercity Train,Second Class Seat,Sufficient,65,1,158
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,QXQ,Qianshan Station,2025-11-13 16:57:00,2025-11-13 17:53:00,56,C7675,Intercity Train,Second Class Seat,Sufficient,65,1,168
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,QXQ,Qianshan Station,2025-11-13 16:27:00,2025-11-13 17:27:00,60,C7673,Intercity Train,Second Class Seat,Sufficient,65,1,174
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-13 20:50:00,2025-11-13 21:48:00,58,C7705,Intercity Train,First Class Seat,Sufficient,570,1,195
Guangzhou,Zhuhai,2025-11-13,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-13 20:19:00,2025-11-13 21:11:00,52,C7699,Intercity Train,Second Class Seat,Sufficient,65,1,166
