poi_name,latitude,longitude,address,poi_type
Huguang Guild Hall,29.557921,106.586915,,attraction
Nanbin Road,29.541622,106.576856,,attraction
Chongqing China Three Gorges Museum,29.562014,106.550513,,attraction
Chongqing People's Great Hall,29.561674,106.553277,,attraction
Chaotianmen Wharf,29.563361,106.589421,,attraction
Hongyan Revolutionary Memorial Hall,29.551553,106.497421,,attraction
Graffiti Street,29.488979,106.539867,,attraction
Chongqing Zoo,29.504023,106.505799,,attraction
Site of the Sino-American Cooperative Organization Concentration Camp - Zhazidong Prison,29.585922,106.432707,,attraction
Qiansimen Bridge,29.569264,106.576790,,attraction
Beibuyuan Old Hot Pot (Hongyadong Branch),29.561089,106.578870,,restaurant
Jin Zhao Zui Tavern (Hongyadong Branch),29.561251,106.578230,,restaurant
Yang Ji Longfu Chongqing Jianghu Cuisine (Jiefangbei Flagship Store),29.561053,106.578091,,restaurant
Ding Niangniang Hotpot (Hongyadong Branch),29.562602,106.580798,,restaurant
Grandma Chen's Hotpot,29.561436,106.577164,,restaurant
Beibuyuan Old Hotpot (Hongyadong Daijia Lane Branch),29.561223,106.577220,,restaurant
Pei Jie Traditional Hot Pot (Hongyadong Branch),29.561384,106.581577,,restaurant
Fanjianghu · Jianghu Cuisine (Huguang Guild Hall Branch),29.557397,106.587080,,restaurant
99 Tofu Pudding House (Jiefangbei Pedestrian Street Branch),29.559132,106.584040,,restaurant
Xiaoju Family Cuisine,29.555101,106.585600,,restaurant
SPEAKEASY Garden Restaurant,29.557825,106.582875,,restaurant
Old Wharf Restaurant Chongqing Noodles Specialty Jianghu Cuisine,29.562890,106.587738,,restaurant
Mr. Rice (Raffles City Restaurant),29.562981,106.585820,,restaurant
Luming Cloud Restaurant,29.563207,106.586046,,restaurant
Raffles City Second Restaurant (Chongqing Raffles City Plaza Branch),29.563225,106.588275,,restaurant
Xu Sheng Ji · Lou Wai Xiang Chinese Restaurant (Jiefangbei Fosun International Branch),29.560375,106.581225,,restaurant
Xinyi Riverside Flavored Restaurant,29.541884,106.578847,,restaurant
E Yi Space (Nanbin Road Branch),29.541583,106.580916,,restaurant
Heji Spicy Cuisine (Nanbin Road Branch),29.541567,106.581252,,restaurant
Fresh Longjing Hot Pot (Nanbin Road Branch),29.540327,106.582700,,restaurant
Chenxiang Beef Noodles,29.537018,106.572562,,restaurant
Yuweidao Specialty Restaurant (Fulishe Branch),29.535687,106.575028,,restaurant
Xingyue Restaurant (Houbao Community Branch),29.538125,106.570225,,restaurant
Xiangyu Noodle House,29.548771,106.575784,,restaurant
Ji Yi Zhuo · La Bian,29.534036,106.578180,,restaurant
Fumanjia Hotpot,29.548696,106.573429,,restaurant
Thai Miss Thai Restaurant,29.583056,106.439680,,restaurant
Xunwei Ge Magnetic Chinese Restaurant,29.583431,106.439710,,restaurant
Lin Zhong Le Spicy Chicken (Gele Mountain Flagship Store),29.576545,106.427053,,restaurant
East Garden Restaurant of Sichuan International Studies University,29.572651,106.438974,,restaurant
People's Restaurant (Zengjiayan Tunnel Branch),29.560680,106.551088,,restaurant
Xia Yun Restaurant Noodles (Renmin Village Community Branch),29.562897,106.552496,,restaurant
Taoyuan Restaurant,29.559479,106.549782,,restaurant
Clarilla Western Restaurant,29.564931,106.549439,,restaurant
Yizhishi Garden Restaurant,29.562546,106.546935,,restaurant
Hongyu Restaurant,29.558406,106.548331,,restaurant
Changji Restaurant,29.557865,106.549087,,restaurant
Xiao Luo Restaurant (Zaozi Lanya Main Street Branch),29.559884,106.555045,,restaurant
Brother Fan Restaurant,29.559945,106.555127,,restaurant
Wolin Restaurant,29.565726,106.554520,,restaurant
Zili Restaurant Noodle House,29.558174,106.555240,,restaurant
Yuyan Restaurant,29.558079,106.555388,,restaurant
Daxigou Stepped Noodles,29.563705,106.557315,,restaurant
Zhu's Yingyuan Restaurant,29.558033,106.555405,,restaurant
Xingyi Restaurant,29.563785,106.557302,,restaurant
Jiajiaju Restaurant (Huafu Shanshui Branch),29.494741,106.443631,,restaurant
Fu An Ju Restaurant (Fu An Ju Community Branch),29.495151,106.443675,,restaurant
Xiting (Chongqing Raffles Square Branch),29.564028,106.588688,,restaurant
Baima Riverside Old Sichuan Cuisine (Raffles City Branch),29.564844,106.588629,,restaurant
Chongqing Chaotianmen voco Hotel · Miao All-Day Dining Restaurant (Landmark Times Shopping Plaza Branch),29.564286,106.587592,,restaurant
Loulan Xinjiang Themed Restaurant (Chongqing Yuzhong Raffles City Branch),29.565099,106.588479,,restaurant
Goose Crown (Chongqing Raffles City Branch),29.564998,106.587422,,restaurant
JING Chinese Restaurant,29.565492,106.587966,,restaurant
Chong Lin International Buffet Restaurant (Chongqing Raffles InterContinental Hotel),29.565585,106.588132,,restaurant
Chaotianmen Raffles City Restaurant,29.565057,106.587303,,restaurant
Budao Riverside Restaurant,29.549118,106.497887,,restaurant
Exquisite Sichuan Cuisine · Half-Mountain Garden Restaurant,29.548330,106.503601,,restaurant
Shang Yi Zui Small Restaurant (Vanke Jinshang Branch),29.544963,106.495665,,restaurant
Causeway Bay (Chongqing Tiandi Branch),29.553287,106.508317,,restaurant
Qing Steakhouse (Chongqing Tiandi Branch),29.552872,106.508620,,restaurant
Shark Restaurant (Chongqing Tiandi Branch),29.552893,106.508782,,restaurant
Seven Hot Pot (Hongyuan Road Branch),29.561637,106.498364,,restaurant
One Foot Garden (Yangpaoju Branch),29.559808,106.504572,,restaurant
Guxingyuan GUGA Garden (Chongqing Tiandi Commercial Main Building Branch),29.552817,106.509346,,restaurant
Yunshi Chuanyue Fusion Restaurant (Chongqing Tiandi Branch),29.552710,106.510184,,restaurant
Zhiwei Landmark Restaurant (Chongqing Liberation Monument Westin Hotel),29.556611,106.580239,,restaurant
Hu Ji Pig Trotter Soup,29.489075,106.543050,,restaurant
Northeastern Nadya Restaurant,29.490131,106.543338,,restaurant
Cai Dasao Restaurant,29.492889,106.543652,,restaurant
Jinling Restaurant,29.493808,106.542002,,restaurant
Vitality Restaurant,29.494048,106.538564,,restaurant
Carmen Spanish Restaurant,29.494074,106.537215,,restaurant
Sister He Restaurant,29.478861,106.543759,,restaurant
Shui Chao Ju Xing Music Restaurant & Craft Beer Bar,29.490775,106.557375,,restaurant
Lianfang Food Homemade Cuisine (Railway Village Branch),29.502187,106.530448,,restaurant
Qilin Ginger Stir-fried Cliffside Restaurant (Jingyu International Cultural and Creative Park Branch),29.503131,106.527694,,restaurant
Spring House Fast Food Restaurant,29.503767,106.508263,,restaurant
Cheng Ji Restaurant,29.509143,106.504845,,restaurant
Fat Brother Restaurant (Metallurgy Road Branch),29.509323,106.504574,,restaurant
Confused Restaurant,29.509590,106.505644,,restaurant
Xiaoxiang Restaurant,29.509545,106.504658,,restaurant
Tea House Chinese Cuisine,29.497781,106.505004,,restaurant
Hao Ke Lai (Chongqing Yangjiaping Impression Mall Restaurant),29.500034,106.512033,,restaurant
Homestyle Restaurant,29.497125,106.503175,,restaurant
Fushi Restaurant (Qinghaihui Shopping Plaza Branch),29.508196,106.513382,,restaurant
"Mr. Rice (Second Restaurant on Xijiao Road, Jiulongpo District)",29.508059,106.513658,,restaurant
Mountain City Old Alley (Jiefangbei Branch),29.558980,106.579620,,restaurant
Duxian Garden Restaurant,29.561625,106.543987,,restaurant
No. 66 Restaurant (Shangqing Temple Branch),29.558725,106.545358,,restaurant
Homestyle Flavor Restaurant (Shangqingsi Road Branch),29.558502,106.544684,,restaurant
Old Brand Dongting Hot Pot (Air Raid Shelter Branch),29.556657,106.549174,,restaurant
Dahekou Ying Shan Hong Restaurant,29.587855,106.437853,,restaurant
Liao Daixiu Restaurant,29.582088,106.418818,,restaurant
Zhenzhiwei Restaurant Gele Mountain,29.581598,106.418562,,restaurant
Xiao Luo Restaurant (Zhong'ang Jiayuwan Branch),29.594886,106.443680,,restaurant
Guiqun Restaurant,29.582149,106.418282,,restaurant
Libo Restaurant (Gele Mountain Branch),29.581612,106.418359,,restaurant
Jingmeijia Xiaoman Restaurant (Chongqing Science and Technology Museum Branch),29.571365,106.578267,,restaurant
Hao Ke Lai Steak (Chongqing Caixin Plaza Restaurant),29.571232,106.572945,,restaurant
Hongxia Restaurant (Caixin Plaza Branch),29.571378,106.572315,,restaurant
Wufan · Fresh Ingredients Only Restaurant (Caixin Plaza Branch),29.571052,106.571561,,restaurant
Second Sister Restaurant (Huanyu Tianxia Tianqing Branch),29.574298,106.577472,,restaurant
Chongqing Regent Hotel · Regent Pavilion Chinese Restaurant,29.571181,106.570596,,restaurant
Erdao潮牛 (Chongqing IFS Black Gold Branch),29.575455,106.574497,,restaurant
New York Night Market · Korean Gathering Restaurant (IFS International Finance Center Branch),29.575722,106.574538,,restaurant
Jincuihe Tea Restaurant (Chongqing IFS International Finance Center Branch),29.576360,106.573830,,restaurant
Junyi Restaurant,29.507651,106.443274,,restaurant
Yungang Holiday Hotel Restaurant,29.723243,106.640111,,restaurant
GTC Restaurant,29.707450,106.654578,,restaurant
Huading Group Meal Restaurant Malatang,29.707111,106.655343,,restaurant
Xiaomi Spicy Delicious Restaurant,29.611091,106.551772,,restaurant
Baba Restaurant (North Square of Train Station Branch),29.612523,106.549853,,restaurant
Chuan-Yu Time-Honored Restaurant (Huayu Tiangong Plaza Branch),29.613718,106.548901,,restaurant
Huang's Restaurant,29.419324,107.758920,,restaurant
Yuetang Nanshe Restaurant,29.424881,107.766342,,restaurant
No. 8 Garden Restaurant,29.426992,107.768010,,restaurant
Yu Ge Restaurant (Happy Times Branch),29.507716,106.658284,,restaurant
Fan Mi Li Restaurant (Changsheng Bridge Branch),29.508537,106.656703,,restaurant
Hampton by Hilton Chongqing East Station Tea Garden · Hampton Restaurant,29.511005,106.656941,,restaurant
Longgang Clear Water Lake Organic Fish Restaurant (Ranjia Ba Branch),29.583989,106.487790,,restaurant
Junrui Restaurant (Nanqiaoyuan Branch),29.586983,106.485939,,restaurant
Jiujia Restaurant (Healthy Home Branch),29.593704,106.490396,,restaurant
Jia Sheng Restaurant (Zhaoshang Yonghua Mansion Branch),29.619312,106.553365,,restaurant
No. 69 Service Area Taxi Restaurant (Yubei Branch),29.619418,106.553466,,restaurant
Jiulixiang Restaurant (Chongqing Sunac Resort Jinyu Branch),29.640725,106.354438,,restaurant
Chongqing Shanqian Songpin Hotel - Pinshun Chinese Restaurant,29.636684,106.359101,,restaurant
Chongqing Sheraton Hotel · BelaBela All-Day Dining Restaurant,29.635854,106.362623,,restaurant
Singularity Restaurant (Chongqing Longgang Middle Road Pedestrian Street Branch),29.698670,105.720554,,restaurant
Hedao Food Court (Runtai Garden Branch),29.697557,105.715508,,restaurant
Guanlanhui Nutrition Restaurant,29.701389,105.713638,,restaurant
Zule Youdao Music Tea Restaurant & Bar (Dadukou Branch),29.470928,106.478045,,restaurant
Xiangmei Fresh Restaurant (Qiushi Jingyuan Branch),29.466737,106.475215,,restaurant
Gangmi Signature Roast Goose Rice,29.473984,106.478278,,restaurant
Home Inn Selected Hotel (Chongqing Daping Longfor Times Paradise Walk Branch) · Restaurant,29.540831,106.514441,,restaurant
Yu Wei Xiang Hot Pot (Yingli Flagship Store),29.540326,106.515742,,restaurant
Haokelai Steak (Chongqing Daping Yingli Restaurant),29.539001,106.516697,,restaurant
Haotai Hotel (Guanyinqiao Zhengjiayuanzi Light Rail Station Branch),29.596847,106.532222,"No. 109 Zijing Road, Huangnibang (near Exit 3 of Zhengjiayuanzi Metro Station), close to Huangnibang.",hotel
Vienna Hotel (5.0 Chongqing Sunac Resort Branch),29.638230,106.352458,"No. 14, Building 1, Gate 3, Xigui Road Apartment, Shapingba District, Chongqing.",hotel
City Comfort Inn (Chongqing Dazu Rock Carvings Branch),29.699131,105.718021,"No. 246 Longgang Middle Road, Dazu District, Chongqing.",hotel
Yunjian Xiaozhu Hotel (Chongqing Chayuan Branch),29.519757,106.650916,"No. 34 Tianrong Road, Tianwen Subdistrict, Nan'an District, Chongqing.",hotel
Siyue Hotel (Software Industry Center Fortune Mall Branch),29.608095,106.500893,"No. 24 Honghu West Road, Yubei District, Chongqing.",hotel
Jinke Shengjia Hotel (Chaotianmen Huguang Guild Hall Branch),29.559166,106.588133,"No. 80 Binjiang Road, Yangtze River.",hotel
Fairy Mountain Hash International Hotel,29.417406,107.766265,"No. 57, Building 33, Yinxing Avenue, Xiannüshan Town, Wulong District, Chongqing.",hotel
Ji Hotel Chongqing Tongliang Wanda Plaza,29.840700,106.079000,"No. 88 Donglu Wealth Plaza, Dongcheng Subdistrict Office, Qianneng Mall.",hotel
Ji Hotel Chongqing Shangqingsi,29.560682,106.545678,"No. 2 Jialing Bridge West Village, Shangqing Temple, Yuzhong District, Chongqing.",hotel
Atour Hotel Chongqing Hongyadong Qiansimen Bridge River View,29.561246,106.577839,"No. 2 Linjiang Road, Yuzhong District, Chongqing.",hotel
Atour Hotel Chongqing North Railway Station North Square,29.617252,106.552192,"No. 11 Taihu East Road, Liangjiang New Area, Chongqing, Liangjiang Industrial Transport Xingyun Building 1.",hotel
Hilton Chongqing,29.555068,106.549466,"No. 139 Zhongshan Third Road, next to Lianglukou Metro Station, close to Jiefangbei Commercial Circle.",hotel
Hilton Garden Inn Chongqing Jiangbei,29.571345,106.495655,"No. 318 Hongshi Road, Jiangbei District, Chongqing.",hotel
Home Inn·Neo - Chongqing Olympic Sports Center Shiqiaopu Metro Station Branch,29.534221,106.493188,"No. 108 Yuzhou Road, Jiulongpo District, Chongqing.",hotel
Hanting Hotel (Chongqing East Railway Station Changshengqiao Metro Station Branch),29.506233,106.656653,"No. 107 Tongjiang Avenue, Nan'an District, Chongqing, Unit 3.",hotel
Hanting Hotel Chongqing Dadukou Xinshancun Metro Station,29.470839,106.474801,"No. 96 Cuibai Road, Units 92, 93, and 94 (near Xinshancun Metro Station, Dadukou Pedestrian Street, Tian'an Digital City, Wanda Plaza).",hotel
Orange Hotel Chongqing Jiefangbei Pedestrian Street,29.558200,106.582000,"No. 138 Xinhua Road, Yuzhong District, Chongqing.",hotel
Orange Hotel Chongqing Daping Longfor Times Paradise Walk,29.540970,106.514986,No. 110 Daping Main Street.,hotel
Orange Hotel (Chongqing Yangjiaping Zoo Branch),29.508770,106.511598,"No. 18 Qianjin Branch Road, Yangjiaping Subdistrict, Jiulongpo District, Chongqing, China.",hotel
Orange Hotel Chongqing Ranjiaba,29.587200,106.492000,"No. 319 Yusong Road, Yubei District, Chongqing.",hotel
Baiyun International Airport,23.387375,113.307392,"No. 888 East Airport Avenue, Huadong Town",airport
Jiangbei International Airport,29.722563,106.657653,"Airport Road, Lianglu Street",airport
Wuxu Airport,22.601718,108.187631,"No. 1 Airport Avenue, Wuxu Town",airport
Changshui Airport,25.099565,102.935835,"Changshui Community, Dabanqiao Street",airport
Quzhou Airport,22.601718,108.187631,"No. 1 Airport Avenue, Wuxu Town",airport
Chongqing North Station,29.609826,106.550943,"No. 51 Kunlun Avenue, Unit 8",train_station
Chongqing West Station,29.500386,106.437901,"No. 168 Fengzhong Road, Xinqiao Street (170 meters walking from Exit 1 of Chongqing West Railway Station Metro Station)",train_station
Nanning East Station,22.841826,108.413527,No. 66 Changhong Road (230 meters walking from Exit B of East Railway Station Metro Station),train_station
Nanning Station,22.826972,108.314849,No. 82 Zhonghua Road,train_station
Guiyang North Station,26.625708,106.665579,"No. 85, 4th Floor, Building S01, Plot 2, Beida Resources Dream City, Guanshan Subdistrict Office",train_station
Guiyang Station,26.556570,106.702433,Zunyi Road,train_station
Nanning North Station,23.156387,108.236839,"South Wuhua Avenue, Chengxiang Town",train_station
Duyun East Station,29.484365,106.673014,"No. 518 Kaicheng Avenue, Changshengqiao Town",train_station
Hechi West Station,24.711605,108.175308,"Jinyi Avenue, Dongjiang Town",train_station
Chongqing Jiangbei International Airport,29.722563,106.657653,"Airport Road, Lianglu Street",airport
Nanning Wuxu Airport,22.601718,108.187631,"No. 1 Airport Avenue, Wuxu Town",airport
Galaxy Grand Hotel · Flavor Pavilion Morning Tea Restaurant (Chaoyang Road Branch),22.824902,108.316670,,restaurant
Yongpinxuan Restaurant,22.823068,108.315694,,restaurant
Wanchuan Restaurant,22.823026,108.315592,,restaurant
Phoenix Hotel Buffet Restaurant,22.822561,108.316658,,restaurant
A Dish of Small Plates Themed Restaurant,22.825418,108.320948,,restaurant
Fangfang Restaurant (Ningwu Road Branch),23.145318,108.244782,,restaurant
Rongyuan Restaurant (Guangxi Medical University Wuming Campus Branch),23.168317,108.244796,,restaurant
Dong Tie Restaurant,22.840626,108.409876,,restaurant
Nanning Railway Grand Hotel Buffet Restaurant,22.836109,108.408937,,restaurant
Flying Restaurant,22.833173,108.416626,,restaurant
Xinluoge Restaurant,22.832503,108.410794,,restaurant
Xilu Restaurant (Lin Feng Yi Hao Branch),22.831775,108.402232,,restaurant
Airport Restaurant,22.601134,108.185224,,restaurant
Kaka Hot Pot (Dongyuan D7 Branch),29.571137,106.495479,,restaurant
Hilton Home2 Suites Hotel - Chinese Restaurant,29.571132,106.495098,,restaurant
Thai Restaurant (Chongqing Yuehui Shopping Center Branch),29.570568,106.496016,,restaurant
Emperor Goose Tea Hong Kong-Style Tea Restaurant (Chongqing Yuehui Shopping Center Branch),29.570554,106.496218,,restaurant
Aili Fusion Cuisine · Gathering Restaurant (Dongyuan New Century Department Store Branch),29.570361,106.496230,,restaurant
Nan'an District Cha Yuan Haoyouduo Restaurant,29.518597,106.650948,,restaurant
Enjoy More Taste Nan'an Chengnan Jiayuan Public Rental Housing Restaurant,29.521025,106.655075,,restaurant
Chengnan Restaurant (Chengnan Jiayuan Fourth Group Branch),29.514956,106.649604,,restaurant
Youban Western Restaurant (Tea Garden Aoyuan Branch),29.516295,106.645686,,restaurant
Hongyuan Restaurant,29.596606,106.533409,,restaurant
Songlong Impression Private Kitchen,29.595125,106.533775,,restaurant
Hongxia Restaurant (Huangnibang Branch),29.594603,106.533677,,restaurant
Eat Me Brunch (Chongqing Fayuan Community Branch),29.595070,106.534734,,restaurant
Pashala Indian Style Restaurant,29.592196,106.532752,,restaurant
Jiucun Grilled Brain Flower (Shiqiaopu Branch),29.534231,106.494157,,restaurant
Mazu Sunset Banquet Encounter Restaurant,29.532948,106.494136,,restaurant
Xiangfeng Restaurant (Shiqiao Plaza Branch),29.535519,106.491531,,restaurant
A Small Tavern (Chongqing Jiulongpo Branch),29.531864,106.493634,,restaurant
Good Neighbor Restaurant,29.530501,106.495484,,restaurant
Yin's Korean Restaurant (Liyang Xixi Mall Branch),29.510328,106.512090,,restaurant
Ming'e Tea Restaurant,29.510825,106.511575,,restaurant
Lavande Hotel (Chongqing Yangjiaping Pedestrian Street Metro Station Branch) · Restaurant,29.509388,106.515217,,restaurant
Youlu Self-Selection Restaurant,29.608115,106.500923,,restaurant
Thai Xi Thai Restaurant,29.605558,106.502295,,restaurant
Gruyère Garden Restaurant,29.607521,106.504246,,restaurant
Guanlan · New National Style Grilled Meat,29.610568,106.506288,,restaurant
Shouzuo Mansion Chinese Restaurant (Jingxin Center Branch),29.609837,106.506846,,restaurant
Er BBQ (Jinlong Dadi Commercial City Branch),29.840151,106.080101,,restaurant
Manzhi Fusion Cuisine Restaurant (Jinlong Dadi Commercial City Branch),29.840229,106.080209,,restaurant
Hey Delicious Specialty Fusion Restaurant (New Pengrui Licheng Branch),29.840965,106.076691,,restaurant
Qingcheng Time Tea Restaurant (European Classic Branch),29.839600,106.081637,,restaurant
Chen Ji Restaurant (Shuangyuan Phoenix County Branch),29.842344,106.075063,,restaurant
