origin,destination,distance_meters,duration_minutes,cost
"32.044777,118.795778","32.055096,118.855382",8030,12,30
"32.044777,118.795778","31.995131,118.703146",14460,22,53
"32.044777,118.795778","32.055418,118.867942",9660,14,35
"32.044777,118.795778","32.036390,118.744814",6850,10,26
"32.044777,118.795778","32.042840,118.799124",530,6,0
"32.044777,118.795778","32.020660,118.788899",3860,6,17
"32.044777,118.795778","32.116040,118.738514",13420,20,49
"32.044777,118.795778","31.998425,118.780177",7500,11,28
"32.044777,118.795778","32.039213,118.796070",870,10,0
"32.044777,118.795778","32.049053,118.850510",7250,11,27
"32.044777,118.795778","32.058352,118.847527",7150,11,27
"32.044777,118.795778","32.058378,118.847167",7100,11,27
"32.044777,118.795778","32.053088,118.840329",6020,9,24
"32.044777,118.795778","32.041985,118.849227",7070,11,27
"32.044777,118.795778","32.043804,118.840376",5890,9,23
"32.044777,118.795778","32.042471,118.841831",6090,9,24
"32.044777,118.795778","32.042886,118.840991",5970,9,24
"32.044777,118.795778","32.037885,118.850974",7360,11,28
"32.044777,118.795778","32.037985,118.850289",7270,11,27
"32.044777,118.795778","32.041811,118.878425",10920,16,39
"32.044777,118.795778","32.045050,118.795997",50,5,0
"32.044777,118.795778","32.044738,118.795705",10,5,0
"32.044777,118.795778","32.044619,118.795650",30,5,0
"32.044777,118.795778","32.045993,118.796627",220,5,0
"32.044777,118.795778","32.042870,118.798986",520,6,0
"32.044777,118.795778","32.045954,118.796309",200,5,0
"32.044777,118.795778","32.042545,118.798838",530,6,0
"32.044777,118.795778","32.045396,118.799443",490,6,0
"32.044777,118.795778","32.045158,118.795034",110,5,0
"32.044777,118.795778","32.045045,118.794465",180,5,0
"32.044777,118.795778","32.045751,118.794110",270,5,0
"32.044777,118.795778","32.045509,118.792470",450,5,0
"32.044777,118.795778","32.044040,118.792340",470,6,0
"32.044777,118.795778","32.020352,118.789761",3880,6,17
"32.044777,118.795778","32.020275,118.790175",3890,6,17
"32.044777,118.795778","32.021861,118.789212",3670,6,17
"32.044777,118.795778","32.019013,118.790272",4080,6,18
"32.044777,118.795778","32.021395,118.791283",3690,6,17
"32.044777,118.795778","32.020696,118.786196",3960,6,17
"32.044777,118.795778","32.022689,118.787481",3610,5,16
"32.044777,118.795778","32.021996,118.791824",3580,5,16
"32.044777,118.795778","32.023204,118.787265",3540,5,16
"32.044777,118.795778","32.022530,118.786194",3690,6,17
"32.044777,118.795778","32.032508,118.743635",7140,11,27
"32.044777,118.795778","32.033003,118.737038",7970,12,29
