city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Taiyuan,Hanting Hotel Taiyuan Wuyi Road Second Hospital of Shanxi Medical University Branch,"No. 145, Wuyi Road, Xinghualing District, Taiyuan City, at the entrance of Jingying South Horizontal Street",37.873493,112.573547,2020,2,192,4.9,Hanting Hotel,SPA Service;Washer and Dryer;TV Casting
Taiyuan,Kyriad Hotel (Taiyuan South Zhonghuan West Street Branch),"No. 1 Courtyard, Wujia Fort, Jinsheng Town, Jinyuan District, Taiyuan City, Shanxi Province, S2 Commercial Building",37.792112,112.524113,2022,3,197,4.6,,SPA Service;Free Parking;Swimming Pool;TV Casting
Taiyuan,Mehood Lestie Hotel (Taiyuan South Station Wusu Airport Branch),"No. 99, Taiyu Road, Xiaodian District, Taiyuan City, Impression City, Building 4",37.788046,112.604625,2021,4,371,4.7,,Free Parking;Swimming Pool;TV Casting
Taiyuan,Kempinski Hotel Taiyuan,"No. 115-1, Changfeng Street, near Tianmei New World and North America New World",37.819327,112.562441,2020,5,565,4.7,,Gym;TV Casting
Taiyuan,Jinjiang Inn Hotel (Taiyuan Wanda Plaza Longtan Park Branch),"No. 195, Beida Street",37.888373,112.553508,2019,2,104,4.5,Jinjiang Inn,SPA Service;Free Parking;Robot Service
Taiyuan,Taiyuan IF PARK Guojin Center Changzhi Road Atour Hotel,"100 meters west of the intersection of Changzhi Road, Xiaodian District, Taiyuan City, Shanxi Province",37.802619,112.558964,2024,4,340,5.0,Atour Hotel,Free Parking;Swimming Pool
Taiyuan,Landison International Hotel Taiyuan South Station South Zhonghuan Metro Station,"No. 3, Keji Street, Xiaodian District, Taiyuan City, Shanxi Province, Chengong Environment Building A",37.796653,112.566818,2024,4,266,4.7,,Robot Service;Swimming Pool
Taiyuan,Hanting Hotel Taiyuan East Zhonghuan Chaoyang Street Branch,"No. 90, Chaoyang Street, Building 8, Partial 1st Floor, Entire 2nd-6th Floors",37.854839,112.610771,2024,3,229,4.9,Hanting Hotel,SPA Service;Gym;Washer and Dryer;TV Casting
Taiyuan,Atour S Hotel Taiyuan Binhe West Road Shanxi Museum,"No. 25, Binhe West Road, Wanbailin District, Taiyuan",37.870519,112.532782,2024,4,402,4.9,Atour Hotel,Gym;Free Parking;Robot Service
Taiyuan,Taiyuan Zhonghuan Xiyue Hotel,"No. 418, South Zhonghuan Street",37.792918,112.564380,2020,5,452,4.5,,SPA Service;Gym;Free Parking;Robot Service
Taiyuan,Home Inn - Taiyuan Bingzhou South Road Dayingpan Branch,"No. 35, Bingzhou South Road, Xiaodian District, Taiyuan City",37.837414,112.572799,2019,2,129,4.4,Home Inn,SPA Service;Gym;Swimming Pool;TV Casting
Taiyuan,Yuchen Smart Hotel (Taiyuan South Station Wusu Airport Branch),"60 meters northeast of Wusu Overpass, Xiaodian District, Taiyuan, China",37.766623,112.632336,2024,3,163,5.0,,SPA Service;Gym;Free Parking;Robot Service
Taiyuan,Orange Hotel Taiyuan Comprehensive Reform Demonstration Zone,"No. 2, Kangning Street, Xiaodian District, Taiyuan, Taichen Trading, 1st Floor, China",37.741317,112.583697,2024,3,318,4.5,Orange Hotel,SPA Service;Gym;Free Parking;Swimming Pool
Taiyuan,Hampton by Hilton Taiyuan Wuyi Square,"No. 6, Bingzhou North Road, Yingze District, Taiyuan, Shanxi Province, China",37.856988,112.573171,2024,4,378,4.7,Hilton,Swimming Pool;Washer and Dryer;TV Casting
Taiyuan,Jinjiang Inn Taiyuan Fuxi Street Metro Station Hotel,"No. 1A, West Street",37.873651,112.560811,2015,2,127,4.4,Jinjiang Inn,Free Parking;Swimming Pool;Washer and Dryer
Taiyuan,Metropolo Hotel Taiyuan Maoye Tiandi Changfeng Street Metro Station,"No. 126, Changzhi Road, Xiaodian District, Taiyuan City, Shanxi Province",37.821905,112.562078,2015,3,168,4.7,,SPA Service;Swimming Pool
Taiyuan,Home Inn·Neo - Taiyuan Yingze Street Dananmen Metro Station Branch,"No. 8, Nanhai Street, Yingze District, Taiyuan, Shanxi",37.861011,112.556021,2023,2,189,4.7,Home Inn,Swimming Pool;Washer and Dryer
Taiyuan,Thank You Inn Shanxi Taiyuan Xiaodian District South Campus of University of Finance and Economics Branch,"Qingfeng Huajing Community, Xiwu Community, Xiaodian District, Taiyuan City, Shanxi Province",37.783502,112.578750,2018,3,121,4.8,,Robot Service;Swimming Pool
Taiyuan,Ji Hotel Taiyuan Hongdenglong Sports Stadium,"Building 1, Jiajiacun Urban Renewal Commercial Building, Jiankang South Street",37.753300,112.521000,2023,3,300,5.0,Ji Hotel,SPA Service;Gym
Taiyuan,Wyndham Grand Shanxi Xiaoxi New City Hotel (Xiaoxi International Conference and Exhibition Center Branch),"Building 1, No. 89, Xiaohua Street, Xiaohua Industrial Park, Shanxi Transformation and Comprehensive Reform Demonstration Zone, Taiyuan City, Shanxi Province",37.611805,112.538275,2022,5,596,4.8,,Gym;Free Parking
