city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Shanghai,Huangpu River Cruise,B00155QFFH,Admire the Bund's architectural complex of international styles and the modern skyline of Lujiazui from the water.,Leisure Experience,,31.227636,121.498369,4.5,10:00,21:00,,0.5,2.0,150.0
Shanghai,Anfu Road,B0IA3KDZMI,A trendy and artistic district filled with boutique shops and creative spaces.,Leisure Experience,,31.214156,121.444314,4.5,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Shanghai,China Art Museum,B00155L9WI,"Formerly the China Pavilion of the World Expo, now the Shanghai Art Museum, showcasing masterpieces of contemporary Chinese art.",Art Exhibition,,31.184338,121.494740,4.8,10:00,18:00,Monday,1.5,3.0,0.0
Shanghai,Shanghai K11 Art Mall,B00156EKCV,"An innovative commercial space combining shopping and art, regularly hosting contemporary art exhibitions.",Art Exhibition,,31.223433,121.473582,4.7,10:00,22:00,,1.5,3.0,0.0
Shanghai,Shanghai Natural History Museum,B00156NVZG,"A comprehensive museum themed on natural history, highly interactive and suitable for family education.",Historical and Cultural,,31.229167,121.451944,4.7,09:00,17:00,Monday,2.5,4.0,30.0
Shanghai,Binjiang Avenue,B001533722,"The east bank promenade of the Huangpu River, the best spot to enjoy views of the Bund's architectural complex.",Natural Scenery,,31.236700,121.495962,4.7,Open 24 Hours,Open 24 Hours,,0.0,1.5,0.0
Shanghai,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Church),B0H3TUK613,"Shanghai's largest Catholic church, a Gothic architectural masterpiece with stunning night lighting.",Historical and Cultural,,31.191164,121.436099,4.7,09:00,15:30,"周一,周日",0.5,2.0,0.0
Shanghai,Pudong Art Museum,B0FFLCKUTU,"A world-class art museum in a prime riverside location, hosting international top-tier art exhibitions and an exemplar of modern architecture.",Art Exhibition,,31.238115,121.496310,4.7,10:00,21:00,Monday,1.5,3.0,0.0
Shanghai,Shanghai World Financial Center Observatory,B00155IR0X,"A 494-meter-high observation deck with a unique open design, a core building in the Lujiazui financial district.",City Landmark,,31.234415,121.507221,4.7,10:00,22:00,,0.5,2.0,180.0
Shanghai,Shanghai Tower,B00155KO68,"China's tallest building, featuring a 118th-floor observation deck offering a 360-degree panoramic view of the city.",City Landmark,,31.233510,121.505366,4.7,08:30,22:00,,1.5,3.0,180.0
Shanghai,Xuhui Riverside Green Space,B00156ZEPU,"The west bank ecological and cultural art belt of the Huangpu River, blending natural scenery with modern art installations, ideal for leisurely strolls.",Natural Scenery,,31.180766,121.463869,4.9,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Shanghai,West Bund Museum,B0FFJGOAFY,"An international art museum in collaboration with the Centre Pompidou, offering a rich array of modern art exhibitions.",Art Exhibition,,31.167682,121.463841,4.7,11:00,18:00,Monday,1.5,3.0,100.0
Shanghai,Shanghai Century Park,B00154DUI6,"Shanghai's largest natural ecological park, featuring pleasant scenery throughout the seasons, perfect for relaxation.",Natural Scenery,,31.215725,121.552563,4.7,05:00,22:00,,1.5,3.0,0.0
Shanghai,BFC Bund Financial Center,B0015746XU,"A modern commercial complex gathering international brands and fine dining, with beautiful night views.",Leisure Experience,,31.226435,121.497809,4.8,10:00,22:00,,1.0,2.5,0.0
Shanghai,Shanghai Tianzifang,B00155HO6Y,"An artistic and creative park featuring galleries, craft shops, and unique cafés.",Art Exhibition,,31.208197,121.468662,4.6,10:00,22:00,,1.0,2.5,0.0
Shanghai,Shanghai Museum (People's Square Branch),B001535BBC,"A museum of ancient Chinese art, housing a rich collection of bronzes, ceramics, calligraphy, and paintings.",Historical and Cultural,,31.228234,121.475497,4.6,09:00,17:00,Monday,1.5,3.0,0.0
Shanghai,Wukang Mansion,B00155ITJ1,"A landmark building in Shanghai, an exemplar of French architecture, and a popular social media check-in spot.",Historical and Cultural,,31.204430,121.438278,4.7,Open 24 Hours,Open 24 Hours,,0.0,1.5,0.0
