restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Harmony Restaurant,Enshi,30.302475,109.474325,100.0,Food Service Related;Food Service Related,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,3.7,Must-Eat Top 10;Online Queue
Tujia Tian Family Restaurant,Enshi,30.301495,109.475002,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,3.8,Outdoor Seating
Hongrun Tea Restaurant (Tujia Home-style Cuisine),Enshi,30.300249,109.475847,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,4.0,Birthday Package
Zhenhao Restaurant (Guangyin Emerald City Phase II West Garden Community Branch),Enshi,30.301746,109.467255,100.0,Food Service Related;Food Service Related,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,4.0,Waiting Area
Yellow Crane Tower Tujia Smoked Meat Restaurant,Enshi,30.296477,109.476872,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,2.0,Must-Eat Top 10
Old Granny Restaurant,Enshi,30.296007,109.476872,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,3.9,Outdoor Seating
Yuanyuan Restaurant,Enshi,30.295951,109.476794,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,3.5,Outdoor Seating;Online Queue
Tuwang Mansion Chinese Tusi Culture Theme Restaurant,Enshi,30.298196,109.479754,83.0,Chinese Restaurant;Chinese Restaurant,09:30,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,4.5,Must-Eat Top 10
717 Cured Meat Restaurant,Enshi,30.302513,109.480335,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,4.3,Birthday Package;Online Queue
Chef Ding · Five Flavors Restaurant,Enshi,30.295675,109.477742,100.0,Chinese Restaurant;Chinese Restaurant,06:00,24:00,Tusi Road Commercial Street,"109.472098,30.301061",30.301061,109.472098,4.8,Online Queue
Teahouse Beef (Daughter City Branch),Enshi,30.271161,109.503462,63.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,4.1,Must-Eat Top 10
Zeng Family Restaurant,Enshi,30.273675,109.507075,100.0,Food Service Related;Food Service Related,11:00,21:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,4.0,Birthday Package
Hu Mei Restaurant,Enshi,30.274041,109.506901,100.0,Chinese Restaurant;Chinese Restaurant,07:30,20:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,4.3,Must-Eat Top 10;Private Room
Tujia Hutongli Restaurant,Enshi,30.263287,109.498478,48.0,Chinese Restaurant;Chinese Restaurant,08:00,20:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,3.8,Outdoor Seating
Enshi City Boran Restaurant,Enshi,30.268702,109.493596,100.0,Chinese Restaurant;湖北菜(鄂菜),10:00,20:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,3.6,Birthday Package
Mo Banquet Restaurant (Wufengshan Road Branch),Enshi,30.266336,109.492670,92.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,4.4,Private Room;Online Queue
Five-Flavored Fish Restaurant (Xiangfu Yaju Branch),Enshi,30.279996,109.504644,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,3.8,Must-Eat Top 10;Birthday Package
Po Po Restaurant,Enshi,30.280610,109.500242,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,3.6,Outdoor Seating
Enshi City Brother Meng Restaurant,Enshi,30.274654,109.490203,23.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,4.5,Must-Eat Top 10;Online Queue
Baixing Restaurant (Wuyang Avenue Fourth Alley Branch),Enshi,30.274801,109.489956,100.0,Chinese Restaurant;Chinese Restaurant,06:30,20:30,Tujia Daughter City,"109.502984,30.269545",30.269545,109.502984,3.6,Outdoor Seating;Online Queue
Canyon Flavor Restaurant,Enshi,30.409074,109.195105,53.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yunlong Rift Valley,"109.190728,30.416873",30.416873,109.190728,4.0,Outdoor Seating
Wanyue Residence Restaurant,Enshi,30.409730,109.199168,100.0,Chinese Restaurant;Chinese Restaurant,07:00,24:00,Yunlong Rift Valley,"109.190728,30.416873",30.416873,109.190728,3.8,Must-Eat Top 10;Online Queue
Cloud View Restaurant (Enshi Grand Canyon Branch),Enshi,30.407840,109.197336,100.0,Food Service Related;Food Service Related,11:00,21:00,Yunlong Rift Valley,"109.190728,30.416873",30.416873,109.190728,4.0,Outdoor Seating;Online Queue
Daughter Village Eco Restaurant (Grand Canyon Branch),Enshi,30.408202,109.197969,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yunlong Rift Valley,"109.190728,30.416873",30.416873,109.190728,3.9,Must-Eat Top 10;Waiting Area
Tujia Baishoutang Folk Culture Restaurant,Enshi,30.405769,109.196865,77.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yunlong Rift Valley,"109.190728,30.416873",30.416873,109.190728,4.2,Outdoor Seating
Daughter's Village Buffet Chinese Restaurant (Under Renovation),Enshi,30.407398,109.193828,84.0,便民商店/便利店;便民商店/便利店,11:00,21:00,Yunlong Rift Valley,"109.190728,30.416873",30.416873,109.190728,3.7,Waiting Area;Birthday Package
On the River · Cliffside Restaurant,Enshi,30.253119,109.482672,107.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Lianzhu Tower,"109.482239,30.253647",30.253647,109.482239,4.6,Birthday Package
Mountain Wild Restaurant,Enshi,30.256146,109.482183,100.0,Chinese Restaurant;湖北菜(鄂菜),11:00,21:00,Lianzhu Tower,"109.482239,30.253647",30.253647,109.482239,3.7,Online Queue
