poi_name,latitude,longitude,address,poi_type
Three Pools Mirroring the Moon,30.238845,120.145369,,attraction
Leifeng Pagoda Scenic Area,30.230934,120.148849,,attraction
Xiaohe Historical and Cultural District,30.308302,120.135337,,attraction
Broken Bridge and Remnant Snow,30.258106,120.151299,,attraction
China National Tea Museum (Longjing Branch),30.219662,120.113539,,attraction
Nine Creeks and Misty Trees,30.202395,120.113350,,attraction
Southern Song Imperial Street Zhongshan Road Pedestrian Street,30.240249,120.169526,,attraction
Autumn Moon over the Calm Lake Scenic Spot,30.252038,120.146210,,attraction
Solitary Hill Park,30.251654,120.142481,,attraction
China Academy of Art Xiangshan Campus,30.155446,120.076690,,attraction
Migui Restaurant·Seasonal Farmhouse Private Cuisine (Manjuelong Branch),30.218446,120.123766,,restaurant
Longjing Grass Hall,30.224969,120.116079,,restaurant
Mountain Top Village Courtyard Restaurant,30.219221,120.116411,,restaurant
Cloud Resident B&B (West Lake Branch) Restaurant,30.217913,120.116908,,restaurant
Dixin · Longjing,30.226242,120.115439,,restaurant
Kouzi International Hotel Restaurant,30.232386,120.149789,,restaurant
Liuying Lakeside,30.238732,120.154521,,restaurant
West Lake Banquet · Lakeview Restaurant,30.236157,120.154292,,restaurant
Lotus Aroma Residence Restaurant,30.230372,120.148032,,restaurant
Wenying Pavilion (Liulang Wenying Branch),30.240324,120.155890,,restaurant
Wei Lu · West Lake 1138 Cultural Tea Restaurant,30.230253,120.138864,,restaurant
West Lake Impressions Restaurant,30.234732,120.156845,,restaurant
Park 1999 Garden-style Restaurant,30.240410,120.157740,,restaurant
Zhiwei Guan·Weizhuang (Yang Gong Di Branch),30.230581,120.137300,,restaurant
New Liuying Restaurant (Nanshan Road Branch),30.239341,120.157948,,restaurant
Zhanbi Tower · West Lake Lakeside Restaurant,30.247279,120.133313,,restaurant
Louwailou (Hangzhou West Lake Scenic Area Branch),30.250209,120.140723,,restaurant
Qinglan (Yang Gongdi Branch),30.248263,120.131589,,restaurant
Hangzhou Shangri-La·Coffee Garden,30.252574,120.137577,,restaurant
Twelve Hours Lakeview Restaurant,30.251519,120.131988,,restaurant
North China Hotel - Chinese Restaurant,30.253808,120.133460,,restaurant
Tulip Tea Restaurant (Prince Bay Park North Gate Welcome Pavilion Branch),30.227600,120.143830,,restaurant
Zizhen Garden Tea Banquet,30.225658,120.152509,,restaurant
Xiaolu Mansion · Republic Era Private Banquet,30.225240,120.143968,,restaurant
Xiaolu Creative Restaurant (Taiziwan Branch),30.225213,120.143880,,restaurant
Yihu Chun Restaurant,30.257141,120.158020,,restaurant
Green Tea Restaurant (Six Park Branch),30.257779,120.157824,,restaurant
Yixiangyuan Restaurant. Halal Ethnic Cuisine,30.257475,120.159475,,restaurant
Filo Restaurant (Baifu Road Branch),30.256048,120.160868,,restaurant
Sullivan Western Restaurant (WAKE TOWN Commercial Street Branch),30.259038,120.159258,,restaurant
Wanghu Pavilion · Chinese Restaurant,30.259017,120.159309,,restaurant
Corner Restaurant,30.260575,120.153651,,restaurant
Hangzhou Casablanca Music Restaurant & Bar,30.260378,120.157253,,restaurant
Gangji Tea Restaurant · No Pre-made Dishes (Yizhijia City Outlets Branch),30.257225,120.161325,,restaurant
Longjing Courtyard Restaurant,30.214875,120.107925,,restaurant
Paper Kite · Fusion Restaurant · Bistro,30.240719,120.169041,,restaurant
Xiyue · Garden Restaurant,30.239312,120.169339,,restaurant
"MaLaMaLa Garden Restaurant, Coffee & Afternoon Tea",30.239071,120.169689,,restaurant
Haipaihui Restaurant,30.240777,120.170435,,restaurant
Jiujiali · Creative Hangzhou Cuisine (Hefang Street Branch),30.240648,120.171031,,restaurant
Yuting Zhandie (Drum Tower Branch),30.239810,120.171980,,restaurant
Jiang Xiaoxie (Xinjiang Cuisine Restaurant - Hefang Street Branch),30.239330,120.171880,,restaurant
New Zhouji · Jiangnan Flavor in the Alley (Drum Tower Branch),30.237432,120.171040,,restaurant
Pan Fang Chun Pan-Fried Dumplings · Michelin Restaurant (Zhongshan South Road Branch),30.237205,120.171034,,restaurant
New Bailu (West Lake Intime Department Store Branch),30.242989,120.165847,,restaurant
With River Bistro & Canteen Restaurant,30.307864,120.135234,,restaurant
Lulege Cat Garden Restaurant,30.307912,120.136153,,restaurant
Heyixuan · Garden Restaurant,30.308787,120.134207,,restaurant
The 101st Garden Restaurant (Xiaohe Straight Street Branch),30.308955,120.133764,,restaurant
Tengfei Bistro · Artisan Handcrafted · Tea & Wine Restaurant,30.308920,120.133695,,restaurant
New Tengfei Huayu Restaurant (Xiaohe Zhijie Branch),30.308929,120.133698,,restaurant
Ancient Path Lamb Flavor Restaurant,30.307053,120.137177,,restaurant
Yunshuiyao · Yunnan Flavor,30.306812,120.137098,,restaurant
In the Alley (Xiaohe Branch),30.309394,120.133173,,restaurant
Geju Bistro Lounge,30.306462,120.136888,,restaurant
Qianjiang Restaurant,30.259527,120.148472,,restaurant
Leshu Restaurant,30.257025,120.144486,,restaurant
Hangzhou West Lake Dianying Hotel · 1937 Restaurant,30.263206,120.155350,,restaurant
Hangzhou Xinxin Hotel · 1913 Restaurant,30.255994,120.144148,,restaurant
Zhejiang West Lake Villa·Buffet Restaurant,30.256935,120.142147,,restaurant
Lanxuan Restaurant,30.215821,120.117607,,restaurant
Meiling Renjia Restaurant,30.215918,120.117925,,restaurant
Hangzhou West Lake Scenic Area Mountain View Garden Restaurant,30.216137,120.118931,,restaurant
Tea Lan Garden Restaurant (Jiuxi Branch),30.212569,120.117874,,restaurant
Liujia Hotel (Hangzhou West Lake Jiuxi Branch) · Restaurant,30.195991,120.113222,,restaurant
Jiulong Xiangzhang Courtyard Restaurant (Jiuxi Branch),30.193979,120.115111,,restaurant
Jiuxi Lodge · Xunwei Restaurant (Jiuxi Branch),30.193690,120.115651,,restaurant
Millennium Resort Hangzhou - Shixi Restaurant,30.191025,120.115325,,restaurant
Shanghai Railway Qianjiang Hotel - Restaurant,30.190588,120.120679,,restaurant
Molü·Art Space Restaurant,30.158534,120.075665,,restaurant
Yongsheng Tea Restaurant,30.158514,120.075573,,restaurant
Manxi Hotel Restaurant,30.159263,120.075329,,restaurant
Congee King Hong Kong-style Tea Restaurant (Art Academy Branch),30.159634,120.077400,,restaurant
Xinjiang Bilali Restaurant,30.150950,120.078561,,restaurant
Yuanduoduo Restaurant (Seke Bistro),30.152280,120.072100,,restaurant
Jungang Hotel Restaurant,30.161054,120.078568,,restaurant
Little Chili Restaurant (West Street Food City Branch),30.159157,120.070865,,restaurant
Sajiao Chuannian Restaurant (Zhuanjiang Street Branch),30.159292,120.070799,,restaurant
Lava Western Restaurant (Jinjie Meidi Branch),30.148904,120.079300,,restaurant
Grand Courtyard (Xixi Road),30.257620,120.092557,,restaurant
Fudi Restaurant,30.260346,120.095285,,restaurant
Fuyuan Xincun Senior Citizen Restaurant,30.264739,120.094010,,restaurant
Tuhaha Music Restaurant Bar (Taifu Plaza Branch),30.165000,120.285112,,restaurant
Shu Laohei Quzhou Cuisine Self-Service Restaurant (Zhonghe Middle Road Branch),30.254296,120.172149,,restaurant
Cai Ji Nine-Meter Lamb Hot Pot,30.251470,120.170428,,restaurant
Peach Garden BBQ (Xiaoshan MixC Branch),30.182255,120.269208,,restaurant
NEED Creative Korean Cuisine (Xiaoshan MixC Branch),30.181901,120.268864,,restaurant
Pizza Italian Restaurant (Xiaoshan MixC Branch),30.181674,120.269350,,restaurant
Shu Laohei Quzhou Cuisine Self-Service Restaurant (Xicheng Bosi Branch),30.316394,120.074689,,restaurant
Homeland Restaurant (Zhenhua Road Branch),30.313826,120.072720,,restaurant
Tongwang Restaurant (Zhenhua Road Branch),30.313772,120.072586,,restaurant
Liangzhu Quànxuéhuì Restaurant (Quànxuéhuì Branch),30.349325,120.016625,,restaurant
Meet Music Barbecue Bar,30.342725,120.013775,,restaurant
Tasteful Small Restaurant,30.351141,120.021850,,restaurant
Macau Chan Kwong Kee (Xiaoshan International Airport T4 Departure Mezzanine Branch),30.234878,120.431013,,restaurant
Original No. 1 Restaurant,30.228891,120.426744,,restaurant
Quye Restaurant,30.238984,120.446523,,restaurant
RayPub Dim Light (Zhonghe Branch),30.255686,120.172190,,restaurant
Hangzhou Grand Metropark Hotel · Buffet Restaurant (Pinghai Road Branch),30.254637,120.170946,,restaurant
Happiness Restaurant,30.325831,120.081498,,restaurant
Tongren Food Court Chinese Restaurant (Tongren Mall Branch),30.326682,120.077871,,restaurant
Quzhou Stir-Fry Self-Service Restaurant,30.326683,120.077739,,restaurant
Huahuiwei Restaurant,30.469781,119.769475,,restaurant
Xiaozhu River Fresh Restaurant (Xinhu Golden Pond Branch),30.470169,119.768906,,restaurant
Zhongda Langyuan Restaurant,30.470213,119.764273,,restaurant
Shen's Hong Kong-Style Tea Restaurant (Tiancheng Plaza Building 3 Branch),30.289940,120.207477,,restaurant
Guangweixuan Hong Kong Style Tea Restaurant (Hangzhou East Station),30.290107,120.209962,,restaurant
Airy Cloud Restaurant (Dongxi Debi Yiyuan Branch),30.291007,120.217230,,restaurant
Jiafeng Weijia Hotel Yunshui Restaurant (Wanyue City Snail Plaza Branch),30.460295,120.299338,,restaurant
Yihaoyuan · Self-service Restaurant (Canal Branch),30.462277,120.298998,,restaurant
Flavorful Restaurant,30.453525,120.293075,,restaurant
Longchuan Honpo (Gonglian CC Branch),30.254777,120.165028,,restaurant
Hangzhou Yinlonghui Leisure Theme Hotel,30.179290,120.285795,"No. 698, Tonghui Middle Road",hotel
Hangzhou Liangyun Junting Hotel,30.349502,120.012755,"Room 1-1, Shuyun Mingdi, Liangzhu Street, Yuhang District, Hangzhou, Zhejiang Province",hotel
Home Inn Business Travel (Gold Standard) - Hangzhou Lin'an Taihu Source Scenic Area Branch,30.264622,119.604344,"No. 33, Qingxi Street, Taihu Source Town, Lin'an District, Hangzhou, Zhejiang Province, Qingyun Mansion",hotel
Vienna Hotel (5.0 Enhanced Edition Hangzhou Tonglu Fuchun River Branch),29.789091,119.678699,"No. 1108, Chunjiang Road, Chengnan Street",hotel
West Lake Lakeside Yiju Hotel,30.257187,120.159985,"Room 312, No. 58, Changsheng Road, Shangcheng District, Hangzhou, Zhejiang Province",hotel
Hangzhou Xiaoshan Airport Duoya Hotel,30.253662,120.461405,"No. 1629, Hezhuang South Road, Jingjiang Street, Xiaoshan District, Hangzhou",hotel
Manju Hotel (Hangzhou Xindeng Fuchun Port Branch),29.972619,119.737452,"No. 69, Dengcheng North Road, Fuyang District",hotel
Hangzhou Agricultural and Forestry University Qingshan Lake Kaiyuan Mingting Hotel,30.231863,119.731587,"No. 282, Qianwang Street, Jincheng Street",hotel
Qiandao Lake Star Island Impression Resort Hotel,29.600082,119.022247,"No. 88, Menggu Road, Qiandaohu Town, Chun'an County (Diagonally opposite the Qiandao Lake Tourism Resort Administration Committee)",hotel
Jinge Hotel | Tencent Esports Co-branded (West Lake Science Park Flagship Store),30.317964,120.074799,"Building 4, 2nd Floor, Xitou Yunmanli, No. 36, Jiyuan Street, Sandun Town, Hangzhou",hotel
Hangzhou Pujing Garden Hotel,30.326851,120.080749,"No. 283, Houcheng Road, Sandun Town, Xihu District, Hangzhou",hotel
Hangzhou Lin'an Qingshan Lake Radisson Manor,30.234250,119.769275,"No. 1608, Wushan Street, Jincheng Street, Lin'an District, Hangzhou, Zhejiang Province",hotel
Hangzhou Xixi Sheraton Grand Resort Hotel,30.267616,120.088785,"Building 1, Xixi Paradise International Tourism Complex, Zijin Port Road",hotel
Hangzhou West Lake Liuyingli Hotel,30.237986,120.155230,"No. 6, Hexia, Qingbo Bridge, Nanshan Road, Shangcheng District, Hangzhou, near Liulang Wenying",hotel
