poi_name,latitude,longitude,address,poi_type
Pingjiang Road Historical and Cultural District,31.313969,120.634556,,attraction
Humble Administrator's Garden,31.324194,120.629211,,attraction
Suzhou Museum,31.322948,120.627856,,attraction
Shantang Street Scenic Area,31.317059,120.602105,,attraction
Shiquan Street,31.298923,120.632998,,attraction
Yi Garden,31.307521,120.621266,,attraction
Retreat and Reflection Garden,31.157833,120.720272,,attraction
Three Bridges Scenic Area,31.158008,120.717448,,attraction
Pearl Tower Scenic Garden,31.160042,120.718122,,attraction
Songhe Tower (Guanqian Branch),31.310677,120.625678,,attraction
Deyuelou (Guanqian Branch),31.310410,120.625388,,attraction
Pingjiang Peach Blossom Land (Pingjiang Road Branch),31.314561,120.633675,,restaurant
Moke Garden · Restaurant,31.315297,120.634429,,restaurant
Haozailai Restaurant (Xiaojiagang Alley),31.312201,120.633994,,restaurant
Self-Retained Land Villa Café Restaurant (Pingjiang Road Branch),31.313597,120.636821,,restaurant
Huiyue Fennel & Laurel (Renheng Warehouse Street Branch),31.312871,120.638349,,restaurant
Grande A'moo (Renheng Cangjie Branch),31.312907,120.638670,,restaurant
Fuyu Shili,31.312708,120.639472,,restaurant
Tongren Four Seasons Coconut Chicken (Suzhou Renheng Cangjie Branch),31.312277,120.639493,,restaurant
Shanye Banza · Yunnan-Guizhou-Sichuan Bistro (Cangjie Branch),31.312262,120.639742,,restaurant
Sui Liu Residence (Jianxin Lane Branch),31.309541,120.631804,,restaurant
Garden Inside Restaurant (Garden Outside Branch),31.323827,120.631367,,restaurant
11:11 Restaurant,31.325814,120.627879,,restaurant
Suzhou Madam Su Bang Cuisine · Su Noodles Banquet (Zhuozheng Garden Branch),31.321648,120.629695,,restaurant
Sheng Chunyang Restaurant (Huayangli Branch),31.322492,120.632072,,restaurant
Suzhouya Xing · Literati Su-Style Noodle House (Museum Branch),31.322121,120.626030,,restaurant
Li Bai Crab (Pingjiang Road Branch),31.321145,120.631896,,restaurant
Dock · Tea Restaurant (Pingjiang Road Branch),31.320864,120.631685,,restaurant
Orange Sauce Restaurant (Shilinli Branch),31.321947,120.625253,,restaurant
Pingjiang Peach Blossom Source (Pingjiang Branch 2),31.320621,120.631810,,restaurant
Finland Home Western Restaurant,31.320675,120.631957,,restaurant
Yuexi Pig Trotters · Roast Meats · Restaurant (Jinza Building Branch),31.311453,120.600703,,restaurant
First Encounter Shantang Music Restaurant & Bar,31.317726,120.601528,,restaurant
Scholarly Family Shantang Mansion · Taoranxuan Chinese Restaurant,31.316772,120.603189,,restaurant
Zhao Yuanzhang Pork Bone Grill (Shantang Street Branch),31.316450,120.603223,,restaurant
Floral Hotel Huixiang Restaurant (Shantang Renjia Branch),31.315962,120.603731,,restaurant
Wuzhai Manor · Su Bang Cuisine (Shantang Street Branch),31.316888,120.604254,,restaurant
Ma Dongpei Shaomai,31.318929,120.602753,,restaurant
Xinzhenyuan Suzhou-Style Shrimp Pan-Fried Buns (Shantang Street Branch),31.315078,120.603486,,restaurant
Sun Shengxing Aozao Noodles (Shantang Street Main Branch),31.315056,120.603787,,restaurant
Pushi · Maoyuan Restaurant,31.316030,120.604871,,restaurant
Maoyuan Restaurant · Shantang River View · Republic of China Private Banquet,31.316066,120.604961,,restaurant
Sumangxiang Vegetarian Buffet Restaurant (Suzhou Guanqian Street Branch),31.310412,120.625730,,restaurant
Deyuelou (Guanqian Branch),31.310410,120.625388,,restaurant
Pearl Hotel,31.309900,120.625823,,restaurant
Xianqi Half-Step Tipsy Tavern (Guanqian Street Branch),31.309922,120.625108,,restaurant
Podian Bistro (Guanqian Branch),31.309360,120.626841,,restaurant
Huixianglou Halal Restaurant,31.309343,120.624264,,restaurant
Dongwu Sujinji (Gongxiang Branch),31.308622,120.626670,,restaurant
Those Years We Ate Skewers Together (Guanqian Branch),31.308799,120.623973,,restaurant
Li Baixie · Crab Roe (Guanqian Street Branch),31.310294,120.628397,,restaurant
Tianshan Impression Restaurant,31.312575,120.627284,,restaurant
Dududu Sweet Porridge (Shiquan Street Branch),31.298997,120.632930,,restaurant
Runji · Cantonese Restaurant (Phoenix Street Branch),31.299340,120.632702,,restaurant
Xiehe Restaurant (Phoenix Street Branch),31.299520,120.632372,,restaurant
Nanyuan Hotel · Yi Jiangnan Café (Daichengqiao Road Branch),31.296740,120.631931,,restaurant
Wusa Restaurant (Daicheng Bridge Xiatang Branch),31.299167,120.635984,,restaurant
Shishanfang Restaurant,31.302304,120.636011,,restaurant
Xiangxin Dining Shop,31.298442,120.627964,,restaurant
PenHouse,31.298418,120.627903,,restaurant
Monkey King Thai Style Bar & Restaurant,31.298628,120.627780,,restaurant
Surenji Vegetarian Restaurant,31.298404,120.627704,,restaurant
Tongli Lake Resort - Tongli No. 1 Boat Restaurant,31.156125,120.726825,,restaurant
Moli Fusion Restaurant,31.152002,120.726468,,restaurant
Yi Jiangnan Restaurant,31.156787,120.719058,,restaurant
Tongli Cheng'en Hall Courtyard Private Cuisine,31.158649,120.720713,,restaurant
Tongli Lake Resort (Tongli No.1 Boat Restaurant),31.155828,120.730190,,restaurant
Xinxin Noodle Restaurant,31.151863,120.718253,,restaurant
Tongli Zhuangyuanju,31.158314,120.716303,,restaurant
Tongli Lake Resort Kafka Restaurant,31.163313,120.728278,,restaurant
Tongli Lake Resort Italian Western Restaurant,31.163403,120.728350,,restaurant
Tongli Lake Resort Yijingxuan Chinese Restaurant,31.163440,120.728300,,restaurant
Meili Shanxia Mihuajian · Yunnan Cuisine (Shilu Branch),31.311974,120.605834,,restaurant
Little Joy Suzhou Cuisine,31.311662,120.605837,,restaurant
Saizeriya Italian Restaurant (Suzhou Guanqian Street Branch),31.310619,120.622635,,restaurant
Orange Bird Light Meal Restaurant,31.304606,120.624018,,restaurant
Wyndham Garden Hotel - Dingfengge Chinese Restaurant,31.307645,120.625715,,restaurant
