city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Guangzhou,Lavande Hotel · Guangzhou Financial City Tianhe Park Metro Station Branch,"No. 1, Yuancun Second Horizontal Road, Huangpu Avenue, Dongjing Garden (diagonally opposite the south gate of Tianhe Park)",23.122901,113.361862,2023,3,302,4.8,,Free Parking;Washer and Dryer
Guangzhou,Home Inn·Neo - Guangzhou Tianhe Bus Station Metro Station Branch,"Building 15, No. 310, Yuangang Road, Tianhe District",23.173725,113.340815,2025,2,313,4.9,Home Inn,SPA Service;TV Casting
Guangzhou,Mehood Liz Hotel (Guangzhou Huadu Cultural Tourism City Shiling Branch),"No. 13, Sunshine South Road, Shiling Town, Huadu District, Guangzhou",23.463106,113.166543,2022,4,236,4.8,,Free Parking;Swimming Pool;Washer and Dryer
Guangzhou,Vattos Hotel Apartment (Guangzhou Beijing Road Pedestrian Street Yuexiu Park Branch),"No. 268, Huanshi Middle Road, near Yuexiu Park",23.141297,113.270371,2023,3,279,4.7,,Gym;Free Parking;TV Casting
Guangzhou,Hampton by Hilton Guangzhou Railway Station,"No. 1389, Jiefang North Road, Baiyun District",23.150488,113.262023,2023,4,656,4.6,Hilton,Gym;Free Parking;Swimming Pool
Guangzhou,Guangzhou Nansha Grand Hotel,"No. 1, South Second Road, Nansha Seaside New City Commercial Avenue (beside Nansha Tianhou Palace), near Gangqian Avenue",22.766739,113.613836,2016,5,642,4.5,,Robot Service;Swimming Pool;Washer and Dryer;TV Casting
Guangzhou,Home Inn Selected - Guangzhou Baiyun Mountain Baiyun Avenue North Metro Station Branch,"No. 1392, Baiyun Avenue North, Yongping Street, Baiyun District, Guangzhou, Guangdong Province",23.225614,113.302653,2024,4,410,4.8,Home Inn,SPA Service;Gym;Free Parking;Swimming Pool
Guangzhou,Guangzhou Huangpu Jincheng Hotel,"No. 1, Hualun First Road, Yonghe Avenue, near Guangzhou-Shenzhen Expressway",23.196334,113.561527,2023,5,383,4.6,,SPA Service;Robot Service
Guangzhou,Orange Hotel Guangzhou Beijing Road Pedestrian Street Qiyi Road,"3rd, 5th, and 6th floors, Qiaoli Building, No. 133, Qiyi Road",23.119949,113.264087,2025,3,560,4.9,Orange Hotel,Gym;Robot Service;Swimming Pool;Washer and Dryer
Guangzhou,Fairfield by Marriott Guangzhou Huadu,"No. 21, Gongyi Road, Huadu District, Guangzhou",23.398005,113.217646,2025,4,394,4.8,Marriott,Gym;Free Parking;Robot Service;TV Casting
Guangzhou,Xin Hao Mei International Hotel (Guangzhou Shiqiao Metro Station Zuanhui Plaza Branch),"No. 118, Dabei Road, Shiqiao, Panyu District, Guangzhou, China",22.941250,113.366452,2021,4,198,4.8,,SPA Service;Gym
Guangzhou,Hampton by Hilton Guangzhou Tianhe Sports Center,"Zhengsheng Building, No. 5-9, Tianhe North Road",23.141132,113.315759,2018,4,488,4.9,Hilton,SPA Service;Gym;Robot Service
Guangzhou,Ji Hotel Guangzhou Panyu Shiqiao Metro Station,"No. 471, Donghuan Road, Shiqiao Street, Panyu District, Guangzhou, China",22.955410,113.360497,2024,4,349,4.9,Ji Hotel,SPA Service;Free Parking;Robot Service;TV Casting
Guangzhou,Hampton by Hilton Guangzhou Zhujiang New Town,"No. 495, Huangpu Avenue West, Tianhe District, Guangzhou, near Shipai East Road",23.126354,113.342619,2025,4,804,4.8,Hilton,Gym;Free Parking;TV Casting
Guangzhou,Hampton by Hilton Guangzhou Renhe Baiyun Airport,"No. 1318, Fanghua Road, Baiyun District, Guangzhou",23.331582,113.288792,2024,4,438,4.8,Hilton,Swimming Pool;TV Casting
Guangzhou,Yumanju · High-Rise City View Service Apartment (Guangzhou Tianhe Sports Center Shipaiqiao Metro Station Branch),"7th Floor, No. 373, Tianhe Road, Tianhe District, Guangzhou, China",23.133973,113.329790,2024,4,1088,4.9,,SPA Service;Robot Service;Swimming Pool;TV Casting
Guangzhou,Hanting Hotel Guangzhou Yuexiu Park,"Building 6, No. 696-698, Renmin North Road (Exit 62 of Municipal Passage, Guangzhou Railway Station, Metro Line 2; Exit D of Liuhua Metro Station, Line 11)",23.145542,113.258515,2024,3,406,4.9,Hanting Hotel,SPA Service;Robot Service;Swimming Pool
Guangzhou,Hanting Hotel Guangzhou Tianhe Zhucun Metro Station,"5th-6th Floors, Junyi Building, No. 1025, Zhongshan Avenue Middle, Tianhe District, Guangzhou",23.119457,113.417960,2020,2,211,4.8,Hanting Hotel,Gym;Free Parking;Robot Service;TV Casting
Guangzhou,Home Inn NEO - Guangzhou Sun Yat-sen University Lujiang Metro Station Branch,"China Resources Vanguard (Kecun Store), Yujing Yayuan, Chigang Street, Haizhu District, Guangzhou, Guangdong Province",23.095946,113.312352,2025,2,318,4.9,Home Inn,SPA Service;Robot Service;Washer and Dryer
Guangzhou,Hanting Hotel Guangzhou Dongshankou Metro Station,"No. 50, Donghua North Road, Yuexiu District, Guangzhou",23.122330,113.291612,2020,2,362,5.0,Hanting Hotel,SPA Service;Gym;Swimming Pool;Washer and Dryer
