restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Fan Jianghu · Jianghu Cuisine (Huguang Guild Hall Branch),Chongqing,29.557397,106.587080,50.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.6,Waiting Area
99 Tofu Pudding House (Jiefangbei Pedestrian Street Branch),Chongqing,29.559132,106.584040,100.0,Chinese Restaurant;Chinese Restaurant,06:30,15:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.1,Waiting Area
Xiaoju Family Cuisine,Chongqing,29.555101,106.585600,100.0,Food Service Related;Food Service Related,10:30,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.3,Waiting Area
SPEAKEASY Garden Restaurant,Chongqing,29.557825,106.582875,100.0,Cafe;Cafe,09:30,02:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.3,Outdoor Seating
Old Pier Restaurant - Chongqing Noodles and Specialty Jianghu Cuisine,Chongqing,29.562890,106.587738,100.0,Chinese Restaurant;Chinese Restaurant,07:00,23:30,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,3.8,Outdoor Seating;Online Queue
Mr. Rice (Raffles City Restaurant),Chongqing,29.562981,106.585820,20.0,Fast Food Restaurant;Fast Food Restaurant,10:30,19:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.4,Waiting Area;Birthday Package
Luming Cloud Restaurant,Chongqing,29.563207,106.586046,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,3.7,Waiting Area
Raffles Second Restaurant (Chongqing Raffles City Plaza Branch),Chongqing,29.563225,106.588275,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,2.8,Birthday Package
Xu Shengji. Lou Wai Xiang Chinese Restaurant (Jiefangbei Fosun International Branch),Chongqing,29.560375,106.581225,85.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.3,Online Queue
Peijie Old Hotpot (Hongyadong Branch),Chongqing,29.561384,106.581577,78.0,Chinese Restaurant;Hot Pot,10:30,01:00,Huguang Guild Hall,"106.586915,29.557921",29.557921,106.586915,4.5,Outdoor Seating
Zaiyuli · Chongqing Hot Pot (Jiefangbei Delicious Street Branch),Chongqing,29.555454,106.577205,86.0,Chinese Restaurant;Hot Pot,10:00,00:30,Bayi Road Food Street,"106.577448,29.556310",29.556310,106.577448,4.5,Must-Eat Top 10
Hidden Here Garden Restaurant (Chongbai Building Branch),Chongqing,29.556809,106.576425,113.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Bayi Road Food Street,"106.577448,29.556310",29.556310,106.577448,4.2,Outdoor Seating
