city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Zhengzhou,Zhengzhou Confucian Temple,B01730ISHP,"The ancient architectural complex from the Ming and Qing Dynasties, now the Confucian Temple branch of the Zhengzhou Museum, showcasing ancient educational culture.",Historical and Cultural,,34.748659,113.688345,4.6,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,David Plaza Shopping Center,B0IB2CT0E0,"A well-known comprehensive shopping center in Zhengzhou, offering a full range of brands and integrating shopping and dining.",Leisure Experience,,34.758202,113.666031,4.7,10:00,22:00,,1.5,3.0,0.0
Zhengzhou,Ruyi Lake Scenic Area,B01730J4AI,"The central scenic lake of the CBD in Zhengdong New District, famous for its nighttime light shows.",City Landmark,,34.772895,113.724204,4.8,14:00,22:00,,1.0,2.5,0.0
Zhengzhou,Yellow River Museum,B01730K030,A professional museum fully showcasing the history and culture of Yellow River management.,Historical and Cultural,,34.871840,113.677764,4.6,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Beilong Lake Wetland Park,,"An ecological wetland park in Zhengdong New District, with beautiful surroundings, ideal for leisure walks and sightseeing.",Natural Scenery,,34.812300,113.789100,4.4,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Zhengzhou,Zhengzhou Yellow River Cultural Park,B01730839D,"A large cultural theme park on the southern bank of the Yellow River, offering elevated views of the river and an immersive experience of Yellow River culture.",Historical and Cultural,,34.953667,113.512589,4.5,06:30,21:00,,1.5,3.0,45.0
Zhengzhou,Erqi Square,B01730IES4,"A landmark square in downtown Zhengzhou, with the Erqi Memorial Tower as a symbolic architectural landmark of the city.",City Landmark,,34.751860,113.666451,4.9,09:00,17:00,,1.0,2.5,0.0
Zhengzhou,Henan Museum,B01730HZRE,"One of China's first national first-class museums, featuring a collection of Central Plains cultural treasures and rich exhibits.",Historical and Cultural,,34.788263,113.672097,4.9,09:00,17:00,Monday,2.0,3.5,0.0
Zhengzhou,Zhengzhou Museum New Hall,B0FFKCGLHK,A modernly designed comprehensive museum with cultural exhibitions themed around the local history and culture of Zhengzhou.,Historical and Cultural,,34.739600,113.546720,4.7,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Zhengzhou Shang Dynasty Ruins,B01731907V,"The ruins of the Shang Dynasty capital from 3,600 years ago, featuring the earliest surviving ancient city walls in China.",Historical and Cultural,,34.755497,113.671988,4.4,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Yellow River Huayuankou Tourist Area,B017305563,"A significant historical site of the Yellow River, where the 1938 Huayuankou breach event occurred, blending historical culture with natural scenery.",Historical and Cultural,,34.903629,113.676636,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Zhengzhou,Zhengzhou Museum (Songshan Road Branch),B0173044E5,A comprehensive museum showcasing the historical and cultural development of Zhengzhou.,Historical and Cultural,,34.723400,113.632600,4.3,09:00,17:00,Monday,1.5,3.0,0.0
Zhengzhou,City God Temple,B01730ISGR,A historic Taoist temple in Zhengzhou with traditional architectural styles and a thriving incense-burning tradition.,Historical and Cultural,,34.752061,113.686977,4.7,09:00,17:00,,0.5,2.0,0.0
Zhengzhou,Sanhuangzhai,B0FFFCLJNL,"A prime scenic area of Shaoshi Mountain in Songshan, renowned for its steep peaks and hanging plank roads.",Natural Scenery,,34.473496,112.952063,4.7,08:00,17:00,,2.5,4.0,0.0
Zhengzhou,Zhengzhou Shangdu National Archaeological Site Park,B0FFGAJ6C3,"The ruins of the Shang Dynasty capital, a historical landmark in the city center, showcasing the civilization of over 3,500 years ago.",Historical and Cultural,,34.753775,113.690498,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Erqi Memorial Hall,B0FFID6Y3G,"A landmark building in Zhengzhou, commemorating the historic strike of workers on the Beijing-Hankou Railway, particularly striking at night.",Historical and Cultural,,34.752186,113.666494,3.8,09:00,17:00,Monday,0.5,2.0,0.0
Zhengzhou,Qianxi Square (Big Corn Tower),B0FFH2E0I1,"A landmark building in the Zhengzhou CBD, nicknamed 'Big Corn' for its corn-shaped appearance, with stunning nighttime lighting effects.",City Landmark,,34.769955,113.726322,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Yellow River Scenic Area,,"A Yellow River culture-themed park, featuring the iconic giant statues of the Yan and Huang Emperors.",Historical and Cultural,,34.920000,113.630000,4.5,Open 24 Hours,Open 24 Hours,,2.5,4.0,48.0
