restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Huidu Restaurant (Huidu May Day Shopping Center Branch),Taiyuan,37.862948,112.573198,100.0,Chinese Restaurant;Chinese Restaurant,08:45,20:30,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,4.2,Birthday Package;Online Queue
Bingzhou Hotel · Chinese Restaurant,Taiyuan,37.859491,112.572068,63.0,Food Service Related;Food Service Related,18:00,21:00,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,4.0,Private Room;Birthday Package
Hong Kong Cantonese Dim Sum · Hong Kong-Style Tea Restaurant (Taiyuan Wuyi Road Branch),Taiyuan,37.864723,112.574410,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,3.9,Private Room;Waiting Area
Flaming Mountain Hot Pot and Barbecue Buffet Restaurant (Liuxiang Branch),Taiyuan,37.863879,112.567302,63.0,Chinese Restaurant;Hot Pot,18:00,21:30,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,4.3,Private Room
Longcheng Flavors Restaurant,Taiyuan,37.858025,112.573825,73.0,Food Service Related;Food Service Related,18:00,21:00,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,3.9,Outdoor Seating
Hanok Village Korean Cuisine Restaurant (Lida International Mall Branch),Taiyuan,37.866325,112.568175,38.0,Foreign Restaurant;韩国料理,10:00,21:30,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,4.4,Waiting Area
Lakeside International Hotel - Chinese Restaurant,Taiyuan,37.859129,112.566920,146.0,Chinese Restaurant;General Restaurant,17:30,21:00,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,4.0,Private Room
Everyone Says Good Restaurant Community Canteen Warm Bee Station,Taiyuan,37.864146,112.565742,100.0,生活服务;生活服务场所;生活服务场所,11:00,21:00,Chunyang Palace,"112.572122,37.862385",37.862385,112.572122,3.4,Birthday Package
Mecha Camp Restaurant,Taiyuan,37.806435,112.535807,100.0,休闲场所;休闲场所,11:00,21:00,Shanxi Bronze Museum,"112.533475,37.805219",37.805219,112.533475,3.9,Online Queue
1950 Western Restaurant (China Resources Yuefu Branch),Taiyuan,37.804750,112.530256,151.0,Chinese Restaurant;Chinese Restaurant,09:30,24:00,Shanxi Bronze Museum,"112.533475,37.805219",37.805219,112.533475,4.6,Online Queue
Yishe Book Gallery Restaurant Luxury Art,Taiyuan,37.803235,112.531123,544.0,Foreign Restaurant;Western Restaurant,11:00,22:00,Shanxi Bronze Museum,"112.533475,37.805219",37.805219,112.533475,4.5,Must-Eat Top 10
