restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Yi Pin Jia Hua Buffet Restaurant (Gou Gou Mall Store),Nanchang,28.675246,115.890008,70.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.4,Birthday Package;Online Queue
Xing Ji Tea Restaurant (Wanshou Palace Branch),Nanchang,28.673815,115.891090,32.0,Fast Food Restaurant;Fast Food Restaurant,09:30,21:30,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.4,Waiting Area;Online Queue
Chen's Handmade Mung Bean Cake (Zhubao Street Branch),Nanchang,28.673066,115.890280,16.0,糕饼店;糕饼店,08:00,22:30,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.7,Waiting Area;Online Queue
Jordan Tea Restaurant (Xiangshan South Road Branch),Nanchang,28.675008,115.891432,58.0,服装鞋帽皮具店;服装鞋帽皮具店,11:00,21:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.6,Birthday Package
Bu Er Folk Music Bar & Restaurant (Nanchang Branch),Nanchang,28.674621,115.887100,102.0,Chinese Restaurant;Chinese Restaurant,11:00,02:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.8,Outdoor Seating;Private Room
Nanchang Grand Hotel (Wanshou Palace Store),Nanchang,28.673696,115.887108,100.0,Hotel;Hotel,11:00,21:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.7,Outdoor Seating;Private Room
A Ju Hong Kong-Style Restaurant (Baisheng B Building Store),Nanchang,28.676784,115.891040,69.0,Food Service Related;Food Service Related,10:00,22:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,3.8,Must-Eat Top 10
Dongfa Dao Tea Ice Room (Wanshou Palace Historical and Cultural Street District Branch),Nanchang,28.673802,115.886297,54.0,Food Service Related;Food Service Related,11:00,21:30,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,3.8,Birthday Package
Nanchang Li · Old Street Nanchang Flavor (Wanshou Palace Branch),Nanchang,28.672945,115.886539,56.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.7,Birthday Package
Daidai Private Seafood,Nanchang,28.673664,115.892870,93.0,Chinese Restaurant;Seafood Restaurant,11:30,21:00,Nanchang August 1st Uprising Memorial Hall,"115.889435,28.674670",28.674670,115.889435,4.4,Outdoor Seating;Online Queue
Yunlin Mountain & Water Hotel · Meihu Chinese Restaurant,Nanchang,28.607862,115.912846,73.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Bada Shanren Memorial Hall,"115.916642,28.604789",28.604789,115.916642,3.9,Online Queue
Mo Xiang Restaurant,Nanchang,28.602499,115.911372,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Bada Shanren Memorial Hall,"115.916642,28.604789",28.604789,115.916642,3.6,Must-Eat Top 10
Four Families Restaurant,Nanchang,28.606961,115.928080,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Bada Shanren Memorial Hall,"115.916642,28.604789",28.604789,115.916642,3.8,Outdoor Seating;Online Queue
