origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Harbin,Beijing,2025-11-12,VAB,Harbin West Station,SBT,Shenyang North Station,2025-11-12 12:47:00,2025-11-12 18:01:00,314,Z368,Regular Train,Hard Seat,Sufficient,351.0,1,420
Harbin,Beijing,2025-11-12,SBT,Shenyang North Station,IFP,Beijing Chaoyang Station,2025-11-12 18:19:00,2025-11-12 20:49:00,150,G914,High-Speed Train,Second Class Seat,Sufficient,351.0,2,420
Harbin,Beijing,2025-11-12,HBB,Harbin Station,IFP,Beijing Chaoyang Station,2025-11-12 10:40:00,2025-11-12 15:27:00,287,G908,High-Speed Train,Second Class Seat,Sufficient,636.0,1,448
Harbin,Beijing,2025-11-12,VAB,Harbin West Station,SBT,Shenyang North Station,2025-11-12 08:07:00,2025-11-12 10:23:00,136,G2656,High-Speed Train,Second Class Seat,Sufficient,602.0,1,445
Harbin,Beijing,2025-11-12,SBT,Shenyang North Station,BJP,Beijing Station,2025-11-12 10:40:00,2025-11-12 13:36:00,176,G902,High-Speed Train,Second Class Seat,Sufficient,602.0,2,445
Harbin,Beijing,2025-11-12,VAB,Harbin West Station,IFP,Beijing Chaoyang Station,2025-11-12 11:50:00,2025-11-12 17:54:00,364,G3512,High-Speed Train,Second Class Seat,Sufficient,595.0,1,450
Harbin,Beijing,2025-11-12,VAB,Harbin West Station,CRT,Changchun West Station,2025-11-12 16:42:00,2025-11-12 17:38:00,56,G772,High-Speed Train,Second Class Seat,Sufficient,523.0,1,429
Harbin,Beijing,2025-11-12,CRT,Changchun West Station,IFP,Beijing Chaoyang Station,2025-11-12 17:54:00,2025-11-12 21:39:00,225,G920,High-Speed Train,Second Class Seat,Sufficient,523.0,2,429
Harbin,Beijing,2025-11-12,VAB,Harbin West Station,IFP,Beijing Chaoyang Station,2025-11-12 09:52:00,2025-11-12 14:26:00,274,G906,High-Speed Train,Second Class Seat,Sufficient,634.0,1,447
Harbin,Beijing,2025-11-12,HBB,Harbin Station,CRT,Changchun West Station,2025-11-12 16:28:00,2025-11-12 17:38:00,70,G772,High-Speed Train,Second Class Seat,Sufficient,526.0,1,433
Harbin,Beijing,2025-11-12,CRT,Changchun West Station,IFP,Beijing Chaoyang Station,2025-11-12 17:54:00,2025-11-12 21:39:00,225,G920,High-Speed Train,Second Class Seat,Sufficient,526.0,2,433
Harbin,Beijing,2025-11-12,VAB,Harbin West Station,BJP,Beijing Station,2025-11-12 08:34:00,2025-11-12 13:36:00,302,G902,High-Speed Train,Second Class Seat,Sufficient,622.0,1,446
Harbin,Beijing,2025-11-12,HBB,Harbin Station,IFP,Beijing Chaoyang Station,2025-11-12 09:01:00,2025-11-12 15:02:00,361,G3508,High-Speed Train,Second Class Seat,Sufficient,598.0,1,451
Harbin,Beijing,2025-11-12,HBB,Harbin Station,VET,Liaoning Chaoyang Station,2025-11-12 16:42:00,2025-11-12 20:05:00,203,G920,High-Speed Train,Second Class Seat,Sufficient,517.0,1,442
Harbin,Beijing,2025-11-12,VET,Liaoning Chaoyang Station,IFP,Beijing Chaoyang Station,2025-11-12 20:58:00,2025-11-12 22:46:00,108,G3524,High-Speed Train,Second Class Seat,Sufficient,517.0,2,442
Beijing,Harbin,2025-11-16,BJP,Beijing Station,VAB,Harbin West Station,2025-11-16 14:09:00,2025-11-16 19:19:00,310,G915,High-Speed Train,Second Class Seat,Sufficient,641.0,1,500
Beijing,Harbin,2025-11-16,BJP,Beijing Station,BEP,Beidaihe Station,2025-11-16 11:22:00,2025-11-16 13:35:00,133,C115,Intercity Train,Second Class Seat,Sufficient,466.0,1,478
Beijing,Harbin,2025-11-16,BEP,Beidaihe Station,VAB,Harbin West Station,2025-11-16 13:52:00,2025-11-16 19:12:00,320,G1261,High-Speed Train,Second Class Seat,Sufficient,466.0,2,478
Beijing,Harbin,2025-11-16,FTP,Beijing Fengtai Station,CCT,Changchun Station,2025-11-16 06:02:00,2025-11-16 15:29:00,567,Z156,Regular Train,Hard Seat,Sufficient,202.5,1,456
Beijing,Harbin,2025-11-16,CCT,Changchun Station,VAB,Harbin West Station,2025-11-16 15:46:00,2025-11-16 16:54:00,68,D547,Electric Multiple Unit,Second Class Seat,Sufficient,202.5,2,456
Beijing,Harbin,2025-11-16,IFP,Beijing Chaoyang Station,SBT,Shenyang North Station,2025-11-16 16:00:00,2025-11-16 18:29:00,149,G931,High-Speed Train,Second Class Seat,Sufficient,598.0,1,493
Beijing,Harbin,2025-11-16,SBT,Shenyang North Station,HBB,Harbin Station,2025-11-16 18:52:00,2025-11-16 21:17:00,145,G777,High-Speed Train,Second Class Seat,Sufficient,598.0,2,493
Beijing,Harbin,2025-11-16,IFP,Beijing Chaoyang Station,VAB,Harbin West Station,2025-11-16 08:25:00,2025-11-16 14:13:00,348,G3503,High-Speed Train,Second Class Seat,Sufficient,595.0,1,490
Beijing,Harbin,2025-11-16,IFP,Beijing Chaoyang Station,CRT,Changchun West Station,2025-11-16 14:36:00,2025-11-16 18:21:00,225,G915,High-Speed Train,Second Class Seat,Sufficient,591.0,1,485
Beijing,Harbin,2025-11-16,CRT,Changchun West Station,VAB,Harbin West Station,2025-11-16 18:36:00,2025-11-16 19:42:00,66,D565,Electric Multiple Unit,Second Class Seat,Sufficient,591.0,2,485
Beijing,Harbin,2025-11-16,FTP,Beijing Fengtai Station,CCT,Changchun Station,2025-11-16 05:54:00,2025-11-16 15:23:00,569,Z112,Regular Train,Hard Seat,Sufficient,202.5,1,458
Beijing,Harbin,2025-11-16,CCT,Changchun Station,VAB,Harbin West Station,2025-11-16 15:46:00,2025-11-16 16:54:00,68,D547,Electric Multiple Unit,Second Class Seat,Sufficient,202.5,2,458
Beijing,Harbin,2025-11-16,IFP,Beijing Chaoyang Station,PXT,Tieling West Station,2025-11-16 12:14:00,2025-11-16 15:03:00,169,G925,High-Speed Train,Second Class Seat,Sufficient,564.0,1,488
Beijing,Harbin,2025-11-16,PXT,Tieling West Station,HBB,Harbin Station,2025-11-16 15:49:00,2025-11-16 18:09:00,140,G1237,High-Speed Train,Second Class Seat,Sufficient,564.0,2,488
Beijing,Harbin,2025-11-16,IFP,Beijing Chaoyang Station,VAB,Harbin West Station,2025-11-16 10:42:00,2025-11-16 16:29:00,347,G3511,High-Speed Train,Second Class Seat,Sufficient,559.0,1,481
Beijing,Harbin,2025-11-16,BXP,Beijing West Station,VAB,Harbin West Station,2025-11-16 08:56:00,2025-11-16 14:19:00,323,G907,High-Speed Train,Second Class Seat,Sufficient,607.0,1,487
