origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,CUW,Chongqing North Station,2025-11-12 09:14:00,2025-11-12 14:58:00,344,G3476,High-Speed Train,Second Class Seat,Sufficient,406.0,1,325
Nanning,Chongqing,2025-11-12,NRZ,Nanning North Station,CXW,Chongqing West Station,2025-11-12 10:58:00,2025-11-12 16:21:00,323,D1730,Electric Multiple Unit,Second Class Seat,Sufficient,352.0,1,313
Nanning,Chongqing,2025-11-12,NNZ,Nanning Station,KQW,Guiyang North Station,2025-11-12 08:17:00,2025-11-12 11:26:00,189,D1726,Electric Multiple Unit,Second Class Seat,Sufficient,392.0,1,326
Nanning,Chongqing,2025-11-12,KQW,Guiyang North Station,CUW,Chongqing North Station,2025-11-12 12:03:00,2025-11-12 14:58:00,175,G3476,High-Speed Train,Second Class Seat,Sufficient,392.0,2,326
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,CXW,Chongqing West Station,2025-11-12 16:47:00,2025-11-12 21:34:00,287,G3586,High-Speed Train,Second Class Seat,Sufficient,395.0,1,318
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,KQW,Guiyang North Station,2025-11-12 11:33:00,2025-11-12 13:49:00,136,G3584,High-Speed Train,Second Class Seat,Sufficient,432.0,1,331
Nanning,Chongqing,2025-11-12,KQW,Guiyang North Station,CUW,Chongqing North Station,2025-11-12 14:17:00,2025-11-12 16:44:00,147,G3472,High-Speed Train,Second Class Seat,Sufficient,432.0,2,331
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,CXW,Chongqing West Station,2025-11-12 07:58:00,2025-11-12 12:50:00,292,G3432,High-Speed Train,Second Class Seat,Sufficient,380.0,1,315
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,CUW,Chongqing North Station,2025-11-12 11:42:00,2025-11-12 17:46:00,364,G3478,High-Speed Train,Second Class Seat,Sufficient,472.0,1,338
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,CXW,Chongqing West Station,2025-11-12 08:34:00,2025-11-12 15:28:00,414,G3740,High-Speed Train,Second Class Seat,Sufficient,450.5,1,336
Nanning,Chongqing,2025-11-12,NFZ,Nanning East Station,CXW,Chongqing West Station,2025-11-12 11:33:00,2025-11-12 15:58:00,265,G3584,High-Speed Train,Second Class Seat,Sufficient,432.0,1,332
Nanning,Chongqing,2025-11-12,CXW,Chongqing West Station,CUW,Chongqing North Station,2025-11-12 16:19:00,2025-11-12 16:44:00,25,G3472,High-Speed Train,Second Class Seat,Sufficient,432.0,2,332
