city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Hangzhou,Hangzhou Hubin Intime in77 Area A,B023B08RT2,"A well-known shopping center in Hangzhou, located by West Lake, featuring a wide range of brands and convenient transportation.",Leisure Experience,,30.253160,120.162484,4.8,10:00,22:00,,1.0,2.5,0.0
Hangzhou,Spring Dawn at Su Causeway,B023B02070,"The most famous of the Ten Scenes of West Lake, a causeway built under the supervision of Su Dongpo, renowned for its willow trees in spring.",Historical and Cultural,,30.243880,120.137960,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,West Lake Music Fountain,,"A large musical fountain located in Lakeside Third Park, offering spectacular nighttime performances synchronized with music.",Leisure Experience,,30.254900,120.154700,4.7,19:30,19:45,,0.0,1.5,0.0
Hangzhou,Xixi National Wetland Park,B023B06P06,"China's first national wetland park, boasting beautiful ecological environments and a filming location for 'If You Are the One.'",Natural Scenery,,30.255079,120.061159,4.7,07:30,18:30,,2.5,4.0,80.0
Hangzhou,Southern Song Imperial Street,B0IA368WAJ,"A historical and cultural pedestrian street in Hangzhou, preserving the street layout from the Southern Song Dynasty, ideal for strolling.",Historical and Cultural,,30.242479,120.170779,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,"China Knife, Scissors, and Sword Museum",B023B09XH9,"A specialized museum showcasing the craftsmanship of Chinese knives, scissors, and swords, providing insight into Hangzhou's traditional handicrafts.",Historical and Cultural,,30.316137,120.137682,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,Three Pools Mirroring the Moon,B023B0283D,"One of the Ten Scenes of West Lake, located on Xiaoyingzhou Island, named for the reflection of three stone pagodas resembling moons.",Historical and Cultural,,30.238845,120.145369,4.8,08:00,17:00,,2.0,3.5,70.0
Hangzhou,Qinghefang Pedestrian Street,B023B1E89A,"Hangzhou's most representative historical and cultural district, retaining Ming and Qing architectural styles, with numerous specialty shops.",Historical and Cultural,,30.240073,120.168923,4.7,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Hangzhou,China Academy of Art Xiangshan Campus,B023B1A0E1,"A renowned art academy with unique architectural design, perfect for art enthusiasts to visit.",Art Exhibition,,30.155446,120.076690,3.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Xiaohe Historical and Cultural District,B0FFFWQ8DS,A well-preserved historical district featuring typical Jiangnan water town architecture and a strong sense of local life.,Historical and Cultural,,30.308302,120.135337,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Solitary Hill Park,B0FFKQNUS4,"The largest island in West Lake, home to concentrated historical and cultural attractions, offering a serene environment.",Historical and Cultural,,30.251654,120.142481,4.9,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,Leifeng Pagoda Scenic Area,B023B09LKR,"A reconstructed ancient pagoda with a history of over a thousand years, providing panoramic views of West Lake and closely tied to the legend of 'The Legend of the White Snake.'",Historical and Cultural,,30.230934,120.148849,4.8,08:00,20:00,,0.5,2.0,40.0
Hangzhou,Yang Causeway,B0FFJXZGIH,"A scenic avenue on the west side of West Lake, quieter compared to Su Causeway, ideal for leisurely walks.",Natural Scenery,,30.232456,120.136580,4.9,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,City Balcony,B023B1FB36,"A viewing platform by the Qiantang River, offering views of the river and Hangzhou's city skyline.",City Landmark,,30.241827,120.216803,4.8,09:00,16:00,Monday,0.5,2.0,0.0
Hangzhou,Lingyin Temple,B023B02842,"A famous ancient Buddhist temple in China with a history of approximately 1,700 years, known for its thriving incense offerings and magnificent architecture.",Historical and Cultural,,30.240826,120.101406,4.9,06:30,18:15,,2.5,4.0,75.0
Hangzhou,Southern Song Imperial Street Zhongshan Road Pedestrian Street,B023B14PP8,"A modern pedestrian street built on the site of the Southern Song Imperial City, blending historical culture with modern commerce.",Historical and Cultural,,30.240249,120.169526,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
