city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Xiamen,Ji Hotel Xiamen Zhongshan Road,"No. 291, Siming South Road, Xiamen",24.449200,118.084000,2019,3,330,4.7,Ji Hotel
Xiamen,Xiamen Pan Pacific Hilton Hotel,"No. 199, Jiahe Road, directly connected to Lianhua Road Metro Station, near Mingfa Commercial Plaza and MixC Mall",24.481923,118.120685,2019,5,610,4.6,Hilton
Xiamen,Xiamen Le Méridien Hotel,"No. 7, Champion Road, Nanshan",24.500407,118.093951,2010,5,569,4.6,
Xiamen,Xiamen Tong'an Element Hotel,"No. 22, Guanbin Road, Tong'an District",24.606716,118.137791,2021,5,566,4.8,Marriott
Xiamen,Aman Hotel (Tong'an Branch),"No. 1, Lücuo Yili, Tong'an District, Xiamen, China",24.659410,118.162028,2024,4,230,4.5,
Xiamen,Xiamen X Future Hotel (Huandao Road Zengcuo'an Branch),"No. 158, North Zengcuoan Road",24.428037,118.123389,2023,5,457,4.6,
Xiamen,Home Inn·Neo - Xiamen Railway Station Vientiane City Hubin East Road Metro Station Branch,"No. 108, Hexiang East Road, Siming District, Xiamen",24.471686,118.113870,2020,2,204,4.5,Home Inn
Xiamen,Hanting Hotel Xiamen Vientiane City,"No. 23, Hexiang East Road, Siming District, Xiamen",24.470893,118.109590,2019,2,197,4.7,Hanting Hotel
Xiamen,Xi'an Boutique Apartment Hotel (Xiang'an Maxiang Branch),"No. 117, Lane 3, Xiangxi, Maxiang Subdistrict",24.671150,118.250059,2022,3,75,4.7,
Xiamen,Hanting Hotel Xiamen Zhongshan Road Pedestrian Street Datong Road,"No. 280-308, Datong Road, Siming District, Xiamen, Fujian Province",24.456940,118.080606,2016,2,179,4.5,Hanting Hotel
Xiamen,Xiamen Baiqi Courtyard by Marriott Hotel,"No. 439, Gaoqi North Road",24.553066,118.123449,2019,5,499,4.7,
Xiamen,Xiamen Jimei Xinglin Bay Hilton Garden Inn,"Main Building, No. 289, Ridong Second Road, Jimei District, Xiamen, Fujian Province, China",24.563904,118.034843,2023,5,568,4.7,Hilton
Xiamen,Xiamen Ramada Plaza by Wyndham Hanjing Hotel,"No. 241, Wulü Road, Tong'an District, Xiamen",24.689000,118.122030,2021,5,375,4.9,
Xiamen,Xiamen Airport Wuyuan Bay Atour Hotel,"No. 6, Zhongling Road",24.530388,118.164650,2020,4,427,4.8,Atour Hotel
Xiamen,Xiamen Renaissance Hotel,"No. 66, Guanbin Road, Tong'an District",24.608843,118.137612,2019,5,821,4.5,Marriott
Xiamen,Xiamen Peony International Hotel,"No. 568, Lianqian West Road (near Mingfa Commercial Plaza and Convention Center)",24.477058,118.144844,2020,5,389,4.8,
Xiamen,Xiamen Sheraton Hotel,"No. 386-1, Jiahe Road, near SM City Plaza Phase II",24.495081,118.128705,2006,5,695,4.5,
Xiamen,Xiamen Tong'an Chengnan Hilton Garden Inn,"No. 379, South Ring Road, Tong'an District, Xiamen, Fujian Province, China",24.715116,118.141664,2023,3,338,4.7,Hilton
Xiamen,Xiamen Xiangyue Park Nanshan Road Atour Hotel,"No. 336, Nanshan West Road, Huli District, Xiamen",24.502141,118.096675,2024,4,394,4.8,Atour Hotel
