origin,destination,distance_meters,duration_minutes,cost
"39.913399,116.412420","39.999617,116.275179",21170,32,80
"39.913399,116.412420","39.993330,116.395784",12600,19,46
"39.913399,116.412420","39.925875,116.396551",2710,5,14
"39.913399,116.412420","39.928775,116.391802",3430,5,16
"39.913399,116.412420","39.947899,116.411707",5370,8,22
"39.913399,116.412420","39.941893,116.385121",5500,8,22
"39.913399,116.412420","39.906412,116.342067",8470,13,31
"39.913399,116.412420","40.003220,116.325899",17380,26,65
"39.913399,116.412420","39.984456,116.503789",15530,23,58
"39.913399,116.412420","39.918509,116.398455",1850,22,0
"39.913399,116.412420","39.917514,116.395284",2140,5,12
"39.913399,116.412420","39.921094,116.397019",2190,5,12
"39.913399,116.412420","39.921089,116.397327",2160,5,12
"39.913399,116.412420","39.925170,116.400666",2310,5,13
"39.913399,116.412420","39.925352,116.403318",2150,5,12
"39.913399,116.412420","39.914205,116.411651",160,5,0
"39.913399,116.412420","39.914339,116.411941",160,5,0
"39.913399,116.412420","39.914449,116.411633",190,5,0
"39.913399,116.412420","39.914674,116.412005",200,5,0
"39.913399,116.412420","39.914647,116.413364",220,5,0
"39.913399,116.412420","39.914862,116.411943",230,5,0
"39.913399,116.412420","39.912274,116.410801",260,5,0
"39.913399,116.412420","39.915237,116.412169",290,5,0
"39.913399,116.412420","39.915041,116.413588",290,5,0
"39.913399,116.412420","39.912471,116.410044",320,5,0
"39.913399,116.412420","40.001225,116.274375",21410,32,81
"39.913399,116.412420","40.003150,116.277638",21300,32,81
"39.913399,116.412420","40.001430,116.285402",20430,31,77
"39.913399,116.412420","39.999592,116.287885",20020,30,76
"39.913399,116.412420","40.006063,116.264753",22770,34,87
"39.913399,116.412420","39.998068,116.289861",19690,30,74
"39.913399,116.412420","39.996701,116.291357",19410,29,73
"39.913399,116.412420","39.997009,116.293362",19270,29,73
"39.913399,116.412420","40.014066,116.277948",22430,34,85
"39.913399,116.412420","40.015633,116.270935",23200,35,88
"39.913399,116.412420","39.992725,116.395475",12510,19,46
"39.913399,116.412420","39.992875,116.397025",12510,19,46
"39.913399,116.412420","39.992378,116.395075",12470,19,45
"39.913399,116.412420","39.992708,116.400185",12430,19,45
"39.913399,116.412420","39.999286,116.395925",13510,20,50
"39.913399,116.412420","40.000038,116.396371",13620,20,50
"39.913399,116.412420","39.999047,116.401002",13400,20,49
"39.913399,116.412420","39.998325,116.388176",13530,20,50
"39.913399,116.412420","39.992864,116.406078",12390,19,45
"39.913399,116.412420","39.994536,116.406367",12650,19,46
"39.913399,116.412420","39.927334,116.393352",3140,5,15
"39.913399,116.412420","39.927321,116.393306",3150,5,15
"39.913399,116.412420","39.927349,116.400152",2620,5,13
"39.913399,116.412420","39.933060,116.395723",3650,5,17
"39.913399,116.412420","39.934005,116.388577",4290,6,18
"39.913399,116.412420","39.933970,116.388425",4300,6,18
"39.913399,116.412420","39.934360,116.396446",3780,6,17
"39.913399,116.412420","39.933384,116.384409",4570,7,19
"39.913399,116.412420","39.935500,116.396060",3960,6,17
"39.913399,116.412420","39.916285,116.411819",450,5,0
"39.913399,116.412420","39.948454,116.415557",5470,8,22
"39.913399,116.412420","39.948714,116.415077",5510,8,22
"39.913399,116.412420","39.948338,116.414674",5450,8,22
"39.913399,116.412420","39.948362,116.413730",5450,8,22
"39.913399,116.412420","39.948375,116.410797",5450,8,22
"39.913399,116.412420","39.950750,116.410857",5820,9,23
"39.913399,116.412420","39.947013,116.408068",5260,8,21
"39.913399,116.412420","39.944945,116.408583",4930,7,20
"39.913399,116.412420","39.944925,116.408601",4930,7,20
"39.913399,116.412420","39.943769,116.411497",4730,7,20
"39.913399,116.412420","39.943748,116.388507",5520,8,22
"39.913399,116.412420","39.939364,116.388671",4940,7,20
"39.913399,116.412420","39.945551,116.386140",5910,9,23
"39.913399,116.412420","39.938065,116.379287",5510,8,22
"39.913399,116.412420","39.946717,116.389982",5840,9,23
"39.913399,116.412420","39.940920,116.393099",4870,7,20
"39.913399,116.412420","39.947191,116.380111",6520,10,25
"39.913399,116.412420","39.940937,116.393636",4840,7,20
"39.913399,116.412420","39.942844,116.393822",5090,8,21
"39.913399,116.412420","39.942450,116.376358",6240,9,24
"39.913399,116.412420","39.908020,116.342580",8380,13,31
"39.913399,116.412420","39.907965,116.343105",8320,12,31
"39.913399,116.412420","39.907965,116.343105",8320,12,31
"39.913399,116.412420","39.908111,116.343154",8310,12,31
"39.913399,116.412420","39.907957,116.344377",8170,12,30
"39.913399,116.412420","39.905786,116.345617",8060,12,30
"39.913399,116.412420","39.906653,116.345942",8010,12,30
"39.913399,116.412420","39.903774,116.346399",8020,12,30
"39.913399,116.412420","39.902444,116.336961",9170,14,33
"39.913399,116.412420","39.910039,116.336159",9120,14,33
"39.913399,116.412420","39.998357,116.319091",17290,26,65
"39.913399,116.412420","40.002051,116.321323",17570,26,66
"39.913399,116.412420","40.001088,116.322559",17360,26,65
"39.913399,116.412420","40.002773,116.321093",17670,27,66
"39.913399,116.412420","39.998575,116.325267",16850,25,63
"39.913399,116.412420","39.995864,116.327299",16370,25,61
"39.913399,116.412420","40.006939,116.328559",17670,27,66
"39.913399,116.412420","40.006900,116.322438",18090,27,68
"39.913399,116.412420","40.010939,116.326059",18350,28,69
"39.913399,116.412420","39.995580,116.330193",16120,24,60
"39.913399,116.412420","39.984441,116.498919",15130,23,56
"39.913399,116.412420","39.983709,116.498804",15040,23,56
"39.913399,116.412420","39.988739,116.502927",15940,24,59
"39.913399,116.412420","39.986562,116.498549",15340,23,57
"39.913399,116.412420","39.986400,116.497871",15270,23,57
"39.913399,116.412420","39.986677,116.497942",15310,23,57
"39.913399,116.412420","39.986777,116.497291",15270,23,57
"39.913399,116.412420","39.989188,116.499703",15740,24,59
"39.913399,116.412420","39.987656,116.496193",15280,23,57
"39.913399,116.412420","39.980125,116.496768",14460,22,53
"39.913399,116.412420","39.936137,116.449340",5650,8,23
"39.913399,116.412420","39.936038,116.449604",5670,9,23
"39.913399,116.412420","39.934306,116.446518",5210,8,21
"39.913399,116.412420","40.071405,116.593500",32730,49,127
"39.913399,116.412420","39.851353,116.309616",15620,23,58
"39.913399,116.412420","39.855510,116.309066",15290,23,57
"39.913399,116.412420","39.843323,116.300269",17280,26,65
"39.913399,116.412420","39.526675,116.421725",60210,90,236
"39.913399,116.412420","39.907249,116.662542",29880,45,115
"39.913399,116.412420","39.910944,116.372836",4740,7,20
"39.913399,116.412420","40.648564,117.273002",153440,230,609
"39.913399,116.412420","40.649386,117.272924",153520,230,610
"39.913399,116.412420","40.649863,117.273504",153630,230,610
"39.913399,116.412420","39.525582,116.410627",60370,91,237
"39.913399,116.412420","39.525847,116.412720",60330,90,237
"39.913399,116.412420","39.526497,116.412931",60230,90,237
"39.913399,116.412420","39.943592,116.520437",13720,21,50
"39.913399,116.412420","39.864813,116.380005",8500,13,31
"39.913399,116.412420","40.232883,116.188934",56410,85,221
"39.913399,116.412420","40.238260,116.190910",57040,86,224
"39.913399,116.412420","40.116141,116.221840",38890,58,151
"39.913399,116.412420","39.883071,116.434363",5400,8,22
"39.913399,116.412420","39.884756,116.435591",5250,8,21
"39.913399,116.412420","39.884955,116.435397",5210,8,21
"39.913399,116.412420","39.905440,116.425014",1950,23,0
"39.913399,116.412420","39.903999,116.426524",2230,5,12
"39.913399,116.412420","39.768784,116.339424",24140,36,92
"39.913399,116.412420","39.764618,116.334639",24960,37,95
"39.913399,116.412420","39.764419,116.333979",25020,38,96
"39.913399,116.412420","40.445714,115.959061",98870,148,391
"39.913399,116.412420","40.463123,115.820469",110810,166,439
"39.913399,116.412420","40.469079,115.810675",112260,168,445
"39.913399,116.412420","40.456685,115.801219",111520,167,442
"39.913399,116.412420","39.947272,116.719994",37090,56,144
"39.913399,116.412420","39.947648,116.719949",37100,56,144
"39.913399,116.412420","39.947811,116.719919",37100,56,144
"39.913399,116.412420","39.944378,116.406807",4870,7,20
"39.913399,116.412420","39.951643,116.365195",8200,12,30
"39.913399,116.412420","39.918132,116.413396",750,9,0
"39.913399,116.412420","39.915862,116.413864",420,5,0
"39.913399,116.412420","39.897782,116.322878",10970,16,39
"39.913399,116.412420","39.896025,116.322725",11050,17,40
"39.913399,116.412420","40.475837,115.983945",101300,152,401
"39.913399,116.412420","40.473634,115.984861",100950,151,399
"39.913399,116.412420","40.471333,115.980564",100900,151,399
"39.913399,116.412420","39.892858,116.325366",10880,16,39
"39.913399,116.412420","39.893729,116.326597",10700,16,38
"39.913399,116.412420","39.910702,116.373112",4710,7,20
"39.913399,116.412420","39.911324,116.373273",4690,7,20
"39.913399,116.412420","39.890496,116.461939",6910,10,26
"39.913399,116.412420","39.889782,116.463059",7080,11,27
"39.913399,116.412420","39.892878,116.459697",6490,10,25
"39.913399,116.412420","40.079558,116.227381",34000,51,132
"39.913399,116.412420","40.078595,116.229780",33700,51,130
"39.913399,116.412420","40.088437,116.226564",35120,53,136
"39.913399,116.412420","40.147076,116.553454",40070,60,156
"39.913399,116.412420","39.946800,116.724000",37560,56,146
"39.913399,116.412420","40.112365,116.204964",39640,59,154
"39.913399,116.412420","39.920499,116.205539",24730,37,95
"39.913399,116.412420","39.525579,116.409947",60370,91,237
"39.913399,116.412420","39.888685,116.272711",17120,26,64
"39.913399,116.412420","40.081823,116.229852",34080,51,132
"39.913399,116.412420","40.463240,115.820770",110800,166,439
"39.913399,116.412420","39.883391,116.433820",5320,8,22
"39.913399,116.412420","39.910967,116.373479",4670,7,20
"39.913399,116.412420","40.644311,117.269432",152660,229,606
"39.913399,116.412420","39.945500,116.406000",5060,8,21
"39.913399,116.412420","39.934400,116.448000",5360,8,22
"39.913399,116.412420","39.890911,116.461003",6780,10,26
"39.913399,116.412420","40.476067,115.983884",101340,152,401
"39.913399,116.412420","40.232499,116.188641",56380,85,221
"39.913399,116.412420","39.768750,116.339146",24160,36,92
"39.913399,116.412420","39.908560,116.521174",13010,20,48
"39.913399,116.412420","39.918800,116.413000",840,10,0
"39.913399,116.412420","39.863783,116.385804",8350,13,31
"39.913399,116.412420","39.510561,116.429172",62740,94,247
"39.913399,116.412420","40.080213,116.602545",34470,52,133
"39.913399,116.412420","45.611938,126.241474",1429610,2144,5714
"39.913399,116.412420","37.659253,120.989481",656830,985,2623
"39.913399,116.412420","39.748146,116.331461",27490,41,106
"39.913399,116.412420","31.142267,121.808682",1526220,2289,6100
"39.913399,116.412420","39.902830,116.427354",2430,5,13
"39.913399,116.412420","39.894912,116.322033",11170,17,40
"39.913399,116.412420","39.850889,116.301463",16440,25,61
"39.913399,116.412420","45.707228,126.577304",1468110,2202,5868
"39.913399,116.412420","43.911531,125.324675",1204540,1807,4814
"39.913399,116.412420","39.944819,116.508410",12460,19,45
"39.913399,116.412420","41.812779,123.430504",877240,1316,3505
"39.913399,116.412420","43.876661,125.200895",1189730,1785,4755
"39.913399,116.412420","45.761621,126.632690",1477860,2217,5907
"39.913399,116.412420","39.931340,119.349904",350700,526,1398
"39.913399,116.412420","45.707228,126.577304",1468110,2202,5868
"39.913399,116.412420","39.908966,116.516621",12460,19,45
"39.913399,116.412420","39.906040,116.516907",12530,19,46
"39.913399,116.412420","39.907291,116.515221",12310,18,45
"39.913399,116.412420","39.912174,116.525818",13540,20,50
"39.913399,116.412420","39.912617,116.516524",12430,19,45
"39.913399,116.412420","40.146818,116.556304",40180,60,156
"39.913399,116.412420","40.153257,116.555294",41040,62,160
"39.913399,116.412420","40.135652,116.545556",38070,57,148
"39.913399,116.412420","40.149095,116.572778",41370,62,161
"39.913399,116.412420","40.144672,116.520296",38230,57,149
"39.913399,116.412420","39.920305,116.205832",24690,37,94
"39.913399,116.412420","39.922476,116.203831",24940,37,95
"39.913399,116.412420","39.917726,116.205327",24740,37,95
"39.913399,116.412420","39.916955,116.204615",24820,37,95
"39.913399,116.412420","39.914365,116.209479",24230,36,93
"39.913399,116.412420","39.510561,116.429172",62740,94,247
"39.913399,116.412420","40.080213,116.602545",34470,52,133
"39.913399,116.412420","45.611938,126.241474",1429610,2144,5714
"39.913399,116.412420","45.628764,126.248463",1431730,2148,5723
"39.913399,116.412420","39.904489,116.423507",1920,23,0
"39.913399,116.412420","39.904531,116.423183",1890,23,0
"39.913399,116.412420","39.944750,116.511127",12750,19,47
"39.913399,116.412420","39.951882,116.511319",13240,20,49
"39.913399,116.412420","39.939411,116.501213",11350,17,41
"39.913399,116.412420","39.938576,116.516563",13040,20,48
"39.913399,116.412420","45.708071,126.576427",1468110,2202,5868
"39.913399,116.412420","45.709955,126.571347",1467820,2202,5867
"39.913399,116.412420","45.711548,126.572361",1468050,2202,5868
"39.913399,116.412420","45.702764,126.584887",1468400,2203,5869
"39.913399,116.412420","45.699885,126.579721",1467680,2202,5866
"39.913399,116.412420","45.759977,126.634757",1477900,2217,5907
"39.913399,116.412420","45.758991,126.631942",1477560,2216,5906
"39.913399,116.412420","45.759861,126.635958",1478000,2217,5908
"39.913399,116.412420","45.762412,126.628688",1477570,2216,5906
"39.913399,116.412420","45.761693,126.638571",1478390,2218,5909
"39.913399,116.412420","39.893083,116.321938",11260,17,41
"39.913399,116.412420","39.887645,116.273277",17090,26,64
"39.913399,116.412420","39.889846,116.281864",16020,24,60
"39.913399,116.412420","39.880632,116.271846",17550,26,66
"39.913399,116.412420","39.892536,116.262592",18190,27,68
"39.913399,116.412420","39.889144,116.261171",18450,28,69
"39.913399,116.412420","39.863266,116.389969",8250,12,30
"39.913399,116.412420","39.857868,116.382764",9340,14,34
"39.913399,116.412420","39.859706,116.379230",9250,14,33
"39.913399,116.412420","39.870550,116.389176",7230,11,27
"39.913399,116.412420","39.937182,116.402394",3890,6,17
"39.913399,116.412420","39.936427,116.404800",3700,6,17
"39.913399,116.412420","39.935583,116.404720",3570,5,16
"39.913399,116.412420","39.936452,116.398466",3960,6,17
"39.913399,116.412420","39.940056,116.404067",4270,6,18
"39.913399,116.412420","39.940598,116.403188",4380,7,19
"39.913399,116.412420","39.940633,116.402915",4390,7,19
"39.913399,116.412420","39.933624,116.401932",3390,5,16
"39.913399,116.412420","39.940763,116.402868",4410,7,19
"39.913399,116.412420","39.940706,116.403993",4370,7,19
"39.913399,116.412420","39.940723,116.399484",4530,7,19
"39.913399,116.412420","40.300235,116.248804",63290,95,249
"39.913399,116.412420","40.289367,116.236644",62160,93,244
"39.913399,116.412420","39.903182,116.397755",2370,5,13
"39.913399,116.412420","39.899557,116.400132",2610,5,13
"39.913399,116.412420","39.898374,116.398690",2860,5,14
"39.913399,116.412420","39.899020,116.393858",3150,5,15
"39.913399,116.412420","39.898039,116.395566",3130,5,15
"39.913399,116.412420","39.897718,116.397016",3060,5,15
"39.913399,116.412420","39.897387,116.397002",3100,5,15
"39.913399,116.412420","39.897225,116.397475",3090,5,15
"39.913399,116.412420","39.897546,116.394922",3230,5,15
"39.913399,116.412420","39.896963,116.398256",3070,5,15
"39.913399,116.412420","39.904765,116.389734",3020,5,15
"39.913399,116.412420","39.904632,116.397691",2230,5,12
"39.913399,116.412420","39.899557,116.400132",2610,5,13
"39.913399,116.412420","39.904765,116.389734",3020,5,15
"39.913399,116.412420","39.898374,116.398690",2860,5,14
"39.913399,116.412420","39.899020,116.393858",3150,5,15
"39.913399,116.412420","39.898039,116.395566",3130,5,15
"39.913399,116.412420","39.897718,116.397016",3060,5,15
"39.913399,116.412420","39.897225,116.397475",3090,5,15
"39.913399,116.412420","39.896963,116.398256",3070,5,15
"39.913399,116.412420","39.934862,116.454406",6020,9,24
"39.913399,116.412420","39.934810,116.454541",6030,9,24
"39.913399,116.412420","39.934825,116.454725",6050,9,24
"39.913399,116.412420","39.934918,116.454906",6080,9,24
"39.913399,116.412420","39.935060,116.453830",5980,9,24
"39.913399,116.412420","39.935220,116.455056",6120,9,24
"39.913399,116.412420","39.935677,116.454238",6080,9,24
"39.913399,116.412420","39.932974,116.453603",5780,9,23
"39.913399,116.412420","39.933111,116.452867",5720,9,23
"39.913399,116.412420","39.932837,116.453202",5730,9,23
"39.913399,116.412420","39.932637,116.454007",5800,9,23
"39.999617,116.275179","39.913399,116.412420",21170,32,80
"39.999617,116.275179","39.993330,116.395784",14420,22,53
"39.999617,116.275179","39.925875,116.396551",18480,28,70
"39.999617,116.275179","39.928775,116.391802",17760,27,67
"39.999617,116.275179","39.947899,116.411707",18170,27,68
"39.999617,116.275179","39.941893,116.385121",15900,24,59
"39.999617,116.275179","39.906412,116.342067",16560,25,62
"39.999617,116.275179","40.003220,116.325899",6070,9,24
"39.999617,116.275179","39.984456,116.503789",27370,41,105
"39.999617,116.275179","39.918509,116.398455",19390,29,73
"39.999617,116.275179","39.917514,116.395284",19200,29,72
"39.999617,116.275179","39.921094,116.397019",18990,28,72
"39.999617,116.275179","39.921089,116.397327",19020,29,72
"39.999617,116.275179","39.925170,116.400666",18930,28,71
"39.999617,116.275179","39.925352,116.403318",19170,29,72
"39.999617,116.275179","39.914205,116.411651",21020,32,80
"39.999617,116.275179","39.914339,116.411941",21040,32,80
"39.999617,116.275179","39.914449,116.411633",21000,31,80
"39.999617,116.275179","39.914674,116.412005",21010,32,80
"39.999617,116.275179","39.914647,116.413364",21140,32,80
"39.999617,116.275179","39.914862,116.411943",20990,31,80
"39.999617,116.275179","39.912274,116.410801",21140,32,80
"39.999617,116.275179","39.915237,116.412169",20970,31,79
"39.999617,116.275179","39.915041,116.413588",21120,32,80
"39.999617,116.275179","39.912471,116.410044",21050,32,80
