poi_name,latitude,longitude,address,poi_type
Hangzhou West Lake Scenic Area,30.222724,120.121288,,attraction
Bai Causeway,30.255701,120.149189,,attraction
Longjing Village,30.219700,120.113500,,attraction
Impression West Lake Performance,30.250800,120.149800,,attraction
Flying Peak,30.239119,120.101101,,attraction
City Balcony,30.241827,120.216803,,attraction
West Lake Longjing Shifeng Mountain Tea Frying Center,30.218958,120.105302,,attraction
Hangzhou Arts and Crafts Museum,30.315645,120.136930,,attraction
Xiling Seal Engravers' Society,30.250279,120.139948,,attraction
Yongfu Temple,30.238978,120.097524,,attraction
Mi Gui Restaurant·Seasonal Farmhouse Private Cuisine (Manjuelong Branch),30.218446,120.123766,,restaurant
2012 Andy Garden Restaurant - Yao Yao Qi Lobster Season (West Lake Store),30.218504,120.124210,,restaurant
Longjing Cottage,30.224969,120.116079,,restaurant
Hilltop Countryside Courtyard Restaurant,30.219221,120.116411,,restaurant
Tea People Village · West Lake Vinegar Fish (West Lake Longjing Branch),30.228327,120.119946,,restaurant
Qiao Ma Restaurant (West Lake Manjuelong Branch),30.217180,120.123502,,restaurant
Yunzhongju Homestay (West Lake Branch) Restaurant,30.217913,120.116908,,restaurant
Dixin · Longjing,30.226242,120.115439,,restaurant
Osmanthus Gui Restaurant·Mountain Cuisine,30.216775,120.123675,,restaurant
Yunjing Catering,30.228860,120.118489,,restaurant
Zhanbi Tower · West Lake Lakeview Restaurant,30.247279,120.133313,,restaurant
Lotus Encounter Garden Restaurant,30.247373,120.131962,,restaurant
Lou Wai Lou (Hangzhou West Lake Scenic Area Branch),30.250209,120.140723,,restaurant
Qinglan (Yang Gong Di Branch),30.248263,120.131589,,restaurant
Hangzhou Shangri-La Coffee Garden,30.252574,120.137577,,restaurant
Twelve Hours Lakeview Restaurant,30.251519,120.131988,,restaurant
North China Hotel - Chinese Restaurant,30.253808,120.133460,,restaurant
One Lake Spring Restaurant,30.257141,120.158020,,restaurant
Green Tea Restaurant (Six Park Store),30.257779,120.157824,,restaurant
Yixiangyuan Restaurant · Halal Ethnic Cuisine,30.257475,120.159475,,restaurant
Corner Restaurant,30.260575,120.153651,,restaurant
Hangzhou Casablanca Music Restaurant & Bar,30.260378,120.157253,,restaurant
Haihui Pavilion New Jiangnan Vegetarian Noodle Dining,30.239004,120.105828,,restaurant
Fayun Aman Western Restaurant,30.237412,120.097724,,restaurant
Dayin Qingxin Vegetarian Buffet Restaurant (Yinshi Branch),30.240622,120.106983,,restaurant
Ru Yi Restaurant,30.238028,120.106488,,restaurant
Beigao Peak Cableway Restaurant,30.243268,120.106763,,restaurant
Lu Ying Ji Forest-themed Restaurant (Lingyin Scenic Area Branch),30.238288,120.106949,,restaurant
Sansheng Xiaowu · Mountain Wild Food Collection (Hangzhou West Lake Lingyin Branch),30.235894,120.105016,,restaurant
Manshu · Tianzhu Courtyard Restaurant,30.235660,120.104613,,restaurant
Qiao Shi Courtyard Restaurant,30.235839,120.105186,,restaurant
Longjing Maoju · Western Restaurant · Afternoon Tea,30.218025,120.100475,,restaurant
Faxiang Vegetarian,30.226345,120.096756,,restaurant
Honey Lane Courtyard Restaurant · Team Building · Cafe (Faxi Temple Branch),30.226904,120.097711,,restaurant
Longjing Courtyard Restaurant,30.214875,120.107925,,restaurant
Fengyue Oriental Cuisine,30.226579,120.096738,,restaurant
Moon Bud Pusang Restaurant - Shangtianzhu Store,30.227291,120.097714,,restaurant
Yifang Private Garden Restaurant,30.227219,120.096891,,restaurant
Yiheng Yisu · Jixiang Restaurant (Gongchen Bridge Branch),30.317787,120.136903,,restaurant
BRIDGE · Western Restaurant,30.317777,120.136895,,restaurant
Baijia Family Restaurant (Wenzhou Road Branch),30.320706,120.141437,,restaurant
Courtyard Restaurant (Gongchen Bridge Store),30.315401,120.138443,,restaurant
