city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Suzhou,Home Inn·neo - Suzhou Hanshan Temple Binhe Road Metro Station Branch,"Building 25, Heshan Garden, Dengwei Road, High-tech Zone, Suzhou, Jiangsu",31.300750,120.562827,2015,2,285,4.5,Home Inn
Suzhou,Orange Hotel Suzhou Huangdai Chunshen Road,"No. 188-216 Chunshen Road, Huangdai Town (partial first floor, entire second to fourth floors)",31.437140,120.551176,2025,3,302,4.5,Orange Hotel
Suzhou,Four Points by Sheraton Kunshan,"No. 198 Qingyang Middle Road, Kunshan Economic Development Zone, Suzhou",31.384996,120.994760,2025,4,358,4.3,
Suzhou,Sudia Meizhi Hotel (Xiangcheng Huo Li Dao Metro Station Branch),"Building 4, T3 Floor, Huicui Commercial Plaza, Rongtai Street, Xiangcheng District, Suzhou",31.371696,120.604819,2020,3,300,4.5,
Suzhou,Suzhou Shuiyun Tian Hotel,"No. 899 Sunwu Road, Xukou Town",31.230760,120.473290,2023,3,306,4.8,
Suzhou,Taicang Maritim Garden Hotel,No. 11 Renmin North Road (near Zhenghe Road),31.454323,121.100810,2009,5,318,4.6,
Suzhou,Suzhou Hopson Courtyard by Marriott Hotel,"No. 264 Jinfeng Road, Wuzhong District",31.275670,120.527328,2018,4,515,4.6,Marriott
Suzhou,Xiyi Hotel (Suzhou Feng Menglong Village Branch),"No. 1 Feng Menglong Xinxiang Road, Huangdai Town",31.451910,120.524736,2020,3,214,4.5,
Suzhou,Jinjiang Inn (Suzhou Baodai Road Metro Station Branch),"No. 111 Baodai West Road, Wuzhong District, Suzhou, Jiangsu Province",31.266479,120.621581,2018,2,193,4.5,Jinjiang Inn
Suzhou,Element Suzhou Science and Technology Town Hotel,"No. 77 Wuyi Mountain Road, Suzhou",31.344163,120.414577,2024,4,396,4.8,
Suzhou,Zhangjiagang Meilun Boutique Hotel,"Chengxi Shopping Park, Yangshe Town (intersection of Shazhou West Road and Baiqiao Road) (Yangshe Town, near Shazhou West Road)",31.869627,120.513160,2019,4,264,4.9,
Suzhou,Floral Hotel·Suzhou Yuelai Stay Inn,"No. 24 Zhujiayuan, Gusu District, Suzhou",31.298080,120.615130,2017,3,250,4.5,
Suzhou,Creek Hotel (Suzhou Wujiang Zhenze Branch),"About 50 meters north of Badu Community, Guanqian Street, Wujiang District, Suzhou",30.911948,120.449901,2020,3,161,4.8,
Suzhou,Suzhou Buckingham Grand Hotel,"Exit 4, Xiaxu Station, Metro Line 8, No. 1111 Xiangcheng Avenue, Suzhou, Jiangsu Province",31.365490,120.637241,2021,4,438,4.7,
Suzhou,Changshu Longteng Hilton Hotel,"No. 88 Fuchunjiang West Road, Qinchuang Street, Changshu City, Jiangsu Province, China",31.640070,120.762532,2024,5,802,4.7,Hilton
Suzhou,Suzhou Wenlv Gusu Courtyard·Wannian Bridge Hotel (Pingjiang Road Guanqian Street Branch),"No. 36 Xumen Road, Gusu District, Suzhou",31.299319,120.611850,2019,4,703,4.3,
Suzhou,Jinjiang Inn (Suzhou Industrial Park Jinji Lake Donghuan Road Branch),No. 260 Donghuan Road,31.286539,120.654640,2019,2,212,4.6,Jinjiang Inn
Suzhou,Ji Hotel Suzhou Guanqian Pedestrian Street,"No. 57-69 Guanqian Street, Gusu District, Suzhou, Jiangsu Province",31.311600,120.628000,2018,3,367,4.9,Ji Hotel
Suzhou,Home Inn Plus (Gold Standard) - Suzhou Humble Administrator's Garden Pingjiang Road Branch,"No. 20 Bashang Lane, Gusu District, Suzhou, Jiangsu Province",31.321543,120.631988,2025,3,299,4.9,Home Inn
Suzhou,Lvchen Smart Hotel (Kunshan Zhangpu Branch),"Room 1, No. 114 Xinwu Street, Zhangpu",31.284652,120.943885,2022,3,235,5.0,
