origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hohhot,Beijing,2025-11-12,HHC,Hohhot Station,VAP,Beijing North Station,2025-11-12 08:36:00,2025-11-12 10:50:00,134,G2492,High-Speed Train,Second Class Seat,Sufficient,220.5,1,335
Hohhot,Beijing,2025-11-12,HHC,Hohhot Station,NDC,Hohhot East Station,2025-11-12 13:38:00,2025-11-12 13:48:00,10,C656,Intercity Train,Second Class Seat,Sufficient,180.0,1,320
Hohhot,Beijing,2025-11-12,NDC,Hohhot East Station,QIP,Qinghe Station,2025-11-12 14:10:00,2025-11-12 16:56:00,166,D1014,Electric Multiple Unit,Second Class Seat,Sufficient,180.0,2,320
Hohhot,Beijing,2025-11-12,NDC,Hohhot East Station,QIP,Qinghe Station,2025-11-12 07:17:00,2025-11-12 09:28:00,131,G2458,High-Speed Train,Second Class Seat,Sufficient,209.0,1,325
Hohhot,Beijing,2025-11-12,HHC,Hohhot Station,WPC,Ulanqab Station,2025-11-12 15:11:00,2025-11-12 15:54:00,43,D2792,Electric Multiple Unit,Second Class Seat,Sufficient,180.0,1,313
Hohhot,Beijing,2025-11-12,WPC,Ulanqab Station,QIP,Qinghe Station,2025-11-12 16:10:00,2025-11-12 18:09:00,119,D1018,Electric Multiple Unit,Second Class Seat,Sufficient,180.0,2,313
Hohhot,Beijing,2025-11-12,HHC,Hohhot Station,WPC,Ulanqab Station,2025-11-12 10:03:00,2025-11-12 10:43:00,40,D2794,Electric Multiple Unit,Second Class Seat,Sufficient,205.5,1,340
Hohhot,Beijing,2025-11-12,WPC,Ulanqab Station,VAP,Beijing North Station,2025-11-12 11:05:00,2025-11-12 13:10:00,125,G2464,High-Speed Train,Second Class Seat,Sufficient,205.5,2,340
Hohhot,Beijing,2025-11-12,NDC,Hohhot East Station,QIP,Qinghe Station,2025-11-12 18:18:00,2025-11-12 21:03:00,165,D1028,Electric Multiple Unit,Second Class Seat,Sufficient,161.0,1,292
Hohhot,Beijing,2025-11-12,HHC,Hohhot Station,FTP,Beijing Fengtai Station,2025-11-12 10:51:00,2025-11-12 19:47:00,536,Z338,Regular Train,Hard Seat,Sufficient,86.0,1,302
Hohhot,Beijing,2025-11-12,NDC,Hohhot East Station,VAP,Beijing North Station,2025-11-12 08:00:00,2025-11-12 10:09:00,129,G2460,High-Speed Train,Second Class Seat,Sufficient,215.0,1,326
Hohhot,Beijing,2025-11-12,NDC,Hohhot East Station,QIP,Qinghe Station,2025-11-12 20:30:00,2025-11-12 22:57:00,147,D1034,Electric Multiple Unit,Second Class Seat,Sufficient,175.0,1,296
Hohhot,Beijing,2025-11-12,HHC,Hohhot Station,VAP,Beijing North Station,2025-11-12 14:49:00,2025-11-12 17:18:00,149,G2484,High-Speed Train,Second Class Seat,Sufficient,221.0,1,345
Beijing,Hohhot,2025-11-18,VAP,Beijing North Station,ZMP,Zhangjiakou Station,2025-11-18 08:44:00,2025-11-18 10:11:00,87,D6723,Electric Multiple Unit,Second Class Seat,Sufficient,194.0,1,386
Beijing,Hohhot,2025-11-18,ZMP,Zhangjiakou Station,HHC,Hohhot Station,2025-11-18 10:36:00,2025-11-18 12:07:00,91,G2481,High-Speed Train,Second Class Seat,Sufficient,194.0,2,386
Beijing,Hohhot,2025-11-18,QIP,Qinghe Station,ZMP,Zhangjiakou Station,2025-11-18 13:26:00,2025-11-18 14:19:00,53,D1073,Electric Multiple Unit,Second Class Seat,Sufficient,168.0,1,364
Beijing,Hohhot,2025-11-18,ZMP,Zhangjiakou Station,NDC,Hohhot East Station,2025-11-18 14:47:00,2025-11-18 16:19:00,92,D1029,Electric Multiple Unit,Second Class Seat,Sufficient,168.0,2,364
Beijing,Hohhot,2025-11-18,FTP,Beijing Fengtai Station,HHC,Hohhot Station,2025-11-18 11:05:00,2025-11-18 20:24:00,559,Z337,Regular Train,Hard Seat,Sufficient,86.0,1,360
Beijing,Hohhot,2025-11-18,VAP,Beijing North Station,NDC,Hohhot East Station,2025-11-18 11:25:00,2025-11-18 13:50:00,145,G2465,High-Speed Train,Second Class Seat,Sufficient,215.0,1,399
Beijing,Hohhot,2025-11-18,VBP,Changping North Station,QIP,Qinghe Station,2025-11-18 17:17:00,2025-11-18 17:40:00,23,S514,Intercity Train,无座,Sufficient,221.0,1,414
Beijing,Hohhot,2025-11-18,QIP,Qinghe Station,HHC,Hohhot Station,2025-11-18 18:03:00,2025-11-18 20:32:00,149,G2485,High-Speed Train,Second Class Seat,Sufficient,221.0,2,414
Beijing,Hohhot,2025-11-18,VAP,Beijing North Station,HHC,Hohhot Station,2025-11-18 08:30:00,2025-11-18 11:01:00,151,G2491,High-Speed Train,Second Class Seat,Sufficient,220.5,1,402
Beijing,Hohhot,2025-11-18,FTP,Beijing Fengtai Station,NDC,Hohhot East Station,2025-11-18 10:26:00,2025-11-18 20:44:00,618,K1177,Regular Train,Hard Seat,Sufficient,86.0,1,369
Beijing,Hohhot,2025-11-18,QIP,Qinghe Station,NDC,Hohhot East Station,2025-11-18 11:12:00,2025-11-18 13:44:00,152,D1005,Electric Multiple Unit,Second Class Seat,Sufficient,189.0,1,371
Beijing,Hohhot,2025-11-18,FTP,Beijing Fengtai Station,HHC,Hohhot Station,2025-11-18 10:26:00,2025-11-18 21:06:00,640,K1177,Regular Train,Hard Seat,Sufficient,86.0,1,375
Beijing,Hohhot,2025-11-18,VAP,Beijing North Station,NDC,Hohhot East Station,2025-11-18 07:22:00,2025-11-18 09:57:00,155,G2459,High-Speed Train,Second Class Seat,Sufficient,210.0,1,391
