origin,destination,distance_meters,duration_minutes,cost
"24.913284,118.585013","24.895235,118.588755",2860,5,14
"24.913284,118.585013","24.870162,118.656082",12070,18,44
"24.913284,118.585013","24.908531,118.590704",1090,13,0
"24.913284,118.585013","24.879593,118.621028",7310,11,28
"24.913284,118.585013","24.894531,118.588435",2960,5,14
"24.913284,118.585013","24.934989,118.589887",3450,5,16
"24.913284,118.585013","24.673685,118.707192",41100,62,160
"24.913284,118.585013","24.677637,118.697084",39960,60,155
"24.913284,118.585013","24.913247,118.588758",530,6,0
"24.913284,118.585013","24.913223,118.584174",120,5,0
"24.913284,118.585013","24.915495,118.584602",350,5,0
"24.913284,118.585013","24.914277,118.582408",400,5,0
"24.913284,118.585013","24.911231,118.583200",410,5,0
"24.913284,118.585013","24.912722,118.587884",410,5,0
"24.913284,118.585013","24.916149,118.584741",450,5,0
"24.913284,118.585013","24.916196,118.584752",450,5,0
"24.913284,118.585013","24.912134,118.588839",570,7,0
"24.913284,118.585013","24.917233,118.584235",620,7,0
"24.913284,118.585013","24.917467,118.585093",650,8,0
"24.913284,118.585013","24.901835,118.591758",2020,5,12
"24.913284,118.585013","24.900897,118.592886",2230,5,12
"24.913284,118.585013","24.906267,118.591746",1450,17,0
"24.913284,118.585013","24.905770,118.589087",1300,16,0
"24.913284,118.585013","24.900000,118.594903",2500,5,13
"24.913284,118.585013","24.913278,118.608548",3320,5,16
"24.913284,118.585013","24.894490,118.588141",2960,5,14
"24.913284,118.585013","24.894445,118.587585",2960,5,14
"24.913284,118.585013","24.897184,118.590875",2640,5,14
"24.913284,118.585013","24.895030,118.593372",3080,5,15
"24.913284,118.585013","24.891104,118.592805",3620,5,16
"24.913284,118.585013","24.895851,118.594983",3060,5,15
"24.913284,118.585013","24.897409,118.596286",2940,5,14
"24.913284,118.585013","24.895574,118.596981",3230,5,15
"24.913284,118.585013","24.862161,118.655823",12780,19,47
"24.913284,118.585013","24.861338,118.657299",13020,20,48
"24.913284,118.585013","24.864185,118.654797",12470,19,45
"24.913284,118.585013","24.867346,118.654609",12150,18,44
"24.913284,118.585013","24.909813,118.595386",1560,19,0
"24.913284,118.585013","24.910048,118.594914",1490,18,0
"24.913284,118.585013","24.907600,118.593111",1450,17,0
"24.913284,118.585013","24.907011,118.592925",1480,18,0
"24.913284,118.585013","24.911475,118.596001",1580,19,0
"24.913284,118.585013","24.911298,118.592645",1120,13,0
"24.913284,118.585013","24.912041,118.593041",1150,14,0
"24.913284,118.585013","24.907707,118.588439",990,12,0
"24.913284,118.585013","24.908252,118.589653",1020,12,0
"24.913284,118.585013","24.908060,118.588577",960,11,0
"24.913284,118.585013","24.907712,118.588061",970,12,0
"24.913284,118.585013","24.908448,118.589209",960,11,0
"24.913284,118.585013","24.928607,118.584494",2390,5,13
"24.913284,118.585013","24.934433,118.579499",3380,5,16
"24.913284,118.585013","24.934758,118.584752",3340,5,16
"24.913284,118.585013","24.941154,118.595897",4600,7,19
"24.913284,118.585013","24.941661,118.595652",4670,7,20
"24.913284,118.585013","24.940220,118.595308",4440,7,19
"24.913284,118.585013","24.938396,118.594929",4150,6,18
"24.913284,118.585013","24.935964,118.595053",3800,6,17
"24.913284,118.585013","24.869275,118.654475",11960,18,43
"24.913284,118.585013","24.872033,118.654740",11760,18,43
"24.913284,118.585013","24.872290,118.655164",11780,18,43
"24.913284,118.585013","24.871418,118.653567",11670,18,42
"24.913284,118.585013","24.871327,118.653298",11650,17,42
"24.913284,118.585013","24.874189,118.657790",11940,18,43
"24.913284,118.585013","24.910288,118.591036",970,12,0
"24.913284,118.585013","24.914974,118.576046",1290,16,0
"24.913284,118.585013","24.915023,118.576691",1210,14,0
"24.913284,118.585013","24.915653,118.577021",1190,14,0
"24.913284,118.585013","24.914949,118.577865",1040,13,0
"24.913284,118.585013","24.921110,118.579740",1430,17,0
"24.913284,118.585013","24.817533,118.576165",14960,22,55
"24.913284,118.585013","24.818908,118.576196",14740,22,55
"24.913284,118.585013","24.820618,118.577696",14460,22,53
"24.913284,118.585013","24.820015,118.574614",14590,22,54
"24.913284,118.585013","24.943075,118.589191",4680,7,20
"24.913284,118.585013","24.912602,118.591247",890,11,0
"24.913284,118.585013","24.912310,118.590529",790,10,0
"24.913284,118.585013","24.912167,118.590318",770,9,0
"24.913284,118.585013","24.913062,118.590721",810,10,0
"24.913284,118.585013","24.914241,118.591900",980,12,0
"24.913284,118.585013","24.881847,118.619748",6930,10,26
"24.913284,118.585013","24.879407,118.617651",7000,11,27
"24.913284,118.585013","24.885340,118.620172",6600,10,25
"24.913284,118.585013","24.885131,118.618736",6470,10,25
"24.913284,118.585013","24.882837,118.615211",6380,10,25
"24.913284,118.585013","24.887157,118.621475",6560,10,25
"24.913284,118.585013","24.886186,118.615651",6040,9,24
"24.913284,118.585013","24.880386,118.611937",6380,10,25
"24.913284,118.585013","24.880430,118.611853",6370,10,25
"24.913284,118.585013","24.879844,118.611734",6430,10,25
"24.913284,118.585013","24.942700,118.585388",4580,7,19
"24.913284,118.585013","24.674252,118.707382",41030,62,160
"24.913284,118.585013","24.674252,118.707382",41030,62,160
"24.913284,118.585013","24.674513,118.707283",40990,61,160
"24.913284,118.585013","24.672361,118.702255",41000,62,160
"24.913284,118.585013","24.683187,118.702781",39500,59,154
"24.913284,118.585013","24.683232,118.701637",39420,59,153
"24.913284,118.585013","24.685975,118.717825",40060,60,156
"24.913284,118.585013","24.685406,118.718791",40200,60,156
"24.913284,118.585013","24.686294,118.717923",40020,60,156
"24.913284,118.585013","24.686325,118.717903",40010,60,156
"24.913284,118.585013","24.681804,118.696974",39360,59,153
"24.913284,118.585013","24.673875,118.699425",40630,61,158
"24.913284,118.585013","24.678335,118.689680",39450,59,153
"24.913284,118.585013","24.682735,118.691902",38940,58,151
"24.913284,118.585013","24.675962,118.689475",39780,60,155
"24.913284,118.585013","24.677754,118.689070",39500,59,154
"24.913284,118.585013","24.795173,118.601081",18530,28,70
"24.913284,118.585013","24.799145,118.586300",17770,27,67
"24.913284,118.585013","24.799100,118.586188",17780,27,67
"24.913284,118.585013","24.737439,118.576122",27400,41,105
"24.913284,118.585013","24.730996,118.569305",28460,43,109
"24.913284,118.585013","24.732106,118.568531",28300,42,109
"24.913284,118.585013","24.900111,118.608259",3870,6,17
"24.913284,118.585013","24.899912,118.607285",3770,6,17
"24.913284,118.585013","24.900633,118.611190",4190,6,18
"24.913284,118.585013","24.811446,118.588307",15860,24,59
"24.913284,118.585013","24.811183,118.587410",15900,24,59
"24.913284,118.585013","24.810497,118.587987",16010,24,60
"24.913284,118.585013","25.491214,118.246532",101820,153,403
"24.913284,118.585013","25.490764,118.246097",101790,153,403
"24.913284,118.585013","25.493014,118.251070",101770,153,403
"24.913284,118.585013","24.911243,118.755931",24130,36,92
"24.913284,118.585013","24.915088,118.752800",23690,36,90
"24.913284,118.585013","25.501607,118.258195",102500,154,406
"24.913284,118.585013","25.497245,118.253860",102170,153,404
"24.913284,118.585013","25.497036,118.262074",101620,152,402
"24.913284,118.585013","24.912386,118.604184",2710,5,14
"24.913284,118.585013","24.913370,118.604205",2710,5,14
"24.913284,118.585013","24.718491,118.650153",31690,48,122
"24.913284,118.585013","24.992737,118.614687",13060,20,48
"24.913284,118.585013","24.992920,118.613915",13050,20,48
"24.913284,118.585013","24.991812,118.612665",12830,19,47
"24.913284,118.585013","24.993381,118.612010",13040,20,48
"24.913284,118.585013","24.971945,118.564849",9570,14,34
"24.913284,118.585013","24.973962,118.562939",9950,15,35
"24.913284,118.585013","24.973965,118.562914",9950,15,35
"24.913284,118.585013","24.884716,118.596496",4730,7,20
"24.913284,118.585013","24.883308,118.597730",5000,8,21
"24.913284,118.585013","24.884613,118.597770",4810,7,20
"24.913284,118.585013","24.911593,118.600496",2200,5,12
"24.913284,118.585013","25.112816,118.920631",56630,85,222
"24.913284,118.585013","25.111837,118.922291",56740,85,223
"24.913284,118.585013","25.123012,118.915627",56930,85,223
"24.913284,118.585013","24.885522,118.592752",4460,7,19
"24.913284,118.585013","24.810025,118.588825",16080,24,60
"24.913284,118.585013","24.809548,118.589485",16160,24,60
"24.913284,118.585013","24.813305,118.587936",15570,23,58
"24.913284,118.585013","24.813875,118.587375",15480,23,58
"24.913284,118.585013","24.811830,118.587709",15800,24,59
"24.913284,118.585013","24.830130,118.577960",12980,19,48
"24.913284,118.585013","24.886232,118.589698",4260,6,18
"24.913284,118.585013","24.933667,118.591219",3290,5,15
"24.913284,118.585013","24.993099,118.614462",13100,20,48
"24.913284,118.585013","24.721344,118.649746",31250,47,121
"24.913284,118.585013","24.992896,118.614874",13090,20,48
"24.913284,118.585013","24.918402,118.573413",1820,22,0
"24.913284,118.585013","25.501065,118.257764",102460,154,405
"24.913284,118.585013","24.898477,118.594735",2680,5,14
"24.913284,118.585013","25.491877,118.248516",101780,153,403
"24.913284,118.585013","24.885045,118.655171",10840,16,39
"24.913284,118.585013","25.112978,118.920233",56590,85,222
"24.913284,118.585013","24.884269,118.597148",4830,7,20
"24.913284,118.585013","24.899894,118.607474",3800,6,17
"24.913284,118.585013","24.812947,118.588400",15630,23,58
"24.913284,118.585013","24.911931,118.606971",3110,5,15
"24.913284,118.585013","24.819425,118.576975",14660,22,54
"24.913284,118.585013","24.911346,118.597887",1840,22,0
"24.913284,118.585013","24.810290,118.588889",16040,24,60
"24.913284,118.585013","24.794712,118.593047",18490,28,70
"24.913284,118.585013","34.528476,113.856808",1627000,2441,6504
"24.913284,118.585013","24.794712,118.593047",18490,28,70
"24.913284,118.585013","23.387375,113.307392",786330,1179,3141
"24.913284,118.585013","24.868952,118.578814",6960,10,26
"24.913284,118.585013","29.932599,122.365085",939700,1410,3754
"24.913284,118.585013","24.972310,118.567400",9520,14,34
"24.913284,118.585013","25.986348,119.391728",201900,303,803
"24.913284,118.585013","24.921998,118.769523",26080,39,100
"24.913284,118.585013","24.737783,118.584161",27320,41,105
"24.913284,118.585013","24.921998,118.769523",26080,39,100
"24.913284,118.585013","24.737783,118.584161",27320,41,105
"24.913284,118.585013","34.745795,113.658097",1668350,2503,6669
"24.913284,118.585013","25.350759,119.062718",95760,144,379
"24.913284,118.585013","32.883546,115.753685",1299190,1949,5192
"24.913284,118.585013","30.606981,114.424338",1055280,1583,4217
"24.913284,118.585013","24.990940,118.612865",12710,19,46
"24.913284,118.585013","24.938372,118.594958",4150,6,18
"24.913284,118.585013","34.528476,113.856808",1627000,2441,6504
"24.913284,118.585013","34.526573,113.855171",1626820,2440,6503
"24.913284,118.585013","34.528534,113.843450",1627720,2442,6506
"24.913284,118.585013","34.749825,113.660012",1668820,2503,6671
"24.913284,118.585013","34.749133,113.662240",1668600,2503,6670
"24.913284,118.585013","34.744171,113.652484",1668420,2503,6669
"24.913284,118.585013","34.747498,113.663838",1668280,2502,6669
"24.913284,118.585013","34.743392,113.663722",1667710,2502,6666
"24.913284,118.585013","24.967432,118.570541",8670,13,32
"24.913284,118.585013","24.969217,118.559577",9420,14,34
"24.913284,118.585013","24.885253,118.594977",4580,7,19
"24.913284,118.585013","24.885262,118.596223",4640,7,20
"24.913284,118.585013","24.902171,118.610118",3940,6,17
"24.913284,118.585013","24.896290,118.603235",3690,6,17
"24.913284,118.585013","24.912451,118.599995",2120,5,12
"24.913284,118.585013","24.889784,118.649548",9820,15,35
"24.913284,118.585013","24.897338,118.596969",3000,5,15
"24.913284,118.585013","24.818167,118.573814",14890,22,55
"24.913284,118.585013","24.830205,118.578643",12960,19,47
"24.913284,118.585013","24.828675,118.577096",13220,20,48
"24.913284,118.585013","24.829605,118.576039",13090,20,48
"24.913284,118.585013","24.829857,118.575834",13050,20,48
"24.913284,118.585013","24.829049,118.580233",13130,20,48
"24.913284,118.585013","24.894531,118.588435",2960,5,14
"24.913284,118.585013","24.905838,118.587959",1230,15,0
"24.913284,118.585013","24.906441,118.586624",1090,13,0
"24.913284,118.585013","24.813513,118.413917",28730,43,111
"24.913284,118.585013","24.818444,118.418512",27770,42,107
"24.913284,118.585013","24.806396,118.417117",28970,43,111
"24.913284,118.585013","24.811787,118.423795",27720,42,106
"24.913284,118.585013","24.803832,118.417346",29180,44,112
"24.913284,118.585013","24.806784,118.424633",28070,42,108
"24.913284,118.585013","24.807286,118.425284",27950,42,107
"24.913284,118.585013","24.801860,118.418307",29250,44,113
"24.913284,118.585013","24.801996,118.419529",29090,44,112
"24.913284,118.585013","24.808259,118.426920",27680,42,106
"24.913284,118.585013","24.805503,118.425550",28090,42,108
"24.913284,118.585013","24.902682,118.591483",1890,23,0
"24.913284,118.585013","24.903040,118.591011",1810,22,0
"24.913284,118.585013","24.903031,118.590654",1780,21,0
"24.913284,118.585013","24.903708,118.590841",1700,20,0
"24.913284,118.585013","24.904513,118.591519",1650,20,0
"24.913284,118.585013","24.903301,118.588315",1620,19,0
"24.913284,118.585013","24.903078,118.587157",1620,19,0
"24.913284,118.585013","24.707569,118.448945",37350,56,145
"24.913284,118.585013","24.703018,118.452352",37720,57,146
"24.913284,118.585013","24.702140,118.451665",37890,57,147
"24.913284,118.585013","24.701145,118.451819",38010,57,148
"24.913284,118.585013","24.701463,118.443982",38530,58,150
"24.913284,118.585013","24.705692,118.457473",37000,56,144
"24.913284,118.585013","24.706721,118.459936",36690,55,142
"24.913284,118.585013","24.697803,118.451460",38490,58,150
"24.913284,118.585013","24.708459,118.461820",36330,54,141
"24.913284,118.585013","24.702665,118.436896",38900,58,151
"24.913284,118.585013","24.707549,118.463624",36330,54,141
"24.895235,118.588755","24.913284,118.585013",2860,5,14
"24.895235,118.588755","24.870162,118.656082",10280,15,37
"24.895235,118.588755","24.908531,118.590704",2090,5,12
"24.895235,118.588755","24.879593,118.621028",5170,8,21
"24.895235,118.588755","24.894531,118.588435",120,5,0
"24.895235,118.588755","24.934989,118.589887",6190,9,24
"24.895235,118.588755","24.673685,118.707192",38340,58,149
"24.895235,118.588755","24.677637,118.697084",37170,56,144
"24.895235,118.588755","24.913247,118.588758",2800,5,14
"24.895235,118.588755","24.913223,118.584174",2870,5,14
"24.895235,118.588755","24.915495,118.584602",3210,5,15
"24.895235,118.588755","24.914277,118.582408",3100,5,15
"24.895235,118.588755","24.911231,118.583200",2610,5,13
"24.895235,118.588755","24.912722,118.587884",2730,5,14
"24.895235,118.588755","24.916149,118.584741",3300,5,16
"24.895235,118.588755","24.916196,118.584752",3310,5,16
"24.895235,118.588755","24.912134,118.588839",2630,5,13
"24.895235,118.588755","24.917233,118.584235",3480,5,16
"24.895235,118.588755","24.917467,118.585093",3500,5,16
"24.895235,118.588755","24.901835,118.591758",1110,13,0
"24.895235,118.588755","24.900897,118.592886",1060,13,0
"24.895235,118.588755","24.906267,118.591746",1770,21,0
