origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Shanghai,Enshi,2025-11-12,SHH,Shanghai Station,ESN,Enshi Station,2025-11-12 07:23:00,2025-11-12 16:21:00,538,D3056,Electric Multiple Unit,Second Class Seat,Sufficient,489.0,1,28
Shanghai,Enshi,2025-11-12,AOH,Shanghai Hongqiao Station,ESN,Enshi Station,2025-11-12 07:02:00,2025-11-12 16:42:00,580,D3072,Electric Multiple Unit,Second Class Seat,Sufficient,440.5,1,24
Shanghai,Enshi,2025-11-12,EGH,Jinshan North Station,ESN,Enshi Station,2025-11-12 07:09:00,2025-11-12 17:24:00,615,D2212,Electric Multiple Unit,Second Class Seat,Sufficient,505.0,1,36
Shanghai,Enshi,2025-11-12,IMH,Shanghai Songjiang Station,ESN,Enshi Station,2025-11-12 07:20:00,2025-11-12 17:24:00,604,D2212,Electric Multiple Unit,Second Class Seat,Sufficient,500.0,1,35
Shanghai,Enshi,2025-11-12,SHH,Shanghai Station,ESN,Enshi Station,2025-11-12 09:30:00,2025-11-12 17:42:00,492,D956,Electric Multiple Unit,Second Class Seat,Sufficient,489.0,1,23
Shanghai,Enshi,2025-11-12,SNH,Shanghai South Station,ESN,Enshi Station,2025-11-12 07:01:00,2025-11-12 19:12:00,731,D2216,Electric Multiple Unit,Second Class Seat,Sufficient,580.0,1,37
Shanghai,Enshi,2025-11-12,AOH,Shanghai Hongqiao Station,HKN,Hankou Station,2025-11-12 11:40:00,2025-11-12 15:46:00,246,G1724,High-Speed Train,Second Class Seat,Sufficient,536.0,1,32
Shanghai,Enshi,2025-11-12,HKN,Hankou Station,ESN,Enshi Station,2025-11-12 16:07:00,2025-11-12 19:49:00,222,D2377,Electric Multiple Unit,Second Class Seat,Sufficient,536.0,2,32
Shanghai,Enshi,2025-11-12,AOH,Shanghai Hongqiao Station,NKH,Nanjing South Station,2025-11-12 10:00:00,2025-11-12 10:59:00,59,G10,High-Speed Train,无座,Sufficient,536.0,1,29
Shanghai,Enshi,2025-11-12,NKH,Nanjing South Station,ESN,Enshi Station,2025-11-12 11:26:00,2025-11-12 17:42:00,376,D957,Electric Multiple Unit,Second Class Seat,Sufficient,536.0,2,29
Shanghai,Enshi,2025-11-12,AOH,Shanghai Hongqiao Station,NKH,Nanjing South Station,2025-11-12 08:10:00,2025-11-12 09:34:00,84,G1952,High-Speed Train,无座,Sufficient,509.0,1,27
Shanghai,Enshi,2025-11-12,NKH,Nanjing South Station,ESN,Enshi Station,2025-11-12 10:14:00,2025-11-12 16:31:00,377,D953,Electric Multiple Unit,Second Class Seat,Sufficient,509.0,2,27
Shanghai,Enshi,2025-11-12,SHH,Shanghai Station,NKH,Nanjing South Station,2025-11-12 07:00:00,2025-11-12 08:11:00,71,G2,High-Speed Train,Second Class Seat,Sufficient,541.0,1,33
Shanghai,Enshi,2025-11-12,NKH,Nanjing South Station,ESN,Enshi Station,2025-11-12 08:37:00,2025-11-12 15:17:00,400,D353,Electric Multiple Unit,Second Class Seat,Sufficient,541.0,2,33
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,AOH,Shanghai Hongqiao Station,2025-11-15 12:55:00,2025-11-15 22:21:00,566,D354,Electric Multiple Unit,Second Class Seat,Sufficient,489.0,1,49
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,WXH,Wuxi Station,2025-11-15 10:06:00,2025-11-15 17:32:00,446,D958,Electric Multiple Unit,Second Class Seat,Sufficient,512.0,1,45
Enshi,Shanghai,2025-11-15,WXH,Wuxi Station,AOH,Shanghai Hongqiao Station,2025-11-15 17:49:00,2025-11-15 18:44:00,55,G7535,High-Speed Train,Second Class Seat,Sufficient,512.0,2,45
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,SNH,Shanghai South Station,2025-11-15 09:35:00,2025-11-15 19:49:00,614,D2214,Electric Multiple Unit,Second Class Seat,Sufficient,496.0,1,54
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,SHH,Shanghai Station,2025-11-15 12:10:00,2025-11-15 20:21:00,491,D954,Electric Multiple Unit,Second Class Seat,Sufficient,489.0,1,38
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,KNH,Kunshan South Station,2025-11-15 09:01:00,2025-11-15 17:59:00,538,D3074,Electric Multiple Unit,Second Class Seat,Sufficient,446.5,1,43
Enshi,Shanghai,2025-11-15,KNH,Kunshan South Station,SHH,Shanghai Station,2025-11-15 18:18:00,2025-11-15 18:36:00,18,G7243,High-Speed Train,Second Class Seat,Sufficient,446.5,2,43
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,ENH,Hefei South Station,2025-11-15 13:06:00,2025-11-15 19:09:00,363,D2208,Electric Multiple Unit,Second Class Seat,Sufficient,506.0,1,48
Enshi,Shanghai,2025-11-15,ENH,Hefei South Station,SNH,Shanghai South Station,2025-11-15 19:40:00,2025-11-15 22:09:00,149,C3021,Intercity Train,Second Class Seat,Sufficient,506.0,2,48
Enshi,Shanghai,2025-11-15,ESN,Enshi Station,NKH,Nanjing South Station,2025-11-15 09:01:00,2025-11-15 16:12:00,431,D3074,Electric Multiple Unit,Second Class Seat,Sufficient,503.5,1,42
