origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,ZAF,Zhengzhou East Station,2025-11-12 13:34:00,2025-11-12 15:22:00,108,G457,High-Speed Train,Second Class Seat,,729.0,1,198
Jinan,Chongqing,2025-11-12,ZAF,Zhengzhou East Station,CUW,Chongqing North Station,2025-11-12 16:04:00,2025-11-12 22:16:00,372,G3409,High-Speed Train,Second Class Seat,,729.0,2,198
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,CUW,Chongqing North Station,2025-11-12 07:28:00,2025-11-12 14:11:00,403,G311,High-Speed Train,Second Class Seat,,739.0,1,187
Jinan,Chongqing,2025-11-12,JNK,Jinan Station,JGK,Jinan West Station,2025-11-12 10:46:00,2025-11-12 11:02:00,16,G1248,High-Speed Train,Second Class Seat,,749.0,1,202
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,CUW,Chongqing North Station,2025-11-12 11:34:00,2025-11-12 19:40:00,486,G3487,High-Speed Train,Second Class Seat,,749.0,2,202
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,CUW,Chongqing North Station,2025-11-12 07:28:00,2025-11-12 14:11:00,403,G311,High-Speed Train,Second Class Seat,,751.0,1,190
Jinan,Chongqing,2025-11-12,CUW,Chongqing North Station,CXW,Chongqing West Station,2025-11-12 14:44:00,2025-11-12 15:07:00,23,G2249,High-Speed Train,Second Class Seat,,751.0,2,190
Jinan,Chongqing,2025-11-12,CNK,Changqing Station,WZE,Wanzhou North Station,2025-11-12 12:05:00,2025-11-12 19:00:00,415,G3425,High-Speed Train,Second Class Seat,,726.0,1,195
Jinan,Chongqing,2025-11-12,WZE,Wanzhou North Station,CUW,Chongqing North Station,2025-11-12 19:16:00,2025-11-12 20:25:00,69,G1477,High-Speed Train,Second Class Seat,,726.0,2,195
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,CUW,Chongqing North Station,2025-11-12 11:34:00,2025-11-12 19:40:00,486,G3487,High-Speed Train,Second Class Seat,,739.0,1,193
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,CUW,Chongqing North Station,2025-11-12 11:49:00,2025-11-12 20:19:00,510,G3425,High-Speed Train,Second Class Seat,,749.0,1,199
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,ZAF,Zhengzhou East Station,2025-11-12 15:18:00,2025-11-12 17:20:00,122,G3417,High-Speed Train,Second Class Seat,,726.0,1,194
Jinan,Chongqing,2025-11-12,ZAF,Zhengzhou East Station,CUW,Chongqing North Station,2025-11-12 18:25:00,2025-11-12 23:20:00,295,G1533,High-Speed Train,Second Class Seat,,726.0,2,194
Jinan,Chongqing,2025-11-12,JGK,Jinan West Station,CXW,Chongqing West Station,2025-11-12 08:31:00,2025-11-12 16:44:00,493,G3473,High-Speed Train,Second Class Seat,,772.0,1,200
Jinan,Chongqing,2025-11-12,CNK,Changqing Station,VXK,Liaocheng West Station,2025-11-12 08:14:00,2025-11-12 08:39:00,25,G6903,High-Speed Train,Second Class Seat,,747.0,1,191
Jinan,Chongqing,2025-11-12,VXK,Liaocheng West Station,CUW,Chongqing North Station,2025-11-12 09:05:00,2025-11-12 16:13:00,428,G3473,High-Speed Train,Second Class Seat,,747.0,2,191
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,NOF,Nanyang East Station,2025-11-17 10:09:00,2025-11-17 14:40:00,271,G1324,High-Speed Train,Second Class Seat,,725.0,1,227
Chongqing,Jinan,2025-11-17,NOF,Nanyang East Station,CNK,Changqing Station,2025-11-17 15:19:00,2025-11-17 18:45:00,206,G3422,High-Speed Train,Second Class Seat,,725.0,2,227
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,JNK,Jinan Station,2025-11-17 08:57:00,2025-11-17 18:36:00,579,G316,High-Speed Train,Second Class Seat,,804.5,1,241
Chongqing,Jinan,2025-11-17,CXW,Chongqing West Station,ZAF,Zhengzhou East Station,2025-11-17 14:34:00,2025-11-17 20:30:00,356,G3476,High-Speed Train,Second Class Seat,,692.0,1,212
Chongqing,Jinan,2025-11-17,ZAF,Zhengzhou East Station,JGK,Jinan West Station,2025-11-17 20:47:00,2025-11-17 22:38:00,111,G2004,High-Speed Train,Second Class Seat,,692.0,2,212
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,ZAF,Zhengzhou East Station,2025-11-17 14:33:00,2025-11-17 19:06:00,273,G54,High-Speed Train,Second Class Seat,,780.0,1,228
Chongqing,Jinan,2025-11-17,ZAF,Zhengzhou East Station,JGK,Jinan West Station,2025-11-17 19:22:00,2025-11-17 21:02:00,100,G2052,High-Speed Train,Second Class Seat,,780.0,2,228
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,ZAF,Zhengzhou East Station,2025-11-17 15:02:00,2025-11-17 20:30:00,328,G3476,High-Speed Train,Second Class Seat,,680.0,1,210
Chongqing,Jinan,2025-11-17,ZAF,Zhengzhou East Station,JGK,Jinan West Station,2025-11-17 20:47:00,2025-11-17 22:38:00,111,G2004,High-Speed Train,Second Class Seat,,680.0,2,210
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,WZE,Wanzhou North Station,2025-11-17 14:13:00,2025-11-17 15:23:00,70,G2892,High-Speed Train,Second Class Seat,,732.0,1,225
Chongqing,Jinan,2025-11-17,WZE,Wanzhou North Station,MDK,Jinan East Station,2025-11-17 15:52:00,2025-11-17 22:02:00,370,G312,High-Speed Train,Second Class Seat,,732.0,2,225
Chongqing,Jinan,2025-11-17,CXW,Chongqing West Station,VXK,Liaocheng West Station,2025-11-17 09:54:00,2025-11-17 17:21:00,447,G3488,High-Speed Train,Second Class Seat,,765.0,1,238
Chongqing,Jinan,2025-11-17,VXK,Liaocheng West Station,JNK,Jinan Station,2025-11-17 17:53:00,2025-11-17 18:30:00,37,G6934,High-Speed Train,Second Class Seat,,765.0,2,238
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,JGK,Jinan West Station,2025-11-17 10:41:00,2025-11-17 19:03:00,502,G3422,High-Speed Train,Second Class Seat,,749.0,1,234
Chongqing,Jinan,2025-11-17,CUW,Chongqing North Station,ZAF,Zhengzhou East Station,2025-11-17 10:09:00,2025-11-17 16:29:00,380,G1324,High-Speed Train,Second Class Seat,,724.0,1,236
Chongqing,Jinan,2025-11-17,ZAF,Zhengzhou East Station,JNK,Jinan Station,2025-11-17 16:57:00,2025-11-17 19:44:00,167,G2008,High-Speed Train,Second Class Seat,,724.0,2,236
Chongqing,Jinan,2025-11-17,CXW,Chongqing West Station,JGK,Jinan West Station,2025-11-17 09:54:00,2025-11-17 17:55:00,481,G3488,High-Speed Train,Second Class Seat,,757.0,1,233
