restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating
JSL Three Pepper Restaurant,Shanghai,31.228150,121.451818,47.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.4
KLAY Modern Indian Restaurant (Lane 1110 Beijing West Road Community Branch),Shanghai,31.229796,121.453432,253.0,Foreign Restaurant;Indian Cuisine,11:30,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.7
Rong Mansion Banquet (Nanyang Road Store),Shanghai,31.228155,121.450517,1789.0,Chinese Restaurant;Jiangsu Cuisine,17:30,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Portman's Restaurant (Nanjing West Road Branch),Shanghai,31.227361,121.452182,411.0,Foreign Restaurant;Western Restaurant,06:30,22:30,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.4
gaga (Grand Gateway Plaza Store),Shanghai,31.227553,121.453419,114.0,Foreign Restaurant;Western Restaurant,10:00,21:30,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Shang Niu Society Beef & Liberty (Shanghai Centre Branch),Shanghai,31.226513,121.451680,124.0,Foreign Restaurant;American Cuisine,11:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.8
bluefrog Blue Frog (Shanghai Golden Eagle International Shopping Center Store),Shanghai,31.228598,121.455042,135.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
New Zhenjiang Smart Choice Restaurant Xiaolong Bao House,Shanghai,31.231440,121.449851,42.0,Chinese Restaurant;Chinese Restaurant,06:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,3.9
Deer Garden MOOSE (Jing'an Branch),Shanghai,31.226759,121.453859,482.0,Chinese Restaurant;上海菜,17:00,21:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.5
TSOO·Western Korean Creative Cuisine (Jincang Wenhua Plaza Store),Shanghai,31.227018,121.454325,100.0,Food Service Related;Food Service Related,10:00,22:00,Shanghai Natural History Museum,"121.451944,31.229167",31.229167,121.451944,4.6
Little Garden (West Bund Riverside Branch),Shanghai,31.181555,121.463961,175.0,Foreign Restaurant;Foreign Restaurant,11:00,22:00,Xuhui Riverside Green Space,"121.463869,31.180766",31.180766,121.463869,4.6
Volcano-Genic Volcano Ice Room (Shanghai Bay Mansion Phase 2 & 3 Branch),Shanghai,31.181229,121.463052,82.0,Cold Beverage Shop;Cold Beverage Shop,11:00,20:00,Xuhui Riverside Green Space,"121.463869,31.180766",31.180766,121.463869,4.2
Sketch Yard Art Restaurant (Shanghai Bay Luxury Residence Phase 3 Store),Shanghai,31.181458,121.462410,144.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Xuhui Riverside Green Space,"121.463869,31.180766",31.180766,121.463869,4.1
Dragon · Restaurant,Shanghai,31.183863,121.464298,342.0,Chinese Restaurant;Chinese Restaurant,11:00,20:00,Xuhui Riverside Green Space,"121.463869,31.180766",31.180766,121.463869,4.1
One Foot Garden (Expo Cultural Park Branch),Shanghai,31.180059,121.469599,69.0,花鸟鱼虫市场;花卉市场|Cafe;Cafe,10:00,20:00,Xuhui Riverside Green Space,"121.463869,31.180766",31.180766,121.463869,4.6
