city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Dalian,Dalian Aloft Hotel,"No. 18-1, Luxun Road",38.921297,121.647891,2015,4,451,4.4,Marriott
Dalian,Dalian Xinghai Square Convention and Exhibition Center Metro Station Atour Hotel,"No. 504, Gorky Road, Shahekou District, Dalian (West Gate of Deep Blue International, near Exit B of Convention and Exhibition Center Metro Station)",38.893789,121.586821,2025,4,375,4.6,Atour Hotel
Dalian,Dalian Grand Regency Hotel,"No. 138, Huanghai West Road (Dalian Development Zone, Jinshitan National Tourist Resort, near Jinma Road).",39.042053,121.768740,2019,4,297,4.1,
Dalian,Home Inn · Neo - Dalian Xinghai Square Convention and Exhibition Center Metro Station Branch,"No. 1, Xingyun Street, Shahekou District, Dalian",38.891699,121.584979,2016,2,122,4.4,Home Inn
Dalian,Dalian Zhongtian Wyndham Hotel,"No. 123, Liaohe West Road, Jinzhou District, Economic and Technological Development Zone, Dalian, China",39.060497,121.786689,2023,5,520,4.4,
Dalian,Dalian Victoria International Hotel,"No. 140, Huanghai West Road, Dalian Development Zone.",39.041850,121.769090,2016,3,97,4.8,
Dalian,H Crystal Hotel (Dalian Development Zone Jinma Road Branch),"No. 411-9-1, 28th Floor, No. 9, Jinma Road, Economic and Technological Development Zone, Dalian",39.025601,121.800754,2019,3,222,4.9,
Dalian,Yitel Premium - Dalian Zhuanghe May Day Square Branch,"No. 280, Section 2, Xiangyang Road, Zhuanghe, China",39.683257,122.974620,2024,4,234,4.7,
Dalian,Dalian Marriott Fairfield Inn & Suites Jinpu New District,"No. 112, Jinma Road, Economic and Technological Development Zone, Dalian, Liaoning Province, China",39.048140,121.757098,2025,4,328,4.9,Marriott
Dalian,Dalian Lushunkou Central Square Atour Hotel,"No. 28, Huanghe Road",38.811328,121.265591,2019,4,347,4.9,Atour Hotel
Dalian,Hanting Hotel Dalian Xian Road Commercial Street Hotel,"No. 30A, Xian Road",38.918736,121.589926,2025,3,233,4.5,Hanting Hotel
Dalian,Orange Hotel Dalian Golden Triangle Sawfish Bay Park Hotel,"Part of the 1st Floor, Entire 2nd to 5th Floors, No. 55, Southwest Road",38.960278,121.590535,2025,3,285,4.5,Orange Hotel
Dalian,Ibis Styles Dalian Donggang International Conference Center Hotel,"Entire Buildings 1, 2, and 3, No. 50, Beidou Street",38.921271,121.663637,2024,3,164,5.0,
Dalian,Home Inn Business Travel - Dalian Venice Water City Harbor Square Metro Station Branch,"No. 92, Renmin Road, Zhongshan District, Dalian",38.926167,121.658154,2019,3,157,4.9,Home Inn
Dalian,Ji Hotel Dalian Qingniwa Commercial Street,"No. 7, Qingni Street, Zhongshan District, Dalian, Liaoning Province",38.916700,121.635000,2021,3,275,4.8,Ji Hotel
Dalian,Jinjiang Inn Dalian Huanan Square Zhonghua Road Hotel,"No. 100, Huadong Road",38.987876,121.593808,2017,2,125,4.6,Jinjiang Inn
Dalian,Ji Hotel Dalian North Railway Station,"No. 27, A4 Zone, Quanshui, Ganjingzi District, Dalian, Liaoning Province",38.995769,121.596615,2018,3,284,4.7,Ji Hotel
Dalian,Ji Hotel Dalian Xinghai Convention and Exhibition Center,"No. 43, Huizhan Road, Shahekou District, Dalian",38.890100,121.587000,2021,3,332,4.8,Ji Hotel
Dalian,Ji Hotel (Dalian People's Square Branch),"No. 706, Changjiang Road, Xigang District, Dalian, China",38.918345,121.607532,2024,3,302,4.8,Ji Hotel
Dalian,Dalian Jialin Boutique Hotel,"Building C, Jianhua Mansion, No. 41, Northeast Fifth Street, Maqiaozi Subdistrict, Development Zone",39.053873,121.801368,2023,4,212,4.5,
