origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Shenyang,Nanjing,2025-11-12,SBT,Shenyang North Station,NKH,Nanjing South Station,2025-11-12 10:15:00,2025-11-12 18:59:00,524,G2622,High-Speed Train,Second Class Seat,Sufficient,704.0,1,107
Shenyang,Nanjing,2025-11-12,SYT,Shenyang Station,TSP,Tangshan Station,2025-11-12 13:50:00,2025-11-12 16:52:00,182,G1246,High-Speed Train,Second Class Seat,Sufficient,650.0,1,94
Shenyang,Nanjing,2025-11-12,TSP,Tangshan Station,NKH,Nanjing South Station,2025-11-12 17:24:00,2025-11-12 22:39:00,315,G2644,High-Speed Train,Second Class Seat,Sufficient,650.0,2,94
Shenyang,Nanjing,2025-11-12,SBT,Shenyang North Station,NKH,Nanjing South Station,2025-11-12 11:40:00,2025-11-12 19:57:00,497,G1202,High-Speed Train,Second Class Seat,Sufficient,668.0,1,92
Shenyang,Nanjing,2025-11-12,SBT,Shenyang North Station,TSP,Tangshan Station,2025-11-12 12:06:00,2025-11-12 15:40:00,214,G1256,High-Speed Train,Second Class Seat,Sufficient,667.5,1,104
Shenyang,Nanjing,2025-11-12,TSP,Tangshan Station,NKH,Nanjing South Station,2025-11-12 15:59:00,2025-11-12 21:04:00,305,G1230,High-Speed Train,Second Class Seat,Sufficient,667.5,2,104
Shenyang,Nanjing,2025-11-12,SBT,Shenyang North Station,TSP,Tangshan Station,2025-11-12 12:06:00,2025-11-12 15:40:00,214,G1256,High-Speed Train,Second Class Seat,Sufficient,667.5,1,106
Shenyang,Nanjing,2025-11-12,TSP,Tangshan Station,NKH,Nanjing South Station,2025-11-12 16:14:00,2025-11-12 21:18:00,304,G1234,High-Speed Train,Second Class Seat,Sufficient,667.5,2,106
Shenyang,Nanjing,2025-11-12,SBT,Shenyang North Station,JGK,Jinan West Station,2025-11-12 07:53:00,2025-11-12 13:20:00,327,G1222,High-Speed Train,Second Class Seat,Sufficient,706.0,1,101
Shenyang,Nanjing,2025-11-12,JGK,Jinan West Station,NKH,Nanjing South Station,2025-11-12 13:44:00,2025-11-12 16:13:00,149,G133,High-Speed Train,Second Class Seat,Sufficient,706.0,2,101
Shenyang,Nanjing,2025-11-12,SYT,Shenyang Station,NKH,Nanjing South Station,2025-11-12 12:22:00,2025-11-12 21:04:00,522,G1230,High-Speed Train,Second Class Seat,Sufficient,667.5,1,100
Shenyang,Nanjing,2025-11-12,SYT,Shenyang Station,TSP,Tangshan Station,2025-11-12 13:32:00,2025-11-12 16:58:00,206,G1300,High-Speed Train,Second Class Seat,Sufficient,650.0,1,97
