poi_name,latitude,longitude,address,poi_type
Dalian Museum,38.888484,121.586097,,attraction
Dalian Jinshitan Life Mystery Museum,39.088910,122.009081,,attraction
Lianhua Mountain Observation Deck,38.879606,121.608727,,attraction
Donggang Business District,38.918777,121.698262,,attraction
Zhongshan Square,38.921549,121.643827,,attraction
Xinghai Park,38.877811,121.568075,,attraction
Sun Valley Scenic Area,38.810796,121.234155,,attraction
Binhai Road West Section Wooden Walkway,38.875925,121.596943,,attraction
Heishi Reef Park,38.869587,121.558934,,attraction
Golden Coast,39.076061,122.003474,,attraction
Yuan Ben Tang Restaurant,38.882437,121.592229,,restaurant
Qian Kuli Seafood Buffet (Xinghai Square Branch),38.884002,121.593164,,restaurant
Phoenix Restaurant (Zhongshan Road),38.886419,121.585269,,restaurant
FEAST Western Restaurant (Xinghai Plaza Branch),38.877169,121.585633,,restaurant
Haiyu MANGATA COFFEE (Xinghai Branch),38.877266,121.584327,,restaurant
Give Me Some Time Cultural and Artistic Restaurant,38.886674,121.591761,,restaurant
Puzzle Restaurant & Lounge (Xinghai Daguan Tower A Branch),38.886869,121.592322,,restaurant
Ninglan LEMON LAND Restaurant,38.886413,121.593833,,restaurant
Dalian Castle Luxury Collection Hotel Signature Restaurant,38.878416,121.595227,,restaurant
Lubri Western Restaurant,38.876319,121.592747,,restaurant
Hidden Alley Restaurant,38.924468,121.645262,,restaurant
Atour Hotel Dalian Zhongshan Square Branch - Chinese Restaurant,38.924384,121.645614,,restaurant
Daren Crown Time Chinese Restaurant (Friendship Mall Branch),38.922800,121.645427,,restaurant
Tsim Sha Tsui Tea Restaurant · Peach Blossom Land (Friendship Mall Branch),38.922682,121.645763,,restaurant
Tanyang No.1 Fresh Hot Pot (Xinghai Square Branch),38.890314,121.587779,,restaurant
Ronghe Restaurant (Century Hui Building C Branch),38.890610,121.588450,,restaurant
Jingyue Seafood Restaurant,38.892252,121.587594,,restaurant
Hotbao Restaurant,38.891025,121.590375,,restaurant
Good Meal 15 Yuan Self-Service Fast Food Restaurant,38.894088,121.584805,,restaurant
Jing Coffee Casual Restaurant,38.894053,121.588350,,restaurant
Dragon Garden Chinese Restaurant,38.915073,121.638305,,restaurant
Tsim Sha Tsui Tea Restaurant (Yintai City Branch),38.916837,121.635982,,restaurant
Fresh Way Restaurant (Xinghai New World Branch),38.876227,121.593796,,restaurant
Zhenbao Chinese Restaurant,38.878321,121.595490,,restaurant
Xinghai Fishing Port · Sea View Restaurant,38.875220,121.592000,,restaurant
LENBACH Western Restaurant & Beer Bar (Xinghai Bay Amusement Park Branch),38.875140,121.589221,,restaurant
Qingyuan Restaurant (Blue Bay Store),39.087721,122.012230,,restaurant
Hongfuyuan Seafood Restaurant (Jinshitan Branch),39.098542,122.015995,,restaurant
Food Dodo Restaurant (Food Dodo Dining Branch),39.088915,122.014309,,restaurant
Fisherman’s Ode to Home-Style Seafood (Qingshi Road Branch),39.098865,122.016364,,restaurant
Coarse Grain Seafood Restaurant,39.091653,122.016233,,restaurant
Susan Western Restaurant,39.092618,122.016947,,restaurant
Fishing Love and Gifts Seafood Restaurant,39.078632,122.004641,,restaurant
Golden Pebble Beach Luneng Hilton · All-Day Dining Restaurant,39.075001,121.997921,,restaurant
Golden Pebble Beach Seafood Food Stall No. 12 Restaurant,39.080485,122.012637,,restaurant
Jinshitan No.13 Seafood Food Stall Restaurant (Temporarily Closed),39.080383,122.012676,,restaurant
Homemade Fishing Boat Seafood (Wanda Jinshi Tiancheng Branch),39.098600,122.026001,,restaurant
Wanyi Shan Restaurant,38.917069,121.703356,,restaurant
B23GARDEN (Donggang Store),38.924307,121.695032,,restaurant
Beauty Cultural and Creative Trendy Theme Restaurant,38.924154,121.692508,,restaurant
NT. Restaurant Nice Try,38.924503,121.692622,,restaurant
Hengli Grand Hotel Tangyue All-Day Dining Restaurant (Victoria Plaza Branch),38.923274,121.689181,,restaurant
Venice Rainbow Restaurant (Haichang Oriental Water City Phase 2 Branch),38.924863,121.690338,,restaurant
Follow Restaurant,38.925178,121.689201,,restaurant
Hengli Grand Hotel Fuyuan Chinese Restaurant,38.923719,121.687731,,restaurant
LEO Restaurant,38.925394,121.689249,,restaurant
DAPAULO Italian Handmade Wood-fired Pizza Restaurant,38.925853,121.689406,,restaurant
Encounter Music Bar,38.921410,121.646174,,restaurant
Flower Holding Time (New Star International Center Branch),38.919444,121.642699,,restaurant
Bai Le Hui Restaurant (Dalian COSCO Shipping Building Store),38.919655,121.641943,,restaurant
Huimei Xuan Chinese Restaurant,38.920062,121.640715,,restaurant
Aloft Hotel (Gather Fun Restaurant),38.921338,121.647952,,restaurant
Zhenghuangqi Seafood Barbecue Food Stall (Yan'an Road Main Branch),38.918305,121.643875,,restaurant
Izmir Turkish Cafe,38.922057,121.629975,,restaurant
Mongolian Culture Theme Restaurant (Haiyun Garden Branch),38.880874,121.567668,,restaurant
Dalian COASTAL Seaside Western Restaurant · Ocean Western Restaurant,38.877325,121.571997,,restaurant
Riyueming Small Fishing Village (Xinghai Square Branch),38.878291,121.563753,,restaurant
Xinghai Fast Food Noodle Shop (Medical University Second Hospital Store),38.881466,121.569550,,restaurant
COASTAL Waterfront Restaurant,38.879472,121.572577,,restaurant
Snail Restaurant,38.879791,121.573800,,restaurant
Dalian Boffin Western Restaurant,38.879440,121.574390,,restaurant
Xian All-Day Premium Dining Restaurant (Furiting Branch),38.876408,121.557763,,restaurant
Lvda Impression · Dalian Local Cuisine Restaurant (Xinghai Branch),38.874363,121.558179,,restaurant
Binyu (Fuhua Villa Branch),38.887058,121.566183,,restaurant
Tianchi Restaurant (Heishi Reef Street),38.872667,121.556567,,restaurant
Yajie Restaurant,38.877662,121.555835,,restaurant
Dongbei University of Finance and Economics Second Restaurant,38.879365,121.550837,,restaurant
Dongbei University of Finance and Economics Central Restaurant,38.881291,121.554077,,restaurant
Zhongyuan Seafood Restaurant (Dalian Family-owned Small Shop),38.917995,121.637535,,restaurant
Yao. Music Restaurant (Kaisa Plaza Branch),38.922450,121.636868,,restaurant
Zhuwu (Victory Square Branch),38.920552,121.635167,,restaurant
Small Stove Concept Restaurant,38.810788,121.266993,,restaurant
Trial and Test Sailing Reception Station Restaurant,38.807819,121.267942,,restaurant
Kaixiaozhao Flavor Restaurant,38.812335,121.268490,,restaurant
Rocky Mountain Restaurant (Yinbo Hotel),38.807568,121.269288,,restaurant
Shiyin Tea House,38.810893,121.227546,,restaurant
Haoshi Hui Buffet Restaurant (Agricultural Products Wholesale Market Store) (Temporarily Closed),38.823554,121.250092,,restaurant
KFC Drive-Thru Restaurant (Xueyuan Plaza Branch),38.875440,121.545979,,restaurant
Jiyang Foodie Freshly Stewed Nourishing Restaurant,38.962616,121.543193,,restaurant
Max Restaurant,38.971171,121.539136,,restaurant
Dalian International Airport Hotel - Chinese Restaurant,38.959840,121.550705,,restaurant
Legendary Seafood Old Cuisine Restaurant (Nanguanling Branch),39.020541,121.604619,,restaurant
Jiayou Chinese Restaurant,39.009501,121.606111,,restaurant
Xinquan Restaurant (Quanshui D2 District Store),39.009592,121.615331,,restaurant
Shrimp Xiao Er Crayfish & Durian Buffet Restaurant (Yinfan Plaza Branch),39.025635,121.800525,,restaurant
Yinfan Square Drive-Thru Restaurant,39.026928,121.798983,,restaurant
Meng You Xibao Children's Supplementary Food Restaurant (Hongxinghai A District Store),39.024260,121.798049,,restaurant
Coffee Garden Western Restaurant,38.925329,121.653664,,restaurant
Bolt Grand Hotel Chinese Restaurant,38.917967,121.588071,,restaurant
Thousand Days Celebration Hong Kong-style Tea Restaurant (Central Avenue Store),38.915395,121.587315,,restaurant
Yu He Shun Halal Barbecue Restaurant,38.916217,121.594076,,restaurant
Dalian Zhongtian Wyndham Hotel · Yun Jing Restaurant,39.060618,121.786221,,restaurant
Xile Music Bar & Restaurant,39.062198,121.785631,,restaurant
Green Tea Restaurant (Dalian Development Zone Wanda Plaza Branch),39.059808,121.783216,,restaurant
KFC Drive-Thru Restaurant (Huannan Branch),38.989145,121.588613,,restaurant
Huirenju Restaurant,38.992868,121.596039,,restaurant
Thousand Days Celebration Tea Restaurant (South China Branch),38.990811,121.587505,,restaurant
Jia Zhanggui Braised Pork (Mosu Mansion Branch),39.047905,121.757056,,restaurant
KFC Drive-Thru Restaurant (Mosu Mansion Branch),39.048170,121.758427,,restaurant
Royal Fresh Joyful Restaurant Flagship Store,39.044176,121.754962,,restaurant
Grand Regency Hotel Buffet Restaurant,39.041751,121.768738,,restaurant
CASA Italian Western Restaurant,39.041341,121.767702,,restaurant
Feya Western Restaurant (Wenyuan Seaview Branch),39.040917,121.770391,,restaurant
Xinyi Chun Restaurant,38.959673,121.589273,,restaurant
Jiawei Restaurant (Dongwei Road Branch),38.958780,121.583190,,restaurant
Old Song Barbecue (Tongde Road Branch),38.967063,121.586977,,restaurant
Lemon Music Restaurant & Bar,38.995540,121.591300,,restaurant
Luluka Italian Restaurant,38.999721,121.588512,,restaurant
Music Skewer Bar (Xianghe New Homeland Branch),38.956570,121.545269,,restaurant
Hui Shike Restaurant,39.056256,121.802601,,restaurant
Xiao Youbing Jicai Fang Family Restaurant,39.050654,121.798263,,restaurant
Zhengyuan Restaurant (Huineng Tower Branch),39.053149,121.807314,,restaurant
1982 Garden Restaurant,38.923264,121.647485,,restaurant
Narcissus City Hotel,39.684875,122.973584,,restaurant
Narcissus City Hotel - Restaurant,39.684888,122.973584,,restaurant
Sakura Pavilion Japanese Restaurant (Century · Haiyuntian Phase 1 Store),39.681414,122.974502,,restaurant
Era · 1919 Eco-Themed Restaurant,38.918846,121.609266,,restaurant
Tinglanxuan People's Restaurant,38.917240,121.605674,,restaurant
Pinxianju Restaurant,38.915248,121.606082,,restaurant
Liangyun Grand Hotel Restaurant,38.922517,121.658999,,restaurant
Amin Cantonese Cuisine · Abalone Restaurant,38.921810,121.659068,,restaurant
Victoria International Hotel Dalian,39.041850,121.769090,"No. 140, Huanghai West Road, Dalian Development Zone.",hotel
Ibis Styles Dalian Donggang International Conference Center Hotel,38.921271,121.663637,"No. 50, Beidou Street, Buildings 1, 2, and 3.",hotel
Ji Hotel Dalian Qingniwa Commercial Street,38.916700,121.635000,"No. 7, Qingni Street, Zhongshan District, Dalian, Liaoning Province.",hotel
Home Inn Business - Dalian Venice Water City Harbor Square Metro Station Branch,38.926167,121.658154,"No. 92, Renmin Road, Zhongshan District, Dalian.",hotel
H Crystal Hotel (Dalian Development Zone Jinma Road Branch),39.025601,121.800754,"No. 411-9-1, Jinma Road, Building 28, 9th Floor, Dalian Economic and Technological Development Zone.",hotel
Ji Hotel Dalian North Railway Station,38.995769,121.596615,"No. 27, Area A4, Quanshui, Ganjingzi District, Dalian, Liaoning Province.",hotel
Jialin Boutique Hotel Dalian,39.053873,121.801368,"No. 41, Northeast Fifth Street, Maqiaozi Subdistrict, Development Zone, Jianhua Building, Block C.",hotel
Yitel Premium - Dalian Zhuanghe May 1st Square Branch,39.683257,122.974620,"No. 280, Section 2, Xiangyang Road, Zhuanghe, China.",hotel
Grand Continent International Hotel Dalian,39.042053,121.768740,"No. 138, Huanghai West Road (near Jinma Road, Dalian Development Zone, Jinshitan National Tourist Resort).",hotel
Wyndham Zhongtian Dalian Hotel,39.060497,121.786689,"No. 123, Liaohe West Road, Jinzhou District, Economic and Technological Development Zone, Dalian, China.",hotel
Ji Hotel Dalian Xinghai Exhibition Center,38.890100,121.587000,"No. 43, Huizhan Road, Shahekou District, Dalian.",hotel
Ji Hotel (Dalian People's Square Branch),38.918345,121.607532,"No. 706, Changjiang Road, Xigang District, Dalian, China.",hotel
Atour Hotel Dalian Xinghai Square Exhibition Center Metro Station,38.893789,121.586821,"No. 504, Gorky Road, Shahekou District, Dalian, Deep Blue International West Gate (East of Exit B, Convention Center Metro Station).",hotel
Atour Hotel Dalian Lushunkou Central Square,38.811328,121.265591,"No. 28, Huanghe Road.",hotel
Fairfield by Marriott Dalian Jinpu New District,39.048140,121.757098,"No. 112, Jinma Road, Dalian Economic and Technological Development Zone, Liaoning Province, China.",hotel
Aloft Dalian Hotel,38.921297,121.647891,"No. 18-1, Luxun Road.",hotel
