restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Mama Restaurant (Chengdong Road Branch),Zhengzhou,34.748675,113.691225,15.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,4.4,Birthday Package
Zhen Yu Chuan Banquet Center,Zhengzhou,34.747760,113.691761,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,4.7,Private Room;Birthday Package
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,Zhengzhou,34.750370,113.685219,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.7,Private Room
Minyu Chinese Restaurant (Jinduoyinduo Jewelry Store),Zhengzhou,34.748684,113.681630,90.0,Chinese Restaurant;Fujian Cuisine,10:00,22:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,4.0,Outdoor Seating;Online Queue
Old Wu Meow Cafe · Cat-Themed Restaurant (New World Department Store),Zhengzhou,34.752925,113.682675,28.0,Food Service Related;Food Service Related,09:30,21:30,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,4.3,Private Room
Henan Provincial Traditional Chinese Medicine Research Institute Affiliated Hospital Restaurant,Zhengzhou,34.755083,113.685722,100.0,Chinese Restaurant;Chinese Restaurant,17:00,19:30,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.8,Private Room
Yutong Retired Staff Restaurant (Yutong Garden Zhengbian Road No. 42 Courtyard Branch),Zhengzhou,34.747100,113.697080,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.6,Online Queue
Mama Restaurant,Zhengzhou,34.745025,113.680175,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.6,Waiting Area
Erguang Restaurant,Zhengzhou,34.757454,113.691651,66.0,Chinese Restaurant;Halal Restaurant,17:30,22:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,4.4,Must-Eat Top 10;Private Room
Royal Dining Hall · Medicinal Cuisine Restaurant (Yuxi Building Branch),Zhengzhou,34.747991,113.699877,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.4,Must-Eat Top 10;Waiting Area
