origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Harbin,Dalian,2025-11-12,HTB,Harbin North Station,DFT,Dalian North Station,2025-11-12 11:12:00,2025-11-12 15:53:00,281,G768,High-Speed Train,Second Class Seat,Sufficient,413.5,1,43
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,DFT,Dalian North Station,2025-11-12 10:40:00,2025-11-12 14:44:00,244,G710,High-Speed Train,Second Class Seat,Sufficient,403.5,1,25
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,DFT,Dalian North Station,2025-11-12 18:15:00,2025-11-12 22:39:00,264,G722,High-Speed Train,First Class Seat,Sufficient,903.5,1,39
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,DFT,Dalian North Station,2025-11-12 16:42:00,2025-11-12 20:46:00,244,G772,High-Speed Train,Second Class Seat,Sufficient,403.5,1,31
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,SBT,Shenyang North Station,2025-11-12 16:14:00,2025-11-12 18:16:00,122,G914,High-Speed Train,Second Class Seat,Sufficient,420.5,1,40
Harbin,Dalian,2025-11-12,SBT,Shenyang North Station,DFT,Dalian North Station,2025-11-12 18:31:00,2025-11-12 20:16:00,105,G9138,High-Speed Train,Second Class Seat,Sufficient,420.5,2,40
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,DFT,Dalian North Station,2025-11-12 07:34:00,2025-11-12 11:13:00,219,G48,High-Speed Train,Second Class Seat,Sufficient,423.5,1,24
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,DFT,Dalian North Station,2025-11-12 07:26:00,2025-11-12 11:45:00,259,G706,High-Speed Train,Second Class Seat,Sufficient,403.5,1,28
Harbin,Dalian,2025-11-12,HBB,Harbin Station,DFT,Dalian North Station,2025-11-12 16:28:00,2025-11-12 20:46:00,258,G772,High-Speed Train,Second Class Seat,Sufficient,406.5,1,37
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,CCT,Changchun Station,2025-11-12 13:01:00,2025-11-12 15:01:00,120,Z174,Regular Train,Hard Seat,Sufficient,354.0,1,42
Harbin,Dalian,2025-11-12,CCT,Changchun Station,DLT,Dalian Station,2025-11-12 15:28:00,2025-11-12 19:19:00,231,G8018,High-Speed Train,Second Class Seat,Sufficient,354.0,2,42
Harbin,Dalian,2025-11-12,VAB,Harbin West Station,SYT,Shenyang Station,2025-11-12 16:49:00,2025-11-12 19:07:00,138,G786,High-Speed Train,Second Class Seat,Sufficient,428.5,1,48
Harbin,Dalian,2025-11-12,SYT,Shenyang Station,DLT,Dalian Station,2025-11-12 19:26:00,2025-11-12 21:12:00,106,G8066,High-Speed Train,Second Class Seat,Sufficient,428.5,2,48
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,YGT,Yingkou East Station,2025-11-16 15:17:00,2025-11-16 16:13:00,56,G3633,High-Speed Train,Second Class Seat,Sufficient,412.5,1,84
Dalian,Harbin,2025-11-16,YGT,Yingkou East Station,VAB,Harbin West Station,2025-11-16 16:46:00,2025-11-16 20:00:00,194,G725,High-Speed Train,Second Class Seat,Sufficient,412.5,2,84
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 07:48:00,2025-11-16 12:16:00,268,G707,High-Speed Train,First Class Seat,Sufficient,903.5,1,70
Dalian,Harbin,2025-11-16,DLT,Dalian Station,HBB,Harbin Station,2025-11-16 07:46:00,2025-11-16 20:56:00,790,K2623,Regular Train,Hard Seat,Sufficient,124.0,1,63
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 12:21:00,2025-11-16 16:46:00,265,G717,High-Speed Train,Second Class Seat,Sufficient,410.5,1,87
Dalian,Harbin,2025-11-16,VAB,Harbin West Station,HBB,Harbin Station,2025-11-16 17:25:00,2025-11-16 17:35:00,10,D9167,Electric Multiple Unit,Second Class Seat,Sufficient,410.5,2,87
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 17:57:00,2025-11-16 22:09:00,252,G729,High-Speed Train,Second Class Seat,Sufficient,393.5,1,66
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 08:02:00,2025-11-16 11:38:00,216,G47,High-Speed Train,Second Class Seat,Sufficient,423.5,1,65
Dalian,Harbin,2025-11-16,DLT,Dalian Station,CCT,Changchun Station,2025-11-16 11:40:00,2025-11-16 15:19:00,219,G8013,High-Speed Train,Second Class Seat,Sufficient,365.0,1,80
Dalian,Harbin,2025-11-16,CCT,Changchun Station,VAB,Harbin West Station,2025-11-16 15:39:00,2025-11-16 17:42:00,123,Z157,Regular Train,Hard Seat,Sufficient,365.0,2,80
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 15:40:00,2025-11-16 20:00:00,260,G725,High-Speed Train,Second Class Seat,Sufficient,403.5,1,75
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 07:00:00,2025-11-16 11:02:00,242,G703,High-Speed Train,Second Class Seat,Sufficient,403.5,1,64
Dalian,Harbin,2025-11-16,DFT,Dalian North Station,VAB,Harbin West Station,2025-11-16 05:55:00,2025-11-16 10:14:00,259,G701,High-Speed Train,Second Class Seat,Sufficient,403.5,1,69
