origin,destination,distance_meters,duration_minutes,cost
"24.440987,118.096582","24.439553,118.068954",3920,6,17
"24.440987,118.096582","24.453916,118.079484",3150,5,15
"24.440987,118.096582","24.436084,118.101683",1050,13,0
"24.440987,118.096582","24.442614,118.161900",9260,14,33
"24.440987,118.096582","24.516071,118.178133",16440,25,61
"24.440987,118.096582","24.445423,118.070021",3830,6,17
"24.440987,118.096582","24.490845,118.199438",16510,25,62
"24.440987,118.096582","24.582621,118.073072",22300,33,85
"24.440987,118.096582","24.441099,118.075936",2930,5,14
"24.440987,118.096582","24.438323,118.098663",510,6,0
"24.440987,118.096582","24.439625,118.092846",570,7,0
"24.440987,118.096582","24.439167,118.092371",660,8,0
"24.440987,118.096582","24.438101,118.092974",680,8,0
"24.440987,118.096582","24.438151,118.100286",690,8,0
"24.440987,118.096582","24.437842,118.093059",700,8,0
"24.440987,118.096582","24.437857,118.092988",700,8,0
"24.440987,118.096582","24.437175,118.092820",800,10,0
"24.440987,118.096582","24.435931,118.093939",870,10,0
"24.440987,118.096582","24.437025,118.092127",880,11,0
"24.440987,118.096582","24.442736,118.068569",3980,6,18
"24.440987,118.096582","24.443658,118.069567",3850,6,17
"24.440987,118.096582","24.443323,118.069694",3830,6,17
"24.440987,118.096582","24.444990,118.070245",3780,6,17
"24.440987,118.096582","24.444813,118.070582",3730,6,17
"24.440987,118.096582","24.440870,118.066559",4250,6,18
"24.440987,118.096582","24.440881,118.069643",3820,6,17
"24.440987,118.096582","24.442886,118.070977",3640,5,17
"24.440987,118.096582","24.443387,118.071405",3590,5,16
"24.440987,118.096582","24.442379,118.072770",3380,5,16
"24.440987,118.096582","24.443529,118.071283",3610,5,16
"24.440987,118.096582","24.443839,118.071394",3600,5,16
"24.440987,118.096582","24.430225,118.105575",2110,5,12
"24.440987,118.096582","24.432239,118.106511",1960,23,0
"24.440987,118.096582","24.435738,118.102250",1150,14,0
"24.440987,118.096582","24.436082,118.102090",1090,13,0
"24.440987,118.096582","24.435021,118.099579",1020,12,0
"24.440987,118.096582","24.434682,118.094421",1030,12,0
"24.440987,118.096582","24.453915,118.079202",3180,5,15
"24.440987,118.096582","24.453340,118.079264",3120,5,15
"24.440987,118.096582","24.453631,118.080254",3040,5,15
"24.440987,118.096582","24.454055,118.080520",3050,5,15
"24.440987,118.096582","24.454181,118.078409",3290,5,15
"24.440987,118.096582","24.453278,118.080379",2990,5,15
"24.440987,118.096582","24.454955,118.079450",3260,5,15
"24.440987,118.096582","24.454181,118.078244",3310,5,16
"24.440987,118.096582","24.453283,118.080586",2970,5,15
"24.440987,118.096582","24.455113,118.079417",3280,5,15
"24.440987,118.096582","24.441731,118.160292",9030,14,33
"24.440987,118.096582","24.445275,118.161975",9290,14,33
"24.440987,118.096582","24.443514,118.158633",8800,13,32
"24.440987,118.096582","24.443588,118.158408",8770,13,32
"24.440987,118.096582","24.443209,118.158267",8750,13,32
"24.440987,118.096582","24.443288,118.158187",8740,13,32
"24.440987,118.096582","24.443044,118.158028",8710,13,32
"24.440987,118.096582","24.443324,118.158018",8710,13,32
"24.440987,118.096582","24.443040,118.157923",8700,13,32
"24.440987,118.096582","24.443878,118.157896",8700,13,32
"24.440987,118.096582","24.428825,118.142325",6750,10,26
"24.440987,118.096582","24.433566,118.140707",6360,10,25
"24.440987,118.096582","24.428541,118.138608",6260,9,24
"24.440987,118.096582","24.517745,118.176806",16490,25,62
"24.440987,118.096582","24.514326,118.174867",15920,24,59
"24.440987,118.096582","24.512477,118.170612",15290,23,57
"24.440987,118.096582","24.510066,118.184682",16480,25,62
"24.440987,118.096582","24.509875,118.185025",16490,25,62
"24.440987,118.096582","24.519937,118.168885",16000,24,60
"24.440987,118.096582","24.506125,118.177625",15320,23,57
"24.440987,118.096582","24.507100,118.182975",15990,24,60
"24.440987,118.096582","24.507023,118.183733",16070,24,60
"24.440987,118.096582","24.505662,118.177339",15240,23,57
"24.440987,118.096582","24.445557,118.069775",3870,6,17
"24.440987,118.096582","24.445150,118.070721",3720,6,17
"24.440987,118.096582","24.444973,118.070923",3690,6,17
"24.440987,118.096582","24.445354,118.071331",3640,5,17
"24.440987,118.096582","24.444853,118.071253",3640,5,17
"24.440987,118.096582","24.443972,118.071379",3600,5,16
"24.440987,118.096582","24.494545,118.194046",16130,24,60
"24.440987,118.096582","24.494435,118.191283",15790,24,59
"24.440987,118.096582","24.493725,118.192275",15850,24,59
"24.440987,118.096582","24.488386,118.198907",16270,24,61
"24.440987,118.096582","24.490835,118.194589",15910,24,59
"24.440987,118.096582","24.486946,118.196225",15830,24,59
"24.440987,118.096582","24.487026,118.195362",15730,24,59
"24.440987,118.096582","24.486238,118.193517",15440,23,57
"24.440987,118.096582","24.493575,118.191625",15760,24,59
"24.440987,118.096582","24.486231,118.192358",15290,23,57
"24.440987,118.096582","24.583250,118.073872",22380,34,85
"24.440987,118.096582","24.581372,118.063163",22360,34,85
"24.440987,118.096582","24.573329,118.066360",21040,32,80
"24.440987,118.096582","24.579175,118.061279",22090,33,84
"24.440987,118.096582","24.571548,118.067669",20730,31,79
"24.440987,118.096582","24.570026,118.068808",20470,31,77
"24.440987,118.096582","24.593560,118.064070",24190,36,92
"24.440987,118.096582","24.593282,118.062970",24180,36,92
"24.440987,118.096582","24.572191,118.062519",20990,31,80
"24.440987,118.096582","24.572241,118.062341",21000,32,80
"24.440987,118.096582","24.444598,118.072426",3470,5,16
"24.440987,118.096582","24.444866,118.072289",3500,5,16
"24.440987,118.096582","24.533940,118.137455",15590,23,58
"24.440987,118.096582","24.469494,118.117523",5340,8,22
"24.440987,118.096582","24.468932,118.113624",4980,7,21
"24.440987,118.096582","24.468968,118.113584",4980,7,21
"24.440987,118.096582","24.534923,118.136693",15690,24,58
"24.440987,118.096582","24.534724,118.139251",15790,24,59
"24.440987,118.096582","24.593270,118.105790",23740,36,91
"24.440987,118.096582","24.488046,118.187512",14820,22,55
"24.440987,118.096582","24.488249,118.185794",14630,22,54
"24.440987,118.096582","24.481251,118.044425",9690,15,35
"24.440987,118.096582","24.488034,118.046121",10240,15,37
"24.440987,118.096582","24.488957,118.044040",10540,16,38
"24.440987,118.096582","24.460920,118.077363",4130,6,18
"24.440987,118.096582","24.559247,118.034516",20400,31,77
"24.440987,118.096582","24.562357,118.041413",20450,31,77
"24.440987,118.096582","24.589832,118.106711",23220,35,88
"24.440987,118.096582","24.589644,118.106266",23180,35,88
"24.440987,118.096582","28.665728,115.918452",724200,1086,2892
"24.440987,118.096582","24.642909,118.068194",31690,48,122
"24.440987,118.096582","24.630965,118.069474",29820,45,115
"24.440987,118.096582","24.634523,118.087878",30150,45,116
"24.440987,118.096582","24.454550,118.082460",2910,5,14
"24.440987,118.096582","24.452822,118.082159",2750,5,14
"24.440987,118.096582","24.453255,118.081627",2850,5,14
"24.440987,118.096582","24.672113,118.250867",42090,63,164
"24.440987,118.096582","24.670702,118.248576",41740,63,163
"24.440987,118.096582","24.673303,118.247401",42000,63,164
"24.440987,118.096582","24.610536,118.138608",27060,41,104
"24.440987,118.096582","24.610670,118.138763",27080,41,104
"24.440987,118.096582","24.657646,118.156380",34770,52,135
"24.440987,118.096582","24.656925,118.155825",34650,52,134
"24.440987,118.096582","24.651305,118.160439",33970,51,131
"24.440987,118.096582","24.529899,118.187024",18860,28,71
"24.440987,118.096582","24.529825,118.187425",18890,28,71
"24.440987,118.096582","24.528846,118.185882",18630,28,70
"24.440987,118.096582","24.496735,118.129805",9870,15,35
"24.440987,118.096582","24.497322,118.130549",10000,15,36
"24.440987,118.096582","24.497855,118.129315",9990,15,36
"24.440987,118.096582","24.565557,118.041950",20880,31,79
"24.440987,118.096582","25.821519,114.966295",490710,736,1958
"24.440987,118.096582","24.452724,118.043623",7720,12,29
