city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Nanjing,Nanjing Museum,B001907TGR,"One of China's three major museums, featuring a rich collection and six exhibition halls including the History Hall, Art Hall, and Republic of China Hall.",Historical and Cultural,,32.040802,118.825064,4.8,09:00,17:00,Monday,2.5,4.0,0.0
Nanjing,Nanjing Deji Plaza,B001906FVA,"Nanjing's premier shopping center, showcasing internationally renowned brands, located in the heart of the Xinjiekou commercial district.",Leisure Experience,,32.044077,118.784902,4.8,10:00,22:00,,0.5,2.0,0.0
Nanjing,Qinhuai River Painted Boat Cruise,,"Qinhuai River sightseeing experience, offering views of ancient architecture and nightscapes along the riverbanks, capturing the charm of the Six Dynasties capital.",Historical and Cultural,,32.020660,118.788899,4.5,09:00,17:00,,0.5,2.0,0.0
Nanjing,Yihe Road Mansion Area Section 12,B00190BVB6,"A cluster of Republic of China-era mansions, a well-preserved historic district with elegant architectural styles.",Historical and Cultural,,32.063981,118.770087,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Nanjing,Laomendong,B00190BU4S,"A protected district of Ming and Qing dynasty architecture, blending traditional residences with modern commerce, offering a taste of old Nanjing charm.",Historical and Cultural,,32.011682,118.787631,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Nanjing,Nanjing Eye Pedestrian Bridge,BY00004EC5,"A double-helix scenic pedestrian bridge over the Yangtze River, a modern architectural landmark with views of the river and city skyline.",City Landmark,,31.995131,118.703146,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Nanjing,Sun Yat-sen Mausoleum Scenic Area,B0FFHVEECG,"The mausoleum of Dr. Sun Yat-sen, a memorial site for the founding father of the Republic of China, and a central attraction in the Zhongshan Scenic Area.",Historical and Cultural,,32.054508,118.854097,4.9,08:00,17:00,Monday,2.0,3.5,36.0
Nanjing,Lion Bridge Pedestrian Street,B00190B6AO,"Nanjing's famous food street, featuring a variety of local snacks and night market delicacies, offering an authentic taste of Nanjing.",Leisure Experience,,32.067825,118.777783,4.3,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Nanjing,Nanjing City Wall Taicheng Scenic Area,B001909FV4,"The best-preserved section of the Ming Dynasty city wall, where visitors can climb and enjoy panoramic views of Xuanwu Lake.",Historical and Cultural,,32.069455,118.812688,4.6,08:00,17:30,,0.5,2.0,30.0
Nanjing,Nanjing Yangtze River Bridge,B001900009,"A double-deck railway and highway bridge independently designed and built in China, serving as a city landmark.",City Landmark,,32.116040,118.738514,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
