poi_name,latitude,longitude,address,poi_type
Three Pools Mirroring the Moon,30.238845,120.145369,,attraction
Spring Dawn at Su Causeway,30.243880,120.137960,,attraction
West Lake Music Fountain,30.254900,120.154700,,attraction
Xixi National Wetland Park,30.255079,120.061159,,attraction
Qinghefang Pedestrian Street,30.240073,120.168923,,attraction
"China Knife, Scissors, and Sword Museum",30.316137,120.137682,,attraction
Xiaohe Historical and Cultural Block,30.308302,120.135337,,attraction
Hangzhou Hubin Intime in77 Zone A,30.253160,120.162484,,attraction
China Academy of Art Xiangshan Campus,30.155446,120.076690,,attraction
Southern Song Imperial Street,30.242479,120.170779,,attraction
Kouzi International Grand Hotel Restaurant,30.232386,120.149789,,restaurant
Liuying Lakeside,30.238732,120.154521,,restaurant
West Lake Banquet · Lakeview Restaurant,30.236157,120.154292,,restaurant
Lotus Aroma Residence Restaurant,30.230372,120.148032,,restaurant
Wenying Pavilion (Liulang Wenying Branch),30.240324,120.155890,,restaurant
Weilu · West Lake 1138 Cultural Tea Restaurant,30.230253,120.138864,,restaurant
West Lake Impressions Restaurant,30.234732,120.156845,,restaurant
Park 1999 Garden-Style Restaurant,30.240410,120.157740,,restaurant
Zhiweiguan · Weizhuang (Yang Gong Di Branch),30.230581,120.137300,,restaurant
New Liuying Restaurant (Nanshan Road Branch),30.239341,120.157948,,restaurant
Zhanbi Tower · West Lake Lakeside Restaurant,30.247279,120.133313,,restaurant
Xiaolu Creative Restaurant (Quyuan Branch),30.246209,120.132068,,restaurant
Lianyu Garden Restaurant,30.247373,120.131962,,restaurant
Lou Wai Lou (Hangzhou West Lake Scenic Area Branch),30.250209,120.140723,,restaurant
Qinglan (Yang Gong Di Branch),30.248263,120.131589,,restaurant
Hangzhou Shangri-La · Coffee Garden,30.252574,120.137577,,restaurant
Twelve Hours Lakeview Restaurant,30.251519,120.131988,,restaurant
West Lake State Guesthouse Zihui Hall,30.234669,120.133019,,restaurant
North China Hotel - Chinese Restaurant,30.253808,120.133460,,restaurant
Qianyuan · Xinghe Ji (Maojiabu Branch),30.240230,120.126352,,restaurant
One Lake Spring Restaurant,30.257141,120.158020,,restaurant
Green Tea Restaurant (Liugongyuan Branch),30.257779,120.157824,,restaurant
Yixiangyuan Restaurant - Halal Ethnic Cuisine,30.257475,120.159475,,restaurant
Filo Restaurant (Baifu Road Branch),30.256048,120.160868,,restaurant
Zhao Mansion Private Kitchen · Old Hangzhou Cuisine (West Lake Music Fountain Branch),30.255517,120.161265,,restaurant
Sullivan Western Restaurant (Wake Town Commercial Street Branch),30.259038,120.159258,,restaurant
Wanghu Tower · Chinese Restaurant,30.259017,120.159309,,restaurant
In the Corner Restaurant,30.260575,120.153651,,restaurant
Hangzhou Casablanca Music Restaurant & Bar,30.260378,120.157253,,restaurant
Gangji Tea Restaurant · No Pre-made Dishes (Yizhijia City Outlets Branch),30.257225,120.161325,,restaurant
Tinglu Restaurant,30.257882,120.060148,,restaurant
Xiaohe · Shuiyue Xixi · Courtyard Restaurant,30.258014,120.060353,,restaurant
Xinrongji (Xixi Wetland Branch),30.252592,120.054018,,restaurant
Baijia Garden Restaurant,30.248028,120.061537,,restaurant
Mushou Xixi Hidden Creek Restaurant,30.255298,120.052736,,restaurant
Wu Zhang Liu Fu Garden Restaurant,30.264967,120.059799,,restaurant
Commune (Xixi Impression City Block A Branch),30.247866,120.052082,,restaurant
Pizza Marzano Italian Restaurant (Xixi Impression City Branch),30.247608,120.049377,,restaurant
Cai Lan Hong Kong Dim Sum (Xixi Impression City Block A Branch),30.247398,120.048962,,restaurant
Ke Ming Ice Room · since1978 (Xixi Impression City Block A Branch),30.247268,120.048608,,restaurant
Zhiyuan · Fusion Restaurant · Bistro,30.240719,120.169041,,restaurant
Xiyue · Garden Restaurant,30.239312,120.169339,,restaurant
"MaLaMaLa Garden Restaurant, Coffee & Afternoon Tea",30.239071,120.169689,,restaurant
Haipaihui Restaurant,30.240777,120.170435,,restaurant
Jiujiali · Creative Hangzhou Cuisine (Hefang Street Branch),30.240648,120.171031,,restaurant
Yuting Zhandie (Gulou Branch),30.239810,120.171980,,restaurant
Jiang Xiaoxie (Xinjiang Cuisine Restaurant · Hefang Street Branch),30.239330,120.171880,,restaurant
New Zhouji · Jiangnan Flavor in the Alley (Gulou Branch),30.237432,120.171040,,restaurant
Pan Fang Chun Fried Dumplings · Michelin Restaurant (Zhongshan South Road Branch),30.237205,120.171034,,restaurant
Xinbailu (West Lake Yintai Department Store Branch),30.242989,120.165847,,restaurant
Yiheng Yisu·Auspicious Restaurant (Gongchen Bridge Branch),30.317787,120.136903,,restaurant
BRIDGE·Western Restaurant,30.317777,120.136895,,restaurant
Baijia Dajia Restaurant (Wenzhou Road Branch),30.320706,120.141437,,restaurant
The Courtyard Restaurant (Gongchen Bridge Branch),30.315401,120.138443,,restaurant
Pizza Italian Restaurant (Canal Upper Street Branch),30.319066,120.144087,,restaurant
Haokelai Steak (Hangzhou Tianyang D32 Restaurant),30.314744,120.137545,,restaurant
Qianyu Qianwei (Canal Branch),30.321992,120.137046,,restaurant
New Bailu Restaurant (Canal Shangjie Shopping Center East District Branch),30.319020,120.145315,,restaurant
Sanren Noodle Restaurant (Jinchang Wenhua Branch),30.312099,120.142601,,restaurant
Shida Renjia Happy Restaurant (Jiru Jiayuan Branch),30.317507,120.129761,,restaurant
Yuhe Bistro & Canteen,30.307864,120.135234,,restaurant
Lu Le Ge Mao Garden Restaurant,30.307912,120.136153,,restaurant
Heyi Xuan · Garden Restaurant,30.308787,120.134207,,restaurant
The 101st Garden Restaurant (Xiaohe Straight Street Branch),30.308955,120.133764,,restaurant
Tengfei Bistro · Artisan Handmade · Tea & Wine Restaurant,30.308920,120.133695,,restaurant
New Tengfei Huayu Restaurant (Xiaohe Straight Street Branch),30.308929,120.133698,,restaurant
Ancient Path Lamb Flavor Restaurant,30.307053,120.137177,,restaurant
Yunshuiyao · Yunnan Flavor,30.306812,120.137098,,restaurant
In the Alley (Xiaohe Branch),30.309394,120.133173,,restaurant
Geju Dining Lounge,30.306462,120.136888,,restaurant
Tomacado Floral Kitchen (in77 · Hangzhou First Store),30.253352,120.162044,,restaurant
Manyunli Garden Restaurant (Lakeside Yintai in77 District D Branch),30.253583,120.163793,,restaurant
Xizi Restaurant (Xizi Qingyan),30.252058,120.163461,,restaurant
Birdsong & Flowers · West Lake · Lakeside Restaurant (Renhe Branch),30.252050,120.163604,,restaurant
Xixili Brunch & Lounge (Hangzhou Hubin 88 Branch),30.254685,120.162456,,restaurant
