poi_name,latitude,longitude,address,poi_type
Viewing Fish at Flower Harbor,30.230233,120.139095,,attraction
Leifeng Pagoda Scenic Area,30.230934,120.148849,,attraction
Qinghefang Pedestrian Street,30.240073,120.168923,,attraction
Xiaohe Historical and Cultural District,30.308302,120.135337,,attraction
Broken Bridge and Melting Snow,30.258106,120.151299,,attraction
Bai Causeway,30.255701,120.149189,,attraction
Impression West Lake Show,30.250800,120.149800,,attraction
Nine Creeks and Misty Trees,30.202395,120.113350,,attraction
Zhejiang Provincial Museum (Gushan Branch),30.251243,120.143778,,attraction
Hangzhou Arts and Crafts Museum,30.315645,120.136930,,attraction
Kouzi International Hotel Restaurant,30.232386,120.149789,,restaurant
Willow Warbler on the Lake,30.238732,120.154521,,restaurant
West Lake Feast Lakeview Restaurant,30.236157,120.154292,,restaurant
Lotus Fragrance Residence Restaurant,30.230372,120.148032,,restaurant
Weilu · West Lake 1138 Cultural Tea Restaurant,30.230253,120.138864,,restaurant
West Lake Impression Restaurant,30.234732,120.156845,,restaurant
Zhiweiguan · Weizhuang (Yang Gong Di Branch),30.230581,120.137300,,restaurant
Zhanbi Tower · West Lake Lakeside Restaurant,30.247279,120.133313,,restaurant
Lianyu Garden Restaurant,30.247373,120.131962,,restaurant
Louwailou (Hangzhou West Lake Scenic Area Branch),30.250209,120.140723,,restaurant
Hangzhou Shangri-La · Coffee Garden,30.252574,120.137577,,restaurant
Twelve Hours Lakeside Restaurant,30.251519,120.131988,,restaurant
North China Hotel - Chinese Restaurant,30.253808,120.133460,,restaurant
Jiexiang Lou,30.229459,120.133953,,restaurant
Tulip Tea Dining (Taiziwan Park North Gate Welcome Pavilion Branch),30.227600,120.143830,,restaurant
Yunshe Tea Restaurant,30.227673,120.133043,,restaurant
Green Shade Restaurant,30.227666,120.132958,,restaurant
Haina Leisure Restaurant,30.224264,120.137429,,restaurant
Halal Yixiangyuan Restaurant - Roasted Lamb Ribs & Pilaf,30.224122,120.137461,,restaurant
Zheli Benwei,30.224114,120.137490,,restaurant
Halal Yanlan Home · Northwest Cuisine · Group Dining (Taiziwan Branch),30.224105,120.137483,,restaurant
Zizhen Garden Tea Banquet,30.225658,120.152509,,restaurant
Xiaolu Mansion · Republic Private Banquet,30.225240,120.143968,,restaurant
Xiaolu Creative Restaurant (Prince Bay Branch),30.225213,120.143880,,restaurant
One Lake Spring Restaurant,30.257141,120.158020,,restaurant
Green Tea Restaurant (Six Park Branch),30.257779,120.157824,,restaurant
Yixiangyuan Restaurant - Halal Ethnic Cuisine,30.257475,120.159475,,restaurant
Sullivan Western Restaurant (WAKE TOWN Commercial Street Branch),30.259038,120.159258,,restaurant
Wanghoulou · Chinese Restaurant,30.259017,120.159309,,restaurant
In the Corner Restaurant,30.260575,120.153651,,restaurant
Hangzhou Casablanca Music Bar & Restaurant,30.260378,120.157253,,restaurant
Longjing Courtyard Restaurant,30.214875,120.107925,,restaurant
Paper Kite · Fusion Restaurant · Bistro,30.240719,120.169041,,restaurant
