restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Moon Deer · No. 87 Restaurant,Guilin,24.917639,110.530731,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,0.2,Birthday Package
Haoji Cantonese Flavor Restaurant,Guilin,24.915656,110.529760,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,3.5,Private Room
Rosewood Restaurant (Xingping Branch),Guilin,24.917761,110.528831,52.0,Chinese Restaurant;Chinese Restaurant,07:00,24:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.4,Birthday Package
Ethnic Performance Restaurant,Guilin,24.755992,110.491218,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,3.5,Must-Eat Top 10
Guilin Yangshuo Hilton Garden Inn · Hua Hui · Flavors All-Day Dining Restaurant,Guilin,24.917910,110.533485,100.0,Food Service Related;Food Service Related,11:00,21:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.1,Private Room;Waiting Area
Jiang Xiaoyu Local Restaurant (Wharf Branch),Guilin,24.917137,110.527145,59.0,Food Service Related;Food Service Related,09:00,22:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.0,Must-Eat Top 10;Outdoor Seating
Shuiyun Riverside Restaurant,Guilin,24.920051,110.525624,67.0,Chinese Restaurant;Chinese Restaurant,10:30,23:30,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.3,Outdoor Seating
Yangshuo County Folk Specialty Restaurant,Guilin,24.921047,110.540072,100.0,Chinese Restaurant;Chinese Restaurant,16:30,20:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.2,Private Room
Three Thousand Li Riverside Restaurant,Guilin,24.921429,110.540165,42.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.1,Must-Eat Top 10;Private Room
Origin of Flavor Garden Restaurant,Guilin,24.924014,110.516195,84.0,Chinese Restaurant;Chinese Restaurant,07:30,21:31,Xingping Ancient Town,"110.530606,24.916611",24.916611,110.530606,4.5,Must-Eat Top 10
