origin,destination,distance_meters,duration_minutes,cost
"34.953667,113.512589","34.769955,113.726322",39540,59,154
"34.953667,113.512589","34.903629,113.676636",22340,34,85
"34.953667,113.512589","34.752186,113.666494",37020,56,144
"34.953667,113.512589","34.752061,113.686977",38490,58,150
"34.953667,113.512589","34.812300,113.789100",41610,62,162
"34.953667,113.512589","34.761890,113.687708",37310,56,145
"34.953667,113.512589","34.920000,113.630000",15870,24,59
"34.953667,113.512589","34.871840,113.677764",24630,37,94
"34.953667,113.512589","34.892354,113.585469",13330,20,49
"34.953667,113.512589","34.751785,113.667704",37150,56,144
"34.953667,113.512589","34.749629,113.667658",37430,56,145
"34.953667,113.512589","34.749142,113.667796",37510,56,146
"34.953667,113.512589","34.754815,113.662798",36420,55,141
"34.953667,113.512589","34.755287,113.669676",36830,55,143
"34.953667,113.512589","34.754667,113.662403",36410,55,141
"34.953667,113.512589","34.756286,113.668080",36590,55,142
"34.953667,113.512589","34.756777,113.666316",36400,55,141
"34.953667,113.512589","34.783597,113.675687",33690,51,130
"34.953667,113.512589","34.756848,113.666241",36390,55,141
"34.953667,113.512589","34.769787,113.726419",39570,59,154
"34.953667,113.512589","34.770905,113.727350",39520,59,154
"34.953667,113.512589","34.771075,113.727225",39490,59,154
"34.953667,113.512589","34.770914,113.727493",39530,59,154
"34.953667,113.512589","34.771054,113.727309",39500,59,154
"34.953667,113.512589","34.770902,113.727580",39540,59,154
"34.953667,113.512589","34.767928,113.723581",39530,59,154
"34.953667,113.512589","34.767451,113.723530",39580,59,154
"34.953667,113.512589","34.767405,113.722783",39520,59,154
"34.953667,113.512589","34.767030,113.730428",40230,60,157
"34.953667,113.512589","34.903556,113.670261",21580,32,82
"34.953667,113.512589","34.901524,113.668069",21440,32,81
"34.953667,113.512589","34.757454,113.691651",38160,57,148
"34.953667,113.512589","34.755083,113.685722",38010,57,148
"34.953667,113.512589","34.750370,113.685219",38570,58,150
"34.953667,113.512589","34.747760,113.691761",39390,59,153
"34.953667,113.512589","34.752925,113.682675",38060,57,148
"34.953667,113.512589","34.761863,113.692708",37700,57,146
"34.953667,113.512589","34.761674,113.693653",37790,57,147
"34.953667,113.512589","34.761932,113.692486",37670,57,146
"34.953667,113.512589","34.755928,113.670393",36800,55,143
"34.953667,113.512589","34.748675,113.691225",39230,59,153
"34.953667,113.512589","34.748684,113.681630",38530,58,150
"34.953667,113.512589","34.751635,113.677244",37840,57,147
"34.953667,113.512589","34.757702,113.678788",37170,56,144
"34.953667,113.512589","34.760065,113.682462",37140,56,144
"34.953667,113.512589","34.813115,113.795071",42190,63,164
"34.953667,113.512589","34.809266,113.793947",42380,64,165
"34.953667,113.512589","34.818459,113.794111",41660,62,162
"34.953667,113.512589","34.803494,113.786967",42120,63,164
"34.953667,113.512589","34.809780,113.800337",43040,65,168
"34.953667,113.512589","34.808834,113.797840",42840,64,167
"34.953667,113.512589","34.768486,113.749551",41800,63,163
"34.953667,113.512589","34.763326,113.684358",36870,55,143
"34.953667,113.512589","34.764882,113.689757",37090,56,144
"34.953667,113.512589","34.764738,113.684978",36740,55,143
"34.953667,113.512589","34.762887,113.692533",37560,56,146
"34.953667,113.512589","34.764980,113.691112",37190,56,144
"34.953667,113.512589","34.764942,113.691889",37250,56,145
"34.953667,113.512589","34.749825,113.660012",36900,55,143
"34.953667,113.512589","34.870717,113.670712",23960,36,91
"34.953667,113.512589","34.871556,113.665047",23280,35,89
"34.953667,113.512589","34.859568,113.678526",25760,39,99
"34.953667,113.512589","34.863435,113.659282",23410,35,89
"34.953667,113.512589","34.889033,113.574616",12800,19,47
"34.953667,113.512589","34.886025,113.569690",12810,19,47
"34.953667,113.512589","34.880231,113.572945",13790,21,51
"34.953667,113.512589","34.744171,113.652484",37190,56,144
"34.953667,113.512589","34.526573,113.855171",79630,119,314
"34.953667,113.512589","34.528534,113.843450",78560,118,310
"34.953667,113.512589","24.868960,102.860017",2125720,3189,8498
"34.953667,113.512589","24.872711,102.863140",2124990,3187,8496
"34.953667,113.512589","24.865392,102.857838",2126350,3190,8501
"34.953667,113.512589","25.096732,102.928186",2092420,3139,8365
"34.953667,113.512589","25.015824,102.721865",2120890,3181,8479
"34.953667,113.512589","25.013890,102.721753",2121130,3182,8480
"34.953667,113.512589","34.754747,113.783314",46420,70,181
