city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Quanzhou,Home Inn - Quanzhou West Lake West Street Reibai·Cloud Hotel,"No. 877, North Xinhua Road, Chengkou Community, Qingyuan Street, Fengze District, Quanzhou City, Fujian Province",24.928706,118.580025,2025,3,137,4.8,Home Inn,SPA Service;Gym
Quanzhou,Quanzhou Fengze Plaza Financial Street Atour Hotel,"No. 8-5, Fengtian Road, Fengze District, Quanzhou City, Fujian Province",24.899894,118.607474,2024,4,463,4.8,Atour Hotel,Free Parking;Robot Service
Quanzhou,Quanzhou Fengze Marriott Fairfield Hotel,"No. 333, Heshan Road, Fengze District, Quanzhou City, Fujian Province",24.934883,118.653010,2025,4,394,4.6,Marriott,Gym;Robot Service;Washer and Dryer
Quanzhou,Ji Hotel Quanzhou Fengze Plaza Huxin Street,"Building C, Commercial City, Huxin Street, floors 1 to 8",24.906247,118.606263,2024,3,333,4.8,Ji Hotel,SPA Service;Free Parking;Robot Service;TV Casting
Quanzhou,Hanting Hotel Nan'an Zhongjun World City Huxin Road,"No. 1-7, Huxin Road, Nan'an City, Quanzhou, Fujian Province",24.956813,118.386297,2023,2,176,4.9,Hanting Hotel,Free Parking;Swimming Pool
Quanzhou,Jiyun Hotel (Quanzhou Jinjiang International Airport Wudian City Branch),"No. 171-2, Xinhua Street, Jinjiang",24.809857,118.579673,2025,3,200,4.5,,SPA Service;Gym;Robot Service
Quanzhou,Quanzhou Guesthouse,"No. 168, Tonggang East Street, Fengze District, Quanzhou, next to Forest Park.",24.885045,118.655171,2010,5,467,4.2,,SPA Service;Swimming Pool;TV Casting
Quanzhou,Ji Hotel Quanzhou Puxi Wanda Jiangbin North Road,"Shop No. 10, Building 1, Baoxin Huating, Quanshou Street, Fengze District, Quanzhou City, Fujian Province; Shops No. 2-10, Commercial Podium, Building 1; Floors 2F, 3F, 4F, Commercial Podium, Buildings 1-3.",24.886232,118.589698,2023,3,288,4.9,Ji Hotel,Robot Service;TV Casting
Quanzhou,Ji Hotel Quanzhou West Street Zhongshan Road,"No. 39, Yanzhi Lane, Licheng District, Quanzhou City, Fujian Province",24.903599,118.588272,2024,3,379,4.9,Ji Hotel,SPA Service;Gym;Swimming Pool;TV Casting
Quanzhou,Quanzhou·Jinjiang | AESTHETIC·DESIGNER Yuzhou International Hotel (Quanzhou Zhongshan Street Branch),"Room 401, Building 9, Zhuohui Haigangcheng, No. 3595, Binjiang Road, Jinjiang City, Fujian Province",24.886786,118.579555,2025,4,249,4.5,,Free Parking;TV Casting
Quanzhou,Quanzhou Jinjiang Baixiang Century Hotel (Wudian City Branch),"No. 388, Century Avenue.",24.791292,118.560120,2018,5,445,4.7,,Gym;Swimming Pool;Washer and Dryer;TV Casting
Quanzhou,Home Inn·Neo - Quanzhou Jiuyi Road West Street Ancient City Branch,"No. 26, Jiuyi Street, Licheng District, Quanzhou City",24.905283,118.594325,2020,2,167,4.5,Home Inn,SPA Service;Gym;Swimming Pool;Washer and Dryer
Quanzhou,Orange Hotel Quanzhou Wanda Quanshou Road,"Part of the 1st floor, and entire floors 4 to 7, No. 615, Quanshou Road",24.892604,118.596199,2023,3,265,4.9,Orange Hotel,SPA Service;Gym;Free Parking;Robot Service
Quanzhou,Home Inn·Neo - Quanzhou Clock Tower West Street Kaiyuan Temple Branch,"No. 345, East Street, Licheng Subdistrict, Licheng District, Quanzhou City, Fujian Province",24.911346,118.597887,2023,2,193,4.8,Home Inn,Robot Service;Swimming Pool;TV Casting
Quanzhou,Quanzhou Quanshang Hilton Hotel,"No. 999, Jiangbin South Road",24.867114,118.608072,2016,5,653,4.7,Hilton,Gym;Free Parking;Swimming Pool;TV Casting
Quanzhou,Dehua Wanjia International Hotel (Tea Ware City Branch),"No. 96, Teaware City Avenue, Dehua",25.464316,118.275424,2025,4,178,4.8,,SPA Service;Free Parking;Robot Service;Washer and Dryer
Quanzhou,Orange Hotel Quanzhou Jinjiang International Airport Sunshine Road,"Part of the 1st floor, and entire floors 2 to 6, No. 36-4, Qinghua East Area, Qinghua Community, Qingyang Street",24.814777,118.590626,2024,3,282,4.9,Orange Hotel,Gym;Robot Service;Washer and Dryer;TV Casting
Quanzhou,Hanting Hotel Quanzhou Nan'an Shuitou Stone Material City,"Part of the 1st floor, and entire floors 4 to 13, No. 297, Central Avenue, Shuitou Town",24.703732,118.423274,2023,2,180,4.8,Hanting Hotel,SPA Service;Gym;Swimming Pool;TV Casting
Quanzhou,Ji Hotel Quanzhou Wanda,"No. 406, Baozhou Road, Fengze District, Quanzhou City",24.884269,118.597148,2017,3,296,4.7,Ji Hotel,SPA Service;Free Parking
Quanzhou,Home Inn·Neo - Quanzhou West Street Overseas Chinese Museum Branch,"Inside the Overseas Chinese History Museum, Donghu Street, Fengze District, Quanzhou City",24.911931,118.606971,2018,2,137,4.6,Home Inn,Free Parking;Robot Service;Washer and Dryer
