city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Chongqing,Lavande Hotel (Chongqing Zhongxian Binjiang Road Cruise Terminal Branch),35 Binjiang Road,30.308710,108.049410,2025,3,239,5.0,,Free Parking;Robot Service;Swimming Pool;Washer and Dryer
Chongqing,Home Inn · Neo - Chongqing Guanyinqiao Beibin Road Jinyuan Times Shopping Plaza Branch,"No. 62, Jinyuan Road, Jiangbei District, Chongqing, Building 26",29.557854,106.528650,2019,2,142,4.5,Home Inn,SPA Service;Gym;TV Casting
Chongqing,Vienna Hotel (5.0 Chongqing Sunac Resort City Branch),"Apartment No. 14, Building 1, Door 3, Xigui Road, Shapingba District, Chongqing",29.638230,106.352458,2024,3,251,4.8,,Free Parking;Swimming Pool;Washer and Dryer
Chongqing,Chongqing QM Boutique Hotel (Rongchang Branch),"No. 199-205, Binhe Middle Road, Changyuan Street, Rongchang District, Chongqing",29.400927,105.591201,2020,3,113,4.8,,Free Parking;Washer and Dryer
Chongqing,Chongqing Cloud Two Rivers Sky Hotel (Jiefangbei Hongyadong Branch),"32nd Floor, Shengji Financial Plaza, No. 222, Xinhua Road, Yuzhong District, Chongqing",29.556851,106.579928,2024,5,570,4.9,,SPA Service;Robot Service;Washer and Dryer
Chongqing,Atour Hotel Chongqing North Railway Station North Square,"Building 1, Liangjiang Chanyun Xingyun, No. 11, Taihu East Road, Liangjiang New Area, Chongqing",29.617252,106.552192,2025,4,393,4.9,Atour Hotel,Swimming Pool;Washer and Dryer
Chongqing,Atour Hotel Chongqing International Convention and Exhibition Center Nanping Pedestrian Street,"No. 11, Nanping East Road, Nan'an District, Chongqing",29.529424,106.570565,2021,4,372,4.8,Atour Hotel,Gym;Swimming Pool;Washer and Dryer
Chongqing,Atour Hotel Chongqing Jiangbei Airport Central Park,"No. 86, Tengfang Avenue, Yubei District",29.705669,106.599101,2019,4,328,4.7,Atour Hotel,SPA Service;Gym;Robot Service;Swimming Pool
Chongqing,Home Inn - Chongqing Nanping Pedestrian Street Branch,"No. 186, Nanping Huigong Road, Nan'an District, Chongqing",29.527236,106.565338,2024,2,176,4.9,Home Inn,Gym;Robot Service;Washer and Dryer;TV Casting
Chongqing,Howard Johnson Chongqing Yu Rong Hotel,"Building 1, China Huarong Modern Plaza, No. 439, Xin'nan Road, Yubei District, Chongqing",29.600323,106.499604,2019,5,418,4.8,,Gym;Free Parking;Robot Service;Swimming Pool
Chongqing,Ji Hotel Chongqing Jiefangbei Central,"No. 1, Datong Road (120 meters walk from Exit 3 of Linjiangmen Metro Station)",29.557700,106.574000,2023,3,432,4.8,Ji Hotel,SPA Service;Gym;Washer and Dryer
Chongqing,Home Inn · Neo - Chongqing Jiefangbei Hongyadong Branch,"No. 6, Linjiang Road, Jiefangbei, Yuzhong District, Chongqing",29.561047,106.578140,2019,2,260,4.3,Home Inn,Free Parking;Washer and Dryer;TV Casting
Chongqing,Fairfield by Marriott Chongqing Yongchuan,"No. 2, Feilong Road",29.365824,105.943817,2022,4,269,4.8,Marriott,Free Parking;Swimming Pool;TV Casting
Chongqing,Saint Jia Hotel (Chongqing Jiangbei Airport Branch),"No. 126, Songhe Road, Huixing Street, Yubei District, Chongqing, Building 6",29.674251,106.619124,2024,4,235,4.5,,SPA Service;Gym;Robot Service;Washer and Dryer
Chongqing,Chongqing Kuanshe · Light Luxury Hotel,"4th Floor, Building 1-1, No. 1239, Jinkai Avenue (near Jiangbei International Airport, Yue Lai International Expo Center)",29.662752,106.559663,2018,4,238,4.7,,Gym;Robot Service;Washer and Dryer;TV Casting
