poi_name,latitude,longitude,address,poi_type
Sunlight Rock,24.441998,118.067137,,attraction
Zengcuo'an,24.425286,118.125370,,attraction
Jimei School Village,24.566280,118.092832,,attraction
Huangcuo Beach,24.442614,118.161900,,attraction
Island Ring South Road,24.431470,118.142622,,attraction
Shapowei Art West District,24.437609,118.087587,,attraction
Gulangyu Piano Museum,24.438300,118.069799,,attraction
Guanyin Mountain Dream Coast Beach,24.490845,118.199438,,attraction
Zhonggu Cableway,24.452775,118.094162,,attraction
Coconut Wind Village,24.442613,118.161867,,attraction
Hongcuo Zao Cafe · Lai's Kitchen · Original Niuniu Minnan Cuisine Restaurant (Xiamen University Branch),24.439167,118.092371,,restaurant
Mingyuan Restaurant (University Town Mall Branch),24.437025,118.092127,,restaurant
Yu Yiqian Seaview Restaurant,24.425358,118.124858,,restaurant
Lin's Minnan Cuisine (Huandao Road Branch),24.424218,118.124715,,restaurant
WANNA · Sunset Canyon Seaview Bar,24.424150,118.124644,,restaurant
Happy Mango Sticky Rice (Zengcuo'an Branch),24.426987,118.125449,,restaurant
Jiali Seafood Restaurant (Huandao Road Branch),24.423277,118.124971,,restaurant
Aliyuan Restaurant (Zengcuo'an Branch),24.426628,118.123478,,restaurant
Zhuming Affordable Seafood Ancient Tree Seaview Restaurant (Zengcuoan Branch),24.426359,118.123234,,restaurant
Zhuming Seafood Affordable Fresh Seafood Seaview Restaurant (Zengcuo'an Branch),24.426436,118.123210,,restaurant
Old Min Flavor Ginger Duck · Pan-Fried Crab Min Cuisine Restaurant (Zeng Cuo An Landmark Branch),24.427532,118.124499,,restaurant
Grand Gallery Art Center · Fusion Cuisine Without Borders (360-Degree Full Sea View Restaurant on Huandao Road),24.423458,118.127330,,restaurant
Na Private Kitchen (Red Brick Old Villa Restaurant),24.444820,118.067696,,restaurant
Shangliang Convenience Store · Nanyun Yipin Restaurant,24.444922,118.067810,,restaurant
Red Pig Restaurant · Gulangyu Overseas Chinese Cuisine,24.444404,118.064810,,restaurant
Gulang Seafood Restaurant (Gulangyu Bishan Cave Branch),24.445378,118.064724,,restaurant
Cat Island Owner Fun Restaurant,24.442736,118.068569,,restaurant
Music Seafood Restaurant,24.443658,118.069567,,restaurant
Ancient Courtyard Garden Restaurant,24.443323,118.069694,,restaurant
Liuyue Garden Chinese Restaurant (Gulangyu Branch),24.440870,118.066559,,restaurant
Huang Family Garden Restaurant,24.440881,118.069643,,restaurant
Old Xiamen Seafood Restaurant (Gulangyu Branch),24.442886,118.070977,,restaurant
Miss Zhao's Shop (Gulangyu Concert Hall Branch),24.443387,118.071405,,restaurant
Mr. Sea Monster Western Restaurant (Gulangyu Food Landmark),24.442379,118.072770,,restaurant
Fulinchun Restaurant,24.443529,118.071283,,restaurant
Shenjia Minnan Rice Noodles,24.443839,118.071394,,restaurant
Huaqiao University Chinese Language Institute Chinese Restaurant,24.566552,118.094191,,restaurant
Haiyuan Restaurant (Cendong Road),24.569347,118.095095,,restaurant
Huaquan Restaurant,24.568536,118.097449,,restaurant
Pinshan Fashion Buffet Restaurant,24.570744,118.096545,,restaurant
Royal Frog Restaurant,24.568711,118.098544,,restaurant
Old Yan Restaurant,24.571850,118.095861,,restaurant
Jiang Kelai Xinjiang Flavor Restaurant (Wanda Plaza Branch),24.572631,118.092606,,restaurant
Yu Island Fusion Restaurant,24.572994,118.092889,,restaurant
Chongqing Pigpen Hot Pot Buffet Restaurant (Jimei Wanda Branch),24.572969,118.092020,,restaurant
Xingcaiji Hong Kong Cafe (Jimei Wanda Plaza Branch),24.573063,118.093172,,restaurant
Shuxingyuan - Pink Summer Pink · Seaview Coffee Restaurant,24.441731,118.160292,,restaurant
Honor Vernal Mermaid Buffet Restaurant,24.445275,118.161975,,restaurant
Treehouse Restaurant,24.443514,118.158633,,restaurant
Haiyu Family Restaurant,24.443588,118.158408,,restaurant
The Chef's Restaurant (Huangcuo Branch),24.443209,118.158267,,restaurant
Haiqiang Seafood Restaurant,24.443288,118.158187,,restaurant
By the Sea Seafood Restaurant,24.443044,118.158028,,restaurant
Pinxian Seafood Restaurant,24.443324,118.158018,,restaurant
Huangcuo Mugang Seafood Restaurant,24.443040,118.157923,,restaurant
Minnan Lang Ginger Duck Restaurant,24.443878,118.157896,,restaurant
Aiya Wokao Fresh Seafood BBQ Restaurant (Zengcuo'an Branch),24.427175,118.123375,,restaurant
Xiangyu Yuan Restaurant,24.428825,118.142325,,restaurant
Xiamen Golden Sands Bay Hotel (Huangcuo Beach Branch on Huandao Road) · Chinese Restaurant,24.429444,118.144577,,restaurant
Xiamen Kao Shan Chi Hai Restaurant,24.433566,118.140707,,restaurant
Asia Gulf Hotel (Haiyi Western Restaurant Branch),24.431861,118.145638,,restaurant
Lakeside Pavilion Seafood · Authentic Xiamen Cuisine (Huangcuo Branch),24.435298,118.141147,,restaurant
Penglai Pavilion Restaurant,24.428541,118.138608,,restaurant
Ah Fei Fa Buffet Restaurant,24.436450,118.143986,,restaurant
Xiamen Haiyue Villa Hotel Buffet Restaurant (Mediterranean Restaurant),24.435131,118.147812,,restaurant
Xiangcha Palace Fujian Cuisine Restaurant (Haiyue Villa Branch),24.435441,118.149148,,restaurant
Baishi Seaview Live Restaurant & Bar,24.422623,118.134152,,restaurant
Lianlu Seafood · Fusion Cuisine · Private Dining (Huli Branch),24.507100,118.182975,,restaurant
Hampton by Hilton Hotel Restaurant,24.507023,118.183733,,restaurant
