city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Xiamen,Atour Hotel Xiamen Meifeng Coastal Romantic Line,"No. 2575, Binhai West Road, Tong'an District, Xiamen City",24.612996,118.138832,2022,4,403,4.9,Atour Hotel
Xiamen,Xiamen Le Méridien Hotel,"No. 7, Champion Road, Nanshan",24.500407,118.093951,2010,5,569,4.6,
Xiamen,Ji Hotel Xiamen Zhongshan Road Pedestrian Street,"No. 244, Zhongshan Road, Siming District, Xiamen City, Fujian Province",24.454100,118.083000,2016,3,324,4.7,Ji Hotel
Xiamen,Home Inn·neo - Xiamen Jimei Xinglin West Road,"No. 19, Xingxi Road, Jimei District, Xiamen City",24.564699,118.037083,2018,2,204,4.7,Home Inn
Xiamen,Home Inn·neo - Xiamen Cultural and Art Center Talent Market Metro Station,"Inside the Talent Center, No. 319, Hubin East Road, Siming District, Xiamen City",24.489564,118.102441,2019,2,197,4.6,Home Inn
Xiamen,Xian Light Luxury Apartment Hotel (Xiang'an Maxiang Branch),"No. 117, Lane 3, Xiangxi, Maxiang Street",24.671150,118.250059,2022,3,75,4.7,
Xiamen,Xiamen Yushang Biecuo · Zhenxuan Hotel (Near Gulangyu Songyu Ferry Terminal),"No. 48, Songyu Community, Zhen'an Village, Songyu Street, Xiamen Area, China (Fujian) Pilot Free Trade Zone",24.451813,118.042691,2024,3,38,4.6,
Xiamen,Xiamen Taidi Courtyard by Marriott Hotel,"No. 843, Haicang Avenue, Haicang District",24.480354,118.044711,2018,5,472,4.5,
Xiamen,Ji Hotel Xiamen Zhongshan Road Bank Center,"No. 15, Hubin West Road, Siming District, Xiamen",24.462400,118.078000,2019,3,311,4.8,Ji Hotel
Xiamen,Xiamen DoubleTree by Hilton Hotel,"No. 105, Mupu Road, Wuyuan Bay",24.529908,118.186795,2015,5,518,4.6,Hilton
Xiamen,All-China Federation of Trade Unions Xiamen Wellness Center (Huandao Road Branch),"No. 2699, South Huandao Road, Siming District, Xiamen",24.431220,118.136285,2019,5,620,4.6,
Xiamen,Atour Hotel Xiamen Wuyuan Bay Wanda Plaza,"No. 219, Donghuang Road, Huli District, Xiamen City, Fujian Province",24.509010,118.182649,2024,4,376,4.5,Atour Hotel
Xiamen,Hanting Hotel Xiamen Railway Station,"No. 866, Xiahe Road, Siming District, Xiamen City",24.467669,118.111365,2020,2,238,4.8,Hanting Hotel
Xiamen,Xiamen Xihai Coast Seaview Hotel (Jimei School Village Garden Expo Park Branch),"No. 99, Xitan Road, Xinglin Village, Jimei District, Xiamen",24.554624,118.052642,2023,4,339,4.6,
Xiamen,Ji Hotel Xiamen Software Park Phase II Convention Road,"No. 458, Convention and Exhibition Road (440 meters walking from Exit 1 of Hecuo Metro Station)",24.486063,118.188591,2024,3,326,4.8,Ji Hotel
Xiamen,Xiamen Marriott Hotel & Conference Center,"No. 236, Guanbin Road, near Jimei Bridge, next to the East Coast Beach",24.610180,118.139747,2018,5,905,4.4,Marriott
Xiamen,Aman Hotel (Tongan Branch),"No. 1, Lvcuo Yili, Tong'an District, Xiamen, China",24.659410,118.162028,2024,4,230,4.5,
Xiamen,Hilton Xiamen Pan Pacific Hotel,"No. 199, Jiahe Road, directly connected to Lianhua Intersection Metro Station, near Mingfa Commercial Plaza and MixC Mall",24.481923,118.120685,2019,5,698,4.6,Hilton
Xiamen,Xiamen Sheraton Hotel,"No. 386-1, Jiahe Road, near SM City Plaza Phase II",24.495081,118.128705,2006,5,695,4.5,
Xiamen,Atour Hotel Xiamen Jimei School Village Jiageng Sports Center,"No. 151, Haifeng Road, Jimei District, Xiamen City, Fujian Province",24.594174,118.109375,2023,4,357,4.7,Atour Hotel
