city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Xiamen,Shuzhuang Garden,B0250043TN,"A maritime garden blending Chinese and Western styles, featuring a Piano Museum and beautiful scenery.",Historical and Cultural,,24.439553,118.068954,4.7,08:00,18:00,,1.5,3.0,30.0
Xiamen,Hulishan Fortress,,"A well-preserved coastal defense fortress from the Qing Dynasty's Self-Strengthening Movement, offering panoramic sea views.",Historical and Cultural,,24.425286,118.125370,4.6,08:00,18:00,,1.0,2.5,25.0
Xiamen,Haoyue Garden,B025003B1C,"The site of the Zheng Chenggong Statue, a seaside park with scenic views and a memorial to a national hero.",Historical and Cultural,,24.441099,118.075936,4.8,08:00,17:30,,0.5,2.0,10.0
Xiamen,Xiamen University Siming Campus,B025003X94,"One of the most beautiful university campuses in China, seamlessly combining red-brick Jiageng architecture with modern campus design.",Historical and Cultural,,24.436084,118.101683,4.7,Open 24 Hours,Open 24 Hours,Monday,2.0,3.5,0.0
Xiamen,Shapowei Art West District,B0FFF6YYVV,"A burgeoning cultural and creative hub in Xiamen, home to art studios, cafes, and trendy shops.",Art Exhibition,,24.437609,118.087587,4.7,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Xiamen,Huangcuo Beach,B0FFGA8JPX,"A natural beach favored by Xiamen locals, featuring fine sand, clear waters, and a relatively tranquil atmosphere.",Natural Scenery,,24.442614,118.161900,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Xiamen,Ao Garden,B02500UAQ0,"The mausoleum of Mr. Tan Kah Kee, a cultural landscape park integrating commemoration, gardens, and sea views.",Historical and Cultural,,24.565019,118.107443,4.6,08:00,17:30,,1.0,2.5,0.0
Xiamen,Huandao Road,,"Xiamen's seaside avenue, acclaimed as the world's most beautiful marathon route and a top choice for cycling with ocean views.",Natural Scenery,,24.425000,118.125000,4.5,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Xiamen,Huandao South Road,BZ86QA00FP,"Xiamen's most picturesque coastline, a paradise for cycling amidst coconut breezes and a popular photography spot.",Natural Scenery,,24.431470,118.142622,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Xiamen,Baicheng Beach,B0FFF0DUAW,"Xiamen's most popular urban beach, ideal for enjoying sea views, sunsets, and relaxation.",Natural Scenery,,24.432104,118.102892,4.8,Open 24 Hours,Open 24 Hours,,2.5,4.0,0.0
Xiamen,Zhonggu Cableway,B02500SK4B,"Xiamen's aerial sightseeing cableway, connecting Wanshi Botanical Garden and Zhonggu Mountain, offering panoramic city views.",Natural Scenery,,24.452775,118.094162,4.7,08:30,17:30,,1.0,2.5,80.0
Xiamen,Guanyin Mountain Dream Coast Beach,B0G25LW00P,"A modern seaside resort area with well-equipped beach facilities and expansive, magnificent ocean views.",Natural Scenery,,24.490845,118.199438,4.4,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Xiamen,Longtou Road Snack Street,B0FFHTZM64,"The main commercial street on Gulangyu Island, featuring a variety of Minnan-style snacks and souvenir shops.",Leisure Experience,,24.445423,118.070021,4.8,11:00,20:00,,1.0,2.5,0.0
Xiamen,Zhongshan Road Pedestrian Street,B025003IUP,"Xiamen's busiest commercial street, known for its arcade-style architecture and concentration of shopping and dining options.",City Landmark,,24.453916,118.079484,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Xiamen,Wuyuan Bay Wetland Park,B025004CUF,"The city's green lung, an ecological park for birdwatching and flower viewing, with views of the cross-sea bridge.",Natural Scenery,,24.516071,118.178133,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Xiamen,Sunlight Rock,B0250045AI,"The highest peak on Gulangyu Island and Xiamen's best observation point, offering a 360-degree panoramic view of the city.",Natural Scenery,,24.441998,118.067137,4.7,08:00,18:00,,1.0,2.5,50.0
Xiamen,Zengcuo'an,B0FFHOSXLH,"An artistic district transformed from an original fishing village, filled with small shops and a strong artistic vibe.",Leisure Experience,,24.425286,118.125370,4.5,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
