restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Yichun Restaurant (Nanjing Museum Branch),Nanjing,32.039269,118.825427,53.0,Food Service Related;Food Service Related,11:00,21:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,3.9,Must-Eat Top 10
Taoxiangju Restaurant · Nanjing Jinling International Hotel,Nanjing,32.039919,118.823378,124.0,Food Service Related;Food Service Related,10:30,21:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.1,Must-Eat Top 10;Birthday Package
Panda Restaurant,Nanjing,32.043422,118.824293,29.0,Chinese Restaurant;Chinese Restaurant,17:00,20:30,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.3,Private Room
Zhenmu Space Tea Restaurant,Nanjing,32.038720,118.822091,71.0,Fast Food Restaurant;Fast Food Restaurant,09:00,01:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.2,Must-Eat Top 10;Outdoor Seating
Taiheng Ice Room Tea Restaurant (Qingxi Road Branch),Nanjing,32.044629,118.822917,100.0,Fast Food Restaurant;Tea Restaurant,11:00,21:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.3,Private Room
Three O'clock Red Red-themed Restaurant (Minggugong Road No. 21 Community Branch),Nanjing,32.043222,118.816105,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,3.9,Must-Eat Top 10;Private Room
Xun · Garden Restaurant (Zijinfang Plaza Branch),Nanjing,32.040970,118.834915,189.0,Foreign Restaurant;Western Restaurant|Entertainment Venue;Bar,10:00,21:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.6,Waiting Area;Birthday Package
Tongxinyuan Hotel Chinese Restaurant,Nanjing,32.032954,118.830965,95.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.2,Waiting Area;Online Queue
Yuyuan Hotel - Chinese Restaurant,Nanjing,32.034991,118.816403,344.0,Chinese Restaurant;Chinese Restaurant,17:00,20:30,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.3,Must-Eat Top 10
Yifeng Jiayan Themed Restaurant,Nanjing,32.046252,118.814997,100.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanjing Museum,"118.825064,32.040802",32.040802,118.825064,4.6,Outdoor Seating;Birthday Package
Nice Meeting You (Deji Plaza Branch),Nanjing,32.044322,118.784931,99.0,Casual Dining;Casual Dining|Chinese Restaurant;Chinese Restaurant,10:00,22:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,3.9,Private Room
ROIIN Heartfelt (Deji Plaza Branch),Nanjing,32.044322,118.785086,197.0,Foreign Restaurant;Western Restaurant,11:00,24:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.5,Outdoor Seating
Banquet Encounter (Deji Plaza Branch),Nanjing,32.044163,118.784555,221.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.5,Must-Eat Top 10;Birthday Package
Dehexi Lion (Deji Plaza Branch),Nanjing,32.044494,118.784995,179.0,Chinese Restaurant;Chinese Restaurant,11:00,24:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.6,Online Queue
That Time in Xinjiang (Deji Plaza Branch),Nanjing,32.044783,118.784572,128.0,Chinese Restaurant;Chinese Restaurant,10:30,21:30,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.6,Must-Eat Top 10;Online Queue
Cuiyuan Restaurant (Deji Plaza Phase II Branch),Nanjing,32.044853,118.785127,270.0,Chinese Restaurant;Cantonese Cuisine,11:00,22:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.6,Birthday Package;Online Queue
Guanjia Bridge Guoshida Hotel Restaurant,Nanjing,32.044801,118.783555,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,3.2,Private Room
Central Grand Hotel · Gordon Bay Buffet Restaurant,Nanjing,32.045307,118.783591,168.0,Food Service Related;Food Service Related,17:30,21:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.3,Waiting Area;Birthday Package
Home · Restaurant JIA Restaurant (Jinling Hotel),Nanjing,32.043520,118.782963,356.0,Chinese Restaurant;Hot Pot,17:30,22:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,4.1,Outdoor Seating
Minghai Restaurant,Nanjing,32.044825,118.787025,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Nanjing Deji Plaza,"118.784902,32.044077",32.044077,118.784902,3.0,Birthday Package
Evening Qinglou Gourmet Pavilion,Nanjing,32.020352,118.789761,100.0,Food Service Related;Food Service Related,17:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.1,Must-Eat Top 10;Outdoor Seating
Zhengxing Restaurant,Nanjing,32.020275,118.790175,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,2.6,Outdoor Seating
