origin,destination,distance_meters,duration_minutes,cost
"29.581184,106.449705","29.576464,106.432065",2500,5,13
"29.581184,106.449705","29.553629,106.537916",12690,19,46
"29.581184,106.449705","29.561674,106.553277",14350,22,53
"29.581184,106.449705","29.551340,106.548454",14150,21,52
"29.581184,106.449705","29.566880,106.587866",18840,28,71
"29.581184,106.449705","29.550114,106.568822",16840,25,63
"29.581184,106.449705","29.487559,106.541138",19130,29,72
"29.581184,106.449705","29.551015,106.573042",17350,26,65
"29.581184,106.449705","29.566441,106.550123",13790,21,51
"29.581184,106.449705","29.561089,106.578870",17770,27,67
"29.581184,106.449705","29.561056,106.579061",17790,27,67
"29.581184,106.449705","29.561251,106.578230",17680,27,66
"29.581184,106.449705","29.561053,106.578091",17660,26,66
"29.581184,106.449705","29.561223,106.577220",17540,26,66
"29.581184,106.449705","29.557866,106.574307",17260,26,65
"29.581184,106.449705","29.556930,106.573880",17230,26,65
"29.581184,106.449705","29.558552,106.574880",17310,26,65
"29.581184,106.449705","29.556965,106.573082",17130,26,64
"29.581184,106.449705","29.548696,106.573429",17500,26,66
"29.581184,106.449705","29.574917,106.456526",1340,16,0
"29.581184,106.449705","29.583056,106.439680",1390,17,0
"29.581184,106.449705","29.583431,106.439710",1400,17,0
"29.581184,106.449705","29.573742,106.443586",1420,17,0
"29.581184,106.449705","29.571572,106.447816",1520,18,0
"29.581184,106.449705","29.571290,106.448347",1550,19,0
"29.581184,106.449705","29.571130,106.448661",1570,19,0
"29.581184,106.449705","29.571463,106.443628",1720,21,0
"29.581184,106.449705","29.571260,106.443118",1780,21,0
"29.581184,106.449705","29.570656,106.443774",1830,22,0
"29.581184,106.449705","29.576545,106.427053",3150,5,15
"29.581184,106.449705","29.572651,106.438974",1970,24,0
"29.581184,106.449705","29.574694,106.440441",1610,19,0
"29.581184,106.449705","29.573167,106.421097",4070,6,18
"29.581184,106.449705","29.567616,106.438114",2630,5,13
"29.581184,106.449705","29.573479,106.420582",4120,6,18
"29.581184,106.449705","29.551647,106.535731",12520,19,46
"29.581184,106.449705","29.550875,106.538693",12940,19,47
"29.581184,106.449705","29.550769,106.540372",13160,20,48
"29.581184,106.449705","29.552250,106.541818",13260,20,49
"29.581184,106.449705","29.551440,106.543603",13530,20,50
"29.581184,106.449705","29.548097,106.536410",12820,19,47
"29.581184,106.449705","29.548024,106.536141",12790,19,47
"29.581184,106.449705","29.551409,106.544207",13610,20,50
"29.581184,106.449705","29.551409,106.544207",13610,20,50
"29.581184,106.449705","29.551413,106.544232",13610,20,50
"29.581184,106.449705","29.560680,106.551088",14090,21,52
"29.581184,106.449705","29.562897,106.552496",14210,21,52
"29.581184,106.449705","29.559479,106.549782",13970,21,51
"29.581184,106.449705","29.564931,106.549439",13740,21,51
"29.581184,106.449705","29.562546,106.546935",13480,20,50
"29.581184,106.449705","29.559884,106.555045",14640,22,54
"29.581184,106.449705","29.559945,106.555127",14650,22,54
