city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Enshi,Ji Hotel (Enshi Tusi City Jinshan Avenue Branch),"Lianhu Apartment, First Floor (109, 110, 111, 112), and Floors Six to Thirteen, Huangniba Community, Wuyangba Subdistrict Office",30.303089,109.485763,2025,3,310,4.5,Ji Hotel,Gym;Free Parking
Enshi,Badong Haiping Hotel,"No. 121, Huyong Avenue, Yesanguan Town",30.620549,110.331662,2021,2,111,4.5,Atour Hotel,Gym;Robot Service;Washer and Dryer
Enshi,Home Inn Business Travel - Enshi Railway Station Xujia Ping Airport Branch,"T9, First Floor, Main Building of Jingu Avenue Bus Terminal",30.347247,109.487580,2019,3,126,4.8,Home Inn,SPA Service;Free Parking;Robot Service;Washer and Dryer
Enshi,Vienna Hotel (Enshi Railway Station Airport Branch),"No. 998, Shizhou Avenue",30.348503,109.492190,2018,3,172,4.9,,SPA Service;Gym;Robot Service;Washer and Dryer
Enshi,Home Inn NEO - Xuan'en Mengchao Town Branch,"209 National Highway, Zhushan Town, Xuan'en County, Enshi Tujia and Miao Autonomous Prefecture, Hubei Province",29.993572,109.497940,2020,3,217,5.0,Home Inn,Gym;Robot Service;Washer and Dryer
Enshi,Manzhou International Hotel (Enshi Branch),"Building 5A, Selenium Tea City, Jingu Avenue",30.301562,109.493415,2017,3,132,4.5,,SPA Service;Gym;Free Parking;Washer and Dryer
Enshi,Xuan'en Xinglong Old Street Jinjiang Metropolo Hotel,"No. 66, Xinglong Avenue, Zhushan Town, Xuan'en County",29.985441,109.481656,2019,5,251,4.9,,SPA Service;TV Casting
Enshi,Home Inn Business Travel (Gold Standard) - Enshi Tusi City Airport Branch,"No. 190, Hangkong Avenue, Enshi City, Hubei Province",30.284602,109.478454,2020,3,143,4.6,Home Inn,SPA Service;Gym;Swimming Pool;TV Casting
Enshi,Enshi Xiazhou Yesanguan International Hotel,"No. 39, Fazhan Avenue, Yesanguan Town, Badong County, Enshi Autonomous Prefecture",30.627037,110.324830,2016,4,184,4.6,Atour Hotel,Swimming Pool;Washer and Dryer;TV Casting
Enshi,Badong County Dongsheng Jiuzhou International Hotel (Yangtze River Bridge and Wu Gorge Scenic Area Branch),"No. 132, Yanjiang Avenue, Xinling Town, Badong County, Enshi City",31.039294,110.331692,2015,4,263,4.5,,Swimming Pool;TV Casting
Enshi,Vienna International Hotel · Hubei Enshi Cultural Center Airport Branch,"International Brand City (West Jingu Avenue), Enshi City, Hubei Province",30.316435,109.493778,2018,4,189,4.8,,Gym;Free Parking;Robot Service
Enshi,Enshi Zijin International Garden Resort Hotel,"Jinlong Building, Gengjiaping Village, Wuyangba Subdistrict Office",30.321712,109.507795,2017,5,280,4.9,,SPA Service;Robot Service;Swimming Pool
Enshi,Vienna Hotel (Enshi Tusi City Aviation Avenue Branch),"No. 37, Hangkong Avenue",30.278657,109.479148,2017,3,153,4.3,,SPA Service;Free Parking;Washer and Dryer;TV Casting
Enshi,Sengeli International Hotel (Enshi Cultural Center Xujia Ping Airport Branch),Northeast 40 meters from the intersection of Jinlong Avenue and Lingyun Road,30.314058,109.508228,2023,4,198,4.8,,Gym;Swimming Pool;Washer and Dryer
Enshi,Lavande Hotel (Enshi Cultural Plaza Airport Branch),"Enshi International Clothing City, Jinziba, Wuyang Subdistrict Office",30.312297,109.493715,2019,3,164,4.6,,SPA Service;Free Parking;Robot Service;Washer and Dryer
Enshi,Yunshui Mingxin Hotel (Enshi Cultural Center Airport Branch),"Building C01, Phase II, Wuling International Decoration City (near Xintiandi, directly opposite Tea City)",30.302074,109.496555,2018,3,195,4.9,,SPA Service;Washer and Dryer
Enshi,Enshi Badong Hongsheng Business Hotel,"No. 378, Jiangjun Road, Yesanguan Town, Badong County",30.619580,110.328184,2015,2,109,3.8,Atour Hotel,Free Parking;Swimming Pool
Enshi,Orange Hotel Enshi Daughter City,"Building 12, Daughter City, No. 41, Ma'anshan, Wuyangba Subdistrict, Enshi City, Hubei Province",30.270689,109.503815,2024,3,273,4.9,Orange Hotel,SPA Service;Gym;Free Parking;Washer and Dryer
