origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,IZQ,Guangzhou South Station,2025-11-12 09:00:00,2025-11-12 11:07:00,127,G6001,High-Speed Train,Second Class Seat,Sufficient,347,1,407
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBA,Guangzhou Baiyun Station,2025-11-12 14:14:00,2025-11-12 16:34:00,140,G6111,High-Speed Train,Second Class Seat,Sufficient,336,1,416
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,IZQ,Guangzhou South Station,2025-11-12 15:55:00,2025-11-12 18:36:00,161,G341,High-Speed Train,Second Class Seat,Sufficient,314,1,415
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBA,Guangzhou Baiyun Station,2025-11-12 14:50:00,2025-11-12 17:45:00,175,G1127,High-Speed Train,Second Class Seat,Sufficient,365,1,453
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBQ,Guangzhou North Station,2025-11-12 17:30:00,2025-11-12 19:47:00,137,G3785,High-Speed Train,First Class Seat,Sufficient,473,1,459
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBQ,Guangzhou North Station,2025-11-12 08:34:00,2025-11-12 11:20:00,166,G1105,High-Speed Train,Second Class Seat,Sufficient,266,1,384
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBQ,Guangzhou North Station,2025-11-12 12:15:00,2025-11-12 14:53:00,158,G1185,High-Speed Train,Second Class Seat,Sufficient,326,1,422
Changsha,Guangzhou,2025-11-12,CSQ,Changsha Station,GBA,Guangzhou Baiyun Station,2025-11-12 07:41:00,2025-11-12 15:31:00,470,T253,Regular Train,Hard Seat,Sufficient,98,1,436
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBQ,Guangzhou North Station,2025-11-12 07:13:00,2025-11-12 09:48:00,155,G6105,High-Speed Train,Second Class Seat,Sufficient,295,1,390
Changsha,Guangzhou,2025-11-12,CWQ,Changsha South Station,GBQ,Guangzhou North Station,2025-11-12 15:22:00,2025-11-12 17:56:00,154,G279,High-Speed Train,First Class Seat,Sufficient,473,1,460
Guangzhou,Changsha,2025-11-16,GBQ,Guangzhou North Station,CWQ,Changsha South Station,2025-11-16 08:06:00,2025-11-16 10:35:00,149,G1104,High-Speed Train,Business Seat,Sufficient,934,1,535
Guangzhou,Changsha,2025-11-16,IZQ,Guangzhou South Station,CWQ,Changsha South Station,2025-11-16 17:40:00,2025-11-16 19:51:00,131,G548,High-Speed Train,Second Class Seat,Sufficient,314,1,469
Guangzhou,Changsha,2025-11-16,IZQ,Guangzhou South Station,CWQ,Changsha South Station,2025-11-16 16:17:00,2025-11-16 18:33:00,136,G810,High-Speed Train,Second Class Seat,Sufficient,314,1,475
Guangzhou,Changsha,2025-11-16,XWQ,Guangzhou Xintang Station,CWQ,Changsha South Station,2025-11-16 08:55:00,2025-11-16 13:06:00,251,G8439,High-Speed Train,Second Class Seat,Sufficient,396,1,515
Guangzhou,Changsha,2025-11-16,GBQ,Guangzhou North Station,CWQ,Changsha South Station,2025-11-16 13:50:00,2025-11-16 16:33:00,163,G1156,High-Speed Train,Second Class Seat,Sufficient,326,1,501
Guangzhou,Changsha,2025-11-16,GBQ,Guangzhou North Station,CWQ,Changsha South Station,2025-11-16 16:36:00,2025-11-16 19:07:00,151,G650,High-Speed Train,Second Class Seat,Sufficient,295,1,480
Guangzhou,Changsha,2025-11-16,IZQ,Guangzhou South Station,CWQ,Changsha South Station,2025-11-16 06:28:00,2025-11-16 09:14:00,166,G6132,High-Speed Train,无座,Sufficient,248,1,461
Guangzhou,Changsha,2025-11-16,GZQ,Guangzhou Station,CWQ,Changsha South Station,2025-11-16 17:26:00,2025-11-16 20:25:00,179,G6309,High-Speed Train,Second Class Seat,Sufficient,346,1,509
Guangzhou,Changsha,2025-11-16,GBA,Guangzhou Baiyun Station,CSQ,Changsha Station,2025-11-16 15:45:00,2025-11-16 23:18:00,453,D190,Electric Multiple Unit,Second Class Seat,Sufficient,122,1,528
Guangzhou,Changsha,2025-11-16,GBA,Guangzhou Baiyun Station,CSQ,Changsha Station,2025-11-16 13:33:00,2025-11-16 22:00:00,507,T370,Regular Train,Hard Seat,Sufficient,98,1,532
