city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Chengdu,Chengdu Museum,B001C8SBG2,"A comprehensive museum showcasing Bashu culture and Chengdu's history, offering insights into the profound heritage of the Land of Abundance.",Historical and Cultural,,30.657297,104.063749,4.8,Open 24 Hours,Open 24 Hours,Monday,1.5,3.0,0
Chengdu,Jinli Ancient Street,,A folk-custom commercial street where visitors can experience Western Sichuan folk traditions and traditional snack culture.,Historical and Cultural,,30.644000,104.052000,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chengdu,Sichuan Museum,B001C7Y7I2,"The largest comprehensive museum in Sichuan Province, featuring extensive displays of Bashu culture, ethnic relics, and fine arts.",Historical and Cultural,,30.660792,104.034127,4.7,Open 24 Hours,Open 24 Hours,Monday,2.0,3.5,0
Chengdu,Jianshe Road Snack Street,B0FFL1BJCX,"A well-known snack hub near the University of Electronic Science and Technology, gathering various Chengdu specialty snacks and night market culture.",Leisure Experience,,30.671442,104.102739,4.7,10:30,23:00,,2.0,3.5,0
Chengdu,Dujiangyan Scenic Area,,A UNESCO World Heritage Site and an outstanding example of ancient hydraulic engineering.,Historical and Cultural,,30.999000,103.617000,4.5,08:00,17:30,,2.0,3.5,80
Chengdu,Chengdu Wuhou Shrine Museum,,"The only temple in China dedicated to both ruler and subjects, an important site showcasing Three Kingdoms culture.",Historical and Cultural,,30.645000,104.050000,4.5,09:00,18:00,,1.5,3.0,50
Chengdu,Heming Teahouse,B0FFH4YYGC,"A century-old teahouse in People's Park, a classic venue to experience authentic Chengdu tea culture.",Leisure Experience,,30.656882,104.058603,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,45
Chengdu,Qingyang Palace,B001C04CFE,"The premier Taoist temple in Western Sichuan, originally built during the Tang Dynasty, known for its rich Taoist culture, exquisite architecture, and thriving incense offerings.",Historical and Cultural,,30.661542,104.042609,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,10
Chengdu,Kuanzhai Alley Scenic Area,B001C7YCM4,"A preserved Qing Dynasty street district, a classic alleyway to experience the slow-paced lifestyle of old Chengdu.",Historical and Cultural,,30.663869,104.053307,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Chengdu,Front Mountain of Qingcheng Mountain,,"One of the birthplaces of Taoism in China, a famous Taoist mountain known for its tranquility.",Historical and Cultural,,30.900000,103.567000,4.5,08:00,17:30,,2.5,4.0,80
Chengdu,Nanqiao (South Bridge),B001C09HZL,"A symbolic ancient bridge in Dujiangyan, offering beautiful nighttime views when illuminated, and an important attraction in Dujiangyan Ancient City.",Historical and Cultural,,30.996316,103.615948,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Chengdu,IFS International Finance Center,,"A landmark building in Chengdu, featuring a rooftop panda sculpture that has become a popular photo spot.",City Landmark,,30.660000,104.081000,4.5,10:00,22:00,,0.0,1.5,0
Chengdu,Kuixinglou Street,B0FFG3XSU4,"A famous food street in Chengdu, gathering a variety of Sichuan cuisine snacks, making it an excellent place to experience Chengdu's vibrant street food culture.",Leisure Experience,,30.668365,104.053864,4.5,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Chengdu,People's Park,B001C7X8QA,"A leisure center for Chengdu residents, featuring Heming Teahouse for a slow-paced lifestyle experience and traditional services like ear-cleaning.",Leisure Experience,,30.656990,104.057641,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Chengdu,Chunxi Road Pedestrian Street,B0FFH6JD44,"Chengdu's most bustling commercial district, a core shopping and entertainment hub.",City Landmark,,30.654685,104.078817,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
