city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Guangzhou,Guangzhou Museum (Zhenhai Tower Exhibition Area),B00140T14E,"Located within Yuexiu Park, Zhenhai Tower showcases over 2,000 years of Guangzhou's urban development history.",Historical and Cultural,,23.137723,113.265698,4.7,09:00,17:00,Monday,0.5,2.0,10
Guangzhou,Pearl River Night Cruise,B0FFFGVS2M,"Take a boat tour along the Pearl River to enjoy the night views of both banks, appreciating Guangzhou's modern cityscape and historical architecture.",Leisure Experience,,23.112517,113.284844,4.6,09:00,22:00,,0.5,2.0,55
Guangzhou,Sun Yat-sen Memorial Hall,B00140UFHC,"A large commemorative building dedicated to Dr. Sun Yat-sen, a masterpiece of modern Chinese architecture.",Historical and Cultural,,23.132860,113.264692,4.9,09:00,17:30,,0.5,2.0,10
Guangzhou,Xiguan Folk Custom Museum,B00141RDAK,A typical Xiguan mansion showcasing traditional Xiguan folk culture and lifestyle.,Historical and Cultural,,23.119581,113.236027,4.5,08:30,17:30,Monday,0.0,1.5,5
Guangzhou,Tianhe City,B00141UE4E,"A renowned shopping center in Guangzhou, featuring numerous brands and gourmet options, offering an excellent shopping experience.",Leisure Experience,,23.132333,113.322605,4.8,10:00,22:00,,1.5,3.0,0
Guangzhou,Guangdong Museum,B00140U6L3,"The largest comprehensive museum in South China, housing Guangdong's historical artifacts and natural specimens.",Historical and Cultural,,23.114743,113.326346,4.8,09:00,17:00,Monday,1.5,3.0,0
Guangzhou,Huacheng Square,B00140WGV9,"A large urban plaza located on Guangzhou's new city axis, serving as the core scenic area of the CBD.",City Landmark,,23.120498,113.324593,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Guangzhou,Shangxiajiu Pedestrian Street,B00140TXAL,Guangzhou's most distinctive arcade commercial street and a hub for traditional Cantonese cuisine.,Historical and Cultural,,23.114228,113.246895,4.6,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Guangzhou,Museum of the Nanyue King (Palace Exhibition Area),B00140USZS,"Showcasing the ruins of the Nanyue Kingdom's palace from 2,000 years ago, an important testament to Guangzhou's city-building history.",Historical and Cultural,,23.126878,113.269853,4.7,09:00,17:30,Monday,1.0,2.5,12
Guangzhou,Guangdong Museum of Art (Ersha Island Branch),B00140BDXJ,"An important art exhibition institution in South China, regularly hosting contemporary art exhibitions.",Art Exhibition,,23.107950,113.307228,4.8,09:00,17:00,Monday,1.5,3.0,0
