city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Nanjing,Home Inn·neo - Nanjing Railway Station Xiaoshi Metro Station,"No. 48, Dongmen Street, Zhongyangmen, Gulou District, Nanjing",32.094428,118.786716,2020,2,222,4.7,Home Inn
Nanjing,Home Inn Business (Gold Standard) - Nanjing Xinjiekou Metro Station Hongwu Road Pedestrian Street,"No. 50, Hongwu Road, Qinhuai District, Nanjing",32.038904,118.786725,2019,3,235,4.8,Home Inn
Nanjing,Jinjiang Inn (Nanjing Olympic Sports Yingtian Street Metro Station),"No. 837, Yingtian Avenue",32.017681,118.747197,2025,2,156,4.0,Jinjiang Inn
Nanjing,Lavande Hotel (Nanjing South Railway Station Jiulonghu Metro Station),"China/Jiangsu/Nanjing/Jiangning District/Changting Street, No. 9, Junjie Kechuang Building, 1st Floor",31.915549,118.823177,2024,3,294,4.9,
Nanjing,Home Inn·neo - Nanjing Lishui Wanda Plaza,"Building A, No. 55, Gaoping Avenue, Yongyang Town, Lishui District, Nanjing, Jiangsu Province",31.624988,119.049141,2020,2,171,4.8,Home Inn
Nanjing,Ji Hotel Nanjing Gulou Square,"Partial floors 1 and 4, and floors 8 to 13, No. 45, Zhongshan North Road",32.062452,118.779614,2025,3,479,4.9,Ji Hotel
Nanjing,Atour Hotel Nanjing Confucius Temple Yinqiao,"North side of No. 588, Yingtian Avenue, Qinhuai District, Nanjing, Jiangsu Province, near Yinqiao Market",32.013630,118.765004,2022,4,457,4.6,Atour Hotel
Nanjing,Jinjiang Inn (Nanjing Xinjiekou),"No. 219, Zhongshan South Road",32.032978,118.784920,2016,2,153,4.4,Jinjiang Inn
Nanjing,Hampton by Hilton Nanjing Jiangning,"No. 88, Shanggao Road, Dongshan Subdistrict, Jiangning District, near Auto 4S Industrial Park and Zhongcai Logistics Park",31.974696,118.876525,2018,4,438,4.7,Hilton
Nanjing,Nanjing Buckingham Grand Hotel (Xuanwu Avenue Branch),"No. 888, Xuanwu Avenue, Qixia District",32.103049,118.891212,2020,4,310,4.7,
Nanjing,Hanting Hotel Nanjing Jiangning Jiaoyuan Metro Station,"Building 9, No. 688, Longmian Avenue, Jiangning District",31.909738,118.906534,2022,3,373,4.5,Hanting Hotel
Nanjing,Moxy Hotel Nanjing Jiangning,"No. 15, Tianyuan East Road (near Exit 2 of Zhushan Road Station on Metro Line 1 and Exit 5 of Zhushan Road Station on Line 5)",31.933570,118.846694,2021,4,331,4.7,
Nanjing,Atour Hotel Nanjing Confucius Temple Qinhuai River Cruise Terminal,"No. 35, Dashiba Street, Qinhuai District, Nanjing, Jiangsu Province",32.020255,118.792061,2024,4,614,4.7,Atour Hotel
Nanjing,Ji Hotel Nanjing Liuhe Longchi Metro Station,"Exit 2, Longchi Metro Station, No. 333, Xiongzhou South Road, Liuhe District, Nanjing, Jiangsu Province",32.318400,118.820000,2019,3,302,4.8,Ji Hotel
Nanjing,Ji Hotel Nanjing Presidential Palace Xianmen Metro Station,"No. 482, Zhongshan East Road (300m west of Exit 2 of Xi'anmen Metro Station on Metro Line 2)",32.040200,118.802000,2022,3,396,4.9,Ji Hotel
Nanjing,Atour Hotel Nanjing Museum Nanjing University of Aeronautics and Astronautics,"No. 33, Yudao Street, at the intersection with Ruijin Road, Qinhuai District, Nanjing",32.031157,118.817099,2021,4,528,4.8,Atour Hotel
Nanjing,Orange Hotel Nanjing Confucius Temple Scenic Area,"No. 26, Dashiba, Qinhuai District, Nanjing",32.022122,118.794281,2024,3,441,4.9,Orange Hotel
Nanjing,Ji Hotel (Nanjing Pharmaceutical Valley Longtai Road),"No. 17, Longtai Road, Pancheng Subdistrict, Pukou District, Nanjing",32.178064,118.683858,2024,3,339,5.0,Ji Hotel
Nanjing,Nanjing Airport Jinling Jiacheng Hotel,"No. 186, New Energy Avenue, Lishui Economic Development Zone, Nanjing",31.723379,118.948722,2022,5,271,4.7,
Nanjing,Nanjing Zhongshan Hotel,"No. 307, Zhongshan East Road, Xuanwu District, near Xinjiekou and the Presidential Palace",32.040825,118.810638,2014,5,395,4.9,
