city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Xiamen,Ji Hotel Zhongshan Road Xiamen,"No. 291, Siming South Road, Xiamen",24.449200,118.084000,2019,3,330,4.7,Ji Hotel
Xiamen,Hilton Xiamen Pan Pacific Hotel,"No. 199, Jiahe Road, directly connected to Lianhua Intersection Metro Station, near Mingfa Commercial Plaza and MixC Mall",24.481923,118.120685,2019,5,698,4.6,Hilton
Xiamen,Le Méridien Xiamen,"No. 7, Champion Road, Nanshan",24.500407,118.093951,2010,5,569,4.6,
Xiamen,Yuan Su Hotel Tong'an Xiamen,"No. 22, Guanbin Road, Tong'an District",24.606716,118.137791,2021,5,566,4.8,Marriott
Xiamen,Aman Hotel (Tong'an Branch),"No. 1, Lvcuo Yili, Tong'an District, Xiamen, China",24.659410,118.162028,2024,4,230,4.5,
Xiamen,Hanting Hotel Xiamen Zhongshan Road First Pier Seaview,"No. 218-228, Lujiang Avenue",24.460100,118.073000,2022,2,206,4.9,Hanting Hotel
Xiamen,Xiamen X Future Hotel (Huandao Road Zengcuo'an Branch),"No. 158, Zengcuoan North Road",24.428037,118.123389,2023,5,457,4.6,
Xiamen,Home Inn·Neo - Xiamen Railway Station Wanda Plaza Hubin East Road Metro Station,"No. 108, Hexiang East Road, Siming District, Xiamen",24.471686,118.113870,2020,2,204,4.5,Home Inn
Xiamen,Hanting Hotel Xiamen Wanda Plaza,"No. 23, Hexiang East Road, Siming District, Xiamen",24.470893,118.109590,2019,2,197,4.7,Hanting Hotel
Xiamen,Xi'an Boutique Apartment Hotel (Xiang'an Maxiang Branch),"No. 117, Xiangxi Third Lane, Maxiang Street",24.671150,118.250059,2022,3,75,4.7,
Xiamen,Hanting Hotel Xiamen Zhongshan Road Pedestrian Street Datong Road,"No. 280-308, Datong Road, Siming District, Xiamen, Fujian Province",24.456940,118.080606,2016,2,179,4.5,Hanting Hotel
Xiamen,Courtyard by Marriott Xiamen Baichi,"No. 439, Gaoqi North Road",24.553066,118.123449,2019,5,499,4.7,
Xiamen,Hampton by Hilton Xiamen Jimei Xinglin Bay,"Main Building, No. 289, Ridong Second Road, Jimei District, Xiamen, Fujian Province, China",24.563904,118.034843,2023,5,568,4.7,Hilton
Xiamen,Ramada Plaza by Wyndham Xiamen Hanjing,"No. 241, Wulv Road, Tong'an District, Xiamen",24.689000,118.122030,2021,5,320,4.9,
Xiamen,Atour Hotel Xiamen Airport Wuyuan Bay,"No. 6, Zhongling Road",24.530388,118.164650,2020,4,427,4.8,Atour Hotel
Xiamen,Renaissance Xiamen Hotel,"No. 66, Guanbin Road, Tong'an District",24.608843,118.137612,2019,5,821,4.5,Marriott
Xiamen,Peony International Hotel Xiamen,"No. 568, Lianqian West Road (near Mingfa Commercial Plaza and Convention & Exhibition Center)",24.477058,118.144844,2020,5,389,4.8,
Xiamen,Sheraton Xiamen Hotel,"No. 386-1, Jiahe Road, near SM City Plaza Phase II",24.495081,118.128705,2006,5,695,4.5,
Xiamen,Hampton by Hilton Xiamen Tong'an Chengnan,"No. 379, Huancheng South Road, Tong'an District, Xiamen, Fujian Province, China",24.715116,118.141664,2023,3,338,4.7,Hilton
Xiamen,Atour Hotel Xianyue Park Nanshan Road Xiamen,"No. 336, Nanshan West Road, Huli District, Xiamen",24.502141,118.096675,2024,4,460,4.8,Atour Hotel
