city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Guangzhou,Guangzhou Grandview Plaza Marriott Hotel,"No. 228, Tianhe Road, Tianhe District, Guangzhou",23.132645,113.326454,2012,5,1551,4.6,Marriott,SPA Service;Free Parking;TV Casting
Guangzhou,Jinjiang Inn (Guangzhou Haizhu Jiangtai Road Metro Station Branch),"No. 245, Jiangyan Road, Haizhu District, Guangzhou, Guangdong Province",23.079970,113.278680,2025,2,226,4.7,Jinjiang Inn,SPA Service;Free Parking;Swimming Pool
Guangzhou,Guangzhou Yuehai Sheraton Hotel,"No. 208, Tianhe Road (next to Teemall, Exit D of Tiyu Xilu Metro Station)",23.132912,113.321810,2022,5,1329,4.8,,Gym;Robot Service;Washer and Dryer
Guangzhou,Hanting Hotel Guangzhou Panyu Chimelong Wanda Plaza Center,"Partial 3rd floor and entire 4th to 6th floors, No. 181, Panyu Avenue North",23.002712,113.345855,2025,3,357,4.9,Hanting Hotel,Gym;Free Parking;Swimming Pool;Washer and Dryer
Guangzhou,Home Inn - Guangzhou Shangxiajiu Ruyifang Metro Station Branch,"No. 144, Huangsha Avenue, Liwan District, Guangzhou",23.117447,113.231821,2018,2,146,4.5,Home Inn,Gym;Robot Service;Swimming Pool;TV Casting
Guangzhou,Guangzhou Railway Station Hilton Hampton Hotel,"No. 1389, Jiefang North Road, Baiyun District",23.150488,113.262023,2023,4,656,4.6,Hilton,Gym;Swimming Pool
Guangzhou,Victoria Hotel (Guangzhou High-Speed Railway South Station Branch),"Lobby on the first floor of the East Tower, Aoyuan Beyond Era Plaza, No. 283, Hanxi Avenue West",22.988918,113.277294,2018,3,226,4.6,,Free Parking;Washer and Dryer;TV Casting
Guangzhou,Guangzhou Easton Hotel,"No. 9 and 11, Keyun Middle Road",23.115536,113.374158,2019,5,717,4.7,,Swimming Pool;Washer and Dryer;TV Casting
Guangzhou,Guangzhou Xiangxue International Hotel Apartment (Baoneng Performing Arts Center Branch),"No. 98, Xiangxue 8th Road, Science City, Development Zone (Luogang, Huangpu District, near the new administrative center of Luogang District)",23.178158,113.496800,2017,5,307,4.5,,SPA Service;Robot Service;Washer and Dryer;TV Casting
Guangzhou,Vienna International Hotel (Guangzhou Baiyun International Convention Center Branch),"No. 1618-2, Airport Road, Baiyun District, Guangzhou (near Baiyun International Conference Center, Baiyun Cultural Square Station)",23.198966,113.264166,2024,4,326,4.8,,Gym;Robot Service;Swimming Pool;TV Casting
Guangzhou,Guangzhou HNA Westin Hotel,"No. 6, Linhe Middle Road (near CITIC Plaza and Guangzhou East Railway Station)",23.143612,113.325935,2010,5,886,4.7,,Washer and Dryer;TV Casting
Guangzhou,Ji Hotel Guangzhou South Railway Station,"No. 251, Shuangyong Road, Shibi Street, floors 3-21 and part of the first floor",22.985240,113.280535,2024,3,459,4.8,Ji Hotel,Gym;Robot Service;Swimming Pool;TV Casting
Guangzhou,Guangzhou Health Ark Knight's Tale Hotel (Dongsha Metro Station Branch),"No. 16, Dongsha Avenue, Liwan District, Guangzhou",23.059384,113.260843,2024,5,408,4.8,,SPA Service;Robot Service;Swimming Pool;Washer and Dryer
Guangzhou,Yumanju High-Rise City View Service Apartment (Guangzhou Tianhe Sports Center Shipaiqiao Metro Station Branch),"7th Floor, No. 373, Tianhe Road, Tianhe District, Guangzhou, China",23.133973,113.329790,2024,4,1088,4.9,,SPA Service;Gym;Free Parking;Robot Service
Guangzhou,Ji Hotel Guangzhou Ximenkou,"No. 85-100, Zhongshan 7th Road, Liwan District, Guangzhou",23.125200,113.252000,2014,3,518,4.8,Ji Hotel,Free Parking;Washer and Dryer
Guangzhou,Home Inn Selected - Guangzhou Baiyun Mountain Baiyun Avenue North Metro Station Branch,"No. 1392, Baiyun Avenue North, Yongping Street, Baiyun District, Guangzhou, Guangdong Province",23.225614,113.302653,2024,4,410,4.8,Home Inn,SPA Service;TV Casting
Guangzhou,Guangzhou Panyu Shawan Ancient Town Atour Hotel,"Shops 2-6 on the ground floor of B2c, and floors 10-16, No. 1522, West Ring Road, Shawan Street, Panyu District, Guangzhou",22.918743,113.345799,2025,4,367,4.5,Atour Hotel,Gym;Washer and Dryer;TV Casting
Guangzhou,Hanting Hotel Guangzhou Panyu Chimelong Zhongcun,"No. 62, Zhongwei Road, Zhongcun Street, Panyu District, Guangzhou",22.975231,113.308357,2025,3,275,5.0,Hanting Hotel,SPA Service;Gym;Washer and Dryer
Guangzhou,Home Inn - Guangzhou Shangxiajiu Hualin International Jade Market Branch,"No. 107, Wenchang South Road, Liwan District, Guangzhou, Imperial City International Jewelry and Jade Center",23.116324,113.244424,2019,2,232,4.7,Home Inn,SPA Service;Free Parking
Guangzhou,Ji Hotel Guangzhou Tower,"No. 10, Jinjv Road, Haizhu District, Guangzhou",23.100700,113.313000,2020,3,459,4.7,Ji Hotel,Free Parking;Swimming Pool
