origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hefei,Zhengzhou,2025-11-12,HFH,Hefei Station,ZIF,Zhengzhou Aviation Port Station,2025-11-12 10:17:00,2025-11-12 13:04:00,167,G3110,High-Speed Train,Second Class Seat,Sufficient,240.0,1,554
Hefei,Zhengzhou,2025-11-12,HFH,Hefei Station,ZAF,Zhengzhou East Station,2025-11-12 08:35:00,2025-11-12 11:39:00,184,G1886,High-Speed Train,Second Class Seat,Sufficient,280.0,1,584
Hefei,Zhengzhou,2025-11-12,ENH,Hefei South Station,ZAF,Zhengzhou East Station,2025-11-12 11:31:00,2025-11-12 14:18:00,167,G1318,High-Speed Train,Second Class Seat,Sufficient,267.5,1,566
Hefei,Zhengzhou,2025-11-12,HFH,Hefei Station,ZIF,Zhengzhou Aviation Port Station,2025-11-12 09:43:00,2025-11-12 12:12:00,149,G3192,High-Speed Train,Second Class Seat,Sufficient,258.0,1,556
Hefei,Zhengzhou,2025-11-12,ENH,Hefei South Station,ZZF,Zhengzhou Station,2025-11-12 17:21:00,2025-11-12 20:50:00,209,G3128,High-Speed Train,Second Class Seat,Sufficient,296.0,1,606
Hefei,Zhengzhou,2025-11-12,ENH,Hefei South Station,ZAF,Zhengzhou East Station,2025-11-12 16:54:00,2025-11-12 20:04:00,190,G3114,High-Speed Train,Second Class Seat,Sufficient,289.5,1,598
Hefei,Zhengzhou,2025-11-12,ENH,Hefei South Station,ZKF,Zhoukou East Station,2025-11-12 17:33:00,2025-11-12 19:30:00,117,G1962,High-Speed Train,Second Class Seat,Sufficient,262.5,1,592
Hefei,Zhengzhou,2025-11-12,ZKF,Zhoukou East Station,ZZF,Zhengzhou Station,2025-11-12 19:46:00,2025-11-12 20:56:00,70,G2402,High-Speed Train,Second Class Seat,Sufficient,262.5,2,592
Hefei,Zhengzhou,2025-11-12,HFH,Hefei Station,FXU,Fuyang West Station,2025-11-12 15:59:00,2025-11-12 17:09:00,70,G7164,High-Speed Train,Second Class Seat,Sufficient,237.0,1,580
Hefei,Zhengzhou,2025-11-12,FXU,Fuyang West Station,ZAF,Zhengzhou East Station,2025-11-12 17:45:00,2025-11-12 19:46:00,121,G1578,High-Speed Train,Second Class Seat,Sufficient,237.0,2,580
Zhengzhou,Hefei,2025-11-14,ZAF,Zhengzhou East Station,ENH,Hefei South Station,2025-11-14 08:37:00,2025-11-14 12:13:00,216,G2379,High-Speed Train,Second Class Seat,Sufficient,257.5,1,641
Zhengzhou,Hefei,2025-11-14,ZAF,Zhengzhou East Station,ENH,Hefei South Station,2025-11-14 07:56:00,2025-11-14 11:15:00,199,G2397,High-Speed Train,Second Class Seat,Sufficient,239.5,1,624
Zhengzhou,Hefei,2025-11-14,ZAF,Zhengzhou East Station,ENH,Hefei South Station,2025-11-14 16:42:00,2025-11-14 19:58:00,196,G2805,High-Speed Train,Second Class Seat,Sufficient,289.5,1,661
Zhengzhou,Hefei,2025-11-14,ZZF,Zhengzhou Station,ENH,Hefei South Station,2025-11-14 11:44:00,2025-11-14 14:45:00,181,G2401,High-Speed Train,Second Class Seat,Sufficient,277.5,1,643
Zhengzhou,Hefei,2025-11-14,ZZF,Zhengzhou Station,FXU,Fuyang West Station,2025-11-14 14:11:00,2025-11-14 16:08:00,117,G3138,High-Speed Train,Second Class Seat,Sufficient,308.0,1,667
Zhengzhou,Hefei,2025-11-14,FXU,Fuyang West Station,ENH,Hefei South Station,2025-11-14 16:23:00,2025-11-14 17:43:00,80,G859,High-Speed Train,Second Class Seat,Sufficient,308.0,2,667
Zhengzhou,Hefei,2025-11-14,ZAF,Zhengzhou East Station,ENH,Hefei South Station,2025-11-14 14:36:00,2025-11-14 17:25:00,169,G1317,High-Speed Train,Second Class Seat,Sufficient,267.5,1,633
Zhengzhou,Hefei,2025-11-14,ZAF,Zhengzhou East Station,ENH,Hefei South Station,2025-11-14 17:07:00,2025-11-14 20:40:00,213,G1946,High-Speed Train,Second Class Seat,Sufficient,314.5,1,669
Zhengzhou,Hefei,2025-11-14,ZAF,Zhengzhou East Station,COH,Hefei North City Station,2025-11-14 09:24:00,2025-11-14 12:07:00,163,G2693,High-Speed Train,Second Class Seat,Sufficient,242.0,1,616
Zhengzhou,Hefei,2025-11-14,ZZF,Zhengzhou Station,ENH,Hefei South Station,2025-11-14 14:11:00,2025-11-14 17:30:00,199,G3138,High-Speed Train,Second Class Seat,Sufficient,321.0,1,668
Zhengzhou,Hefei,2025-11-14,XPF,Zhengzhou West Station,ENH,Hefei South Station,2025-11-14 11:57:00,2025-11-14 15:37:00,220,G2230,High-Speed Train,Second Class Seat,Sufficient,299.5,1,666
