city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Chongqing,Mountain City Trail · Jianxingpo Grand Stairway,B0FFFE4P2C,"Chongqing's characteristic mountain city trails, experience the ups and downs of mountain city life, urban hiking.",Leisure Experience,,29.551340,106.548454,4.2,00:00,24:00,,0.5,2.0,0
Chongqing,Chongqing People's Great Hall,B00170BPJJ,"Chongqing landmark building, ancient palace-style architecture, a classic of modern Chinese architectural art.",Historical and Cultural,,29.561674,106.553277,4.7,08:00,18:00,,0.0,1.5,8
Chongqing,Shancheng Alley Traditional Style Area,B0FFK7WOXJ,"Stone alleyways reminiscent of old Chongqing, preserving the traditional mountain city architectural style.",Historical and Cultural,,29.550114,106.568822,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chongqing,Chongqing Shibati Traditional Style Area,B0G1XDI8P4,"The most representative mountain city neighborhood in Chongqing, showcasing the daily life and architectural features of old Chongqing.",Historical and Cultural,,29.551015,106.573042,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chongqing,Ciqikou Ancient Town,B00170IFE4,"A thousand-year-old ancient town, traditional Bayu culture, taste local snacks, and experience the charm of old Chongqing.",Historical and Cultural,,29.581184,106.449705,4.8,00:00,24:00,,2.0,3.5,0
Chongqing,Sichuan Fine Arts Institute (Huangjueping Campus),B001786TUE,"A renowned art academy in Southwest China, the campus is filled with an artistic atmosphere, with an art museum open for visits.",Art Exhibition,,29.487559,106.541138,4.5,08:00,17:00,,0.5,2.0,0
Chongqing,Liziba Monorail Through-Building Viewing Platform,B0FFLH5QFT,"A popular social media spot, watch the spectacle of a light rail passing through a building, and experience Chongqing's magical realism.",City Landmark,,29.553629,106.537916,4.8,06:30,23:00,,0.0,1.5,0
Chongqing,Former Site of Baigongguan,B0FFK75W6R,"Revolutionary historical site, pay tribute to revolutionary martyrs, and learn about Chongqing's wartime history.",Historical and Cultural,,29.576464,106.432065,4.7,09:00,16:30,,0.5,2.0,0
Chongqing,Chongqing Chaotianmen Square,B00170L11G,"The confluence of the Yangtze River and Jialing River, a symbolic landmark and dock of Chongqing.",City Landmark,,29.566880,106.587866,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chongqing,Chongqing China Three Gorges Museum,B001709RVF,"A treasure trove of Chongqing's history and culture, showcasing exquisite Three Gorges artifacts, and exploring Chongqing's profound history.",Historical and Cultural,,29.562014,106.550513,4.8,09:00,17:00,Monday,1.5,3.0,0
Chongqing,Hongyadong Folk Culture Area,B0FFG8V7SH,"Chongqing's iconic architectural complex, featuring stilted building styles, dazzling night views, and the charm of the mountain city.",Historical and Cultural,,29.562204,106.579027,4.8,09:00,23:00,,1.0,2.5,0
Chongqing,Jiaochangkou Night Market,B0FFHIUR17,"A famous night market district in Chongqing, offering a variety of authentic Chongqing snacks and street food.",Leisure Experience,,29.554882,106.577228,4.6,18:00,02:00,,1.5,3.0,0
Chongqing,Bayi Road Food Street,B0G2XXRPD4,"A well-known snack street in Chongqing, featuring authentic delicacies such as Chongqing noodles and spicy sour rice noodles.",Leisure Experience,,29.556310,106.577448,4.8,10:00,23:00,,1.0,2.5,0
Chongqing,Qiansimen Bridge,B0FFGBJ8U6,"A landmark bridge spanning the Jialing River, the best viewpoint for a panoramic view of Hongya Cave and the river scenery.",City Landmark,,29.569264,106.576790,4.5,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Chongqing,Chaotianmen Wharf,B00170I3Z0,"The confluence of two rivers, a historic port in Chongqing, where you can take a two-river cruise to enjoy the night view.",Natural Scenery,,29.563361,106.589421,4.0,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chongqing,Nanbin Road,B0FFG8696H,"Riverside Avenue on the south bank of the Yangtze River, the best spot to enjoy the night view of Yuzhong Peninsula.",Natural Scenery,,29.541622,106.576856,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
