origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 09:00:00,2025-11-12 10:40:00,100,3U1758,Sichuan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,80
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 17:45:00,2025-11-12 19:30:00,105,3U2040,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,450,1,84
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 09:00:00,2025-11-12 10:40:00,100,CZ6650,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,78
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,PEK,Capital International Airport,2025-11-12 15:15:00,2025-11-12 17:45:00,150,CA4143,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,487,1,89
Chongqing,Zhengzhou,2025-11-12,PEK,Capital International Airport,CGO,Xinzheng International Airport,2025-11-12 21:05:00,2025-11-12 22:55:00,110,CA1915,Air China,Economy Class,Sufficient,321,Medium Aircraft,Airbus,487,2,89
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 09:00:00,2025-11-12 10:40:00,100,MF1222,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,454,1,81
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 14:15:00,2025-11-12 16:00:00,105,EU7275,Chengdu Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,500,1,87
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 09:00:00,2025-11-12 10:40:00,100,HO7623,Lucky Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,79
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 10:55:00,2025-11-12 12:40:00,105,HO7368,Lucky Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,83
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CAN,Baiyun International Airport,2025-11-12 11:45:00,2025-11-12 13:50:00,125,CZ2317,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1420,1,91
Chongqing,Zhengzhou,2025-11-12,CAN,Baiyun International Airport,CGO,Xinzheng International Airport,2025-11-12 14:45:00,2025-11-12 17:00:00,135,CZ6626,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1420,2,91
Chongqing,Zhengzhou,2025-11-12,CKG,Jiangbei International Airport,CGO,Xinzheng International Airport,2025-11-12 10:55:00,2025-11-12 12:40:00,105,CZ3620,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,82
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,CKG,Jiangbei International Airport,2025-11-14 06:50:00,2025-11-14 08:55:00,125,PN6520,Hainan Airlines | West Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,400,1,93
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,CKG,Jiangbei International Airport,2025-11-14 17:00:00,2025-11-14 18:55:00,115,CZ9020,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,550,1,98
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,SHA,Hongqiao International Airport,2025-11-14 16:00:00,2025-11-14 17:40:00,100,FM9348,Shanghai Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,900,1,102
Zhengzhou,Chongqing,2025-11-14,SHA,Hongqiao International Airport,CKG,Jiangbei International Airport,2025-11-14 19:05:00,2025-11-14 21:50:00,165,MU2549,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,900,2,102
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,CKG,Jiangbei International Airport,2025-11-14 17:00:00,2025-11-14 18:55:00,115,3U8160,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,420,1,97
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,CKG,Jiangbei International Airport,2025-11-14 17:00:00,2025-11-14 18:55:00,115,EU7276,Chengdu Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,420,1,94
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,CKG,Jiangbei International Airport,2025-11-14 17:00:00,2025-11-14 18:55:00,115,HO5809,Lucky Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,420,1,95
Zhengzhou,Chongqing,2025-11-14,CGO,Xinzheng International Airport,CKG,Jiangbei International Airport,2025-11-14 17:00:00,2025-11-14 18:55:00,115,G56254,China Express Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,420,1,96
