origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Chongqing,Zhengzhou,2025-11-12,CUW,Chongqing North Station,WZE,Wanzhou North Station,2025-11-12 16:49:00,2025-11-12 17:58:00,69,G3472,High-Speed Train,Second Class Seat,Sufficient,347.0,1,313
Chongqing,Zhengzhou,2025-11-12,WZE,Wanzhou North Station,ZAF,Zhengzhou East Station,2025-11-12 19:03:00,2025-11-12 23:05:00,242,G3478,High-Speed Train,Second Class Seat,Sufficient,347.0,2,313
Chongqing,Zhengzhou,2025-11-12,CYW,Shapingba Station,ZAF,Zhengzhou East Station,2025-11-12 08:51:00,2025-11-12 16:48:00,477,G3290,High-Speed Train,无座,Sufficient,653.0,1,356
Chongqing,Zhengzhou,2025-11-12,CUW,Chongqing North Station,PDF,Pingdingshan West Station,2025-11-12 11:10:00,2025-11-12 15:28:00,258,G334,High-Speed Train,Second Class Seat,Sufficient,516.0,1,339
Chongqing,Zhengzhou,2025-11-12,PDF,Pingdingshan West Station,ZAF,Zhengzhou East Station,2025-11-12 15:55:00,2025-11-12 16:39:00,44,G3422,High-Speed Train,Second Class Seat,Sufficient,516.0,2,339
Chongqing,Zhengzhou,2025-11-12,CUW,Chongqing North Station,ZIF,Zhengzhou Aviation Port Station,2025-11-12 12:23:00,2025-11-12 17:47:00,324,G372,High-Speed Train,Second Class Seat,Sufficient,496.0,1,329
Chongqing,Zhengzhou,2025-11-12,CXW,Chongqing West Station,PDF,Pingdingshan West Station,2025-11-12 17:20:00,2025-11-12 22:13:00,293,G3478,High-Speed Train,Second Class Seat,Sufficient,351.0,1,311
Chongqing,Zhengzhou,2025-11-12,PDF,Pingdingshan West Station,ZAF,Zhengzhou East Station,2025-11-12 22:48:00,2025-11-12 23:30:00,42,G6700,High-Speed Train,Second Class Seat,Sufficient,351.0,2,311
Chongqing,Zhengzhou,2025-11-12,CUW,Chongqing North Station,ZAF,Zhengzhou East Station,2025-11-12 15:02:00,2025-11-12 20:30:00,328,G3476,High-Speed Train,Second Class Seat,Sufficient,494.0,1,332
Chongqing,Zhengzhou,2025-11-12,CXW,Chongqing West Station,ZAF,Zhengzhou East Station,2025-11-12 16:54:00,2025-11-12 22:30:00,336,G3420,High-Speed Train,Second Class Seat,Sufficient,493.0,1,336
Chongqing,Zhengzhou,2025-11-12,CUW,Chongqing North Station,ZAF,Zhengzhou East Station,2025-11-12 13:01:00,2025-11-12 18:44:00,343,G1710,High-Speed Train,Second Class Seat,Sufficient,542.5,1,353
Chongqing,Zhengzhou,2025-11-12,ZAF,Zhengzhou East Station,ZZF,Zhengzhou Station,2025-11-12 19:00:00,2025-11-12 19:16:00,16,D7853,Electric Multiple Unit,无座,Sufficient,542.5,2,353
Chongqing,Zhengzhou,2025-11-12,CXW,Chongqing West Station,XPF,Zhengzhou West Station,2025-11-12 09:58:00,2025-11-12 18:08:00,490,G1888,High-Speed Train,无座,Sufficient,637.0,1,357
Chongqing,Zhengzhou,2025-11-12,CUW,Chongqing North Station,EZF,Xinzheng Airport Station,2025-11-12 10:35:00,2025-11-12 16:55:00,380,G3404,High-Speed Train,Second Class Seat,Sufficient,502.0,1,346
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,CXW,Chongqing West Station,2025-11-14 10:13:00,2025-11-14 15:53:00,340,G3477,High-Speed Train,Second Class Seat,Sufficient,528.0,1,384
Zhengzhou,Chongqing,2025-11-14,ZIF,Zhengzhou Aviation Port Station,CXW,Chongqing West Station,2025-11-14 08:31:00,2025-11-14 14:02:00,331,G3419,High-Speed Train,Second Class Seat,Sufficient,512.0,1,370
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,WZE,Wanzhou North Station,2025-11-14 14:28:00,2025-11-14 19:00:00,272,G3425,High-Speed Train,Second Class Seat,Sufficient,506.0,1,382
Zhengzhou,Chongqing,2025-11-14,WZE,Wanzhou North Station,CUW,Chongqing North Station,2025-11-14 19:16:00,2025-11-14 20:25:00,69,G1477,High-Speed Train,Second Class Seat,Sufficient,506.0,2,382
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,CUW,Chongqing North Station,2025-11-14 14:33:00,2025-11-14 20:02:00,329,G1323,High-Speed Train,Second Class Seat,Sufficient,530.0,1,386
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,CXW,Chongqing West Station,2025-11-14 08:03:00,2025-11-14 14:02:00,359,G3419,High-Speed Train,Second Class Seat,Sufficient,524.0,1,381
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,COW,Changshou North Station,2025-11-14 08:55:00,2025-11-14 14:50:00,355,G3475,High-Speed Train,Second Class Seat,Sufficient,342.0,1,359
Zhengzhou,Chongqing,2025-11-14,COW,Changshou North Station,CUW,Chongqing North Station,2025-11-14 15:13:00,2025-11-14 15:43:00,30,D6135,Electric Multiple Unit,Second Class Seat,Sufficient,342.0,2,359
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,CUW,Chongqing North Station,2025-11-14 13:31:00,2025-11-14 18:33:00,302,G3357,High-Speed Train,Second Class Seat,Sufficient,570.0,1,390
Zhengzhou,Chongqing,2025-11-14,ZZF,Zhengzhou Station,NOF,Nanyang East Station,2025-11-14 13:30:00,2025-11-14 15:30:00,120,G7903,High-Speed Train,Second Class Seat,Sufficient,519.0,1,396
Zhengzhou,Chongqing,2025-11-14,NOF,Nanyang East Station,CUW,Chongqing North Station,2025-11-14 15:50:00,2025-11-14 20:19:00,269,G3425,High-Speed Train,Second Class Seat,Sufficient,519.0,2,396
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,CUW,Chongqing North Station,2025-11-14 09:29:00,2025-11-14 14:11:00,282,G311,High-Speed Train,Second Class Seat,Sufficient,518.0,1,376
Zhengzhou,Chongqing,2025-11-14,CUW,Chongqing North Station,CXW,Chongqing West Station,2025-11-14 14:44:00,2025-11-14 15:07:00,23,G2249,High-Speed Train,Second Class Seat,Sufficient,518.0,2,376
Zhengzhou,Chongqing,2025-11-14,ZAF,Zhengzhou East Station,CUW,Chongqing North Station,2025-11-14 18:25:00,2025-11-14 23:20:00,295,G1533,High-Speed Train,Second Class Seat,Sufficient,516.0,1,374
