city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Chengdu,Chengdu Museum,B001C8SBG2,"A comprehensive museum showcasing Bashu culture and Chengdu's history, offering insights into the profound heritage of the Land of Abundance.",Historical and Cultural,,30.657297,104.063749,4.8,Open 24 Hours,Open 24 Hours,Monday,1.5,3.0,0
Chengdu,Jinli Ancient Street,,A folk-custom commercial street where visitors can experience Sichuan-West folk traditions and traditional snack culture.,Historical and Cultural,,30.644000,104.052000,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chengdu,Sichuan Museum,B001C7Y7I2,"The largest comprehensive museum in Sichuan Province, featuring extensive displays of Bashu culture, ethnic relics, and calligraphy and painting art.",Historical and Cultural,,30.660792,104.034127,4.7,Open 24 Hours,Open 24 Hours,Monday,2.0,3.5,0
Chengdu,Jianshe Road Snack Street,B0FFL1BJCX,"A renowned food hub near the University of Electronic Science and Technology of China, gathering a variety of Chengdu specialty snacks and night market culture.",Leisure Experience,,30.671442,104.102739,4.7,10:30,23:00,,2.0,3.5,0
Chengdu,Dujiangyan Scenic Area,,A UNESCO World Heritage Site and an outstanding example of ancient hydraulic engineering.,Historical and Cultural,,30.999000,103.617000,4.5,08:00,17:30,,2.0,3.5,80
Chengdu,Chengdu Wuhou Shrine Museum,,"The only temple in China dedicated to both monarchs and subjects, an important site showcasing Three Kingdoms culture.",Historical and Cultural,,30.645000,104.050000,4.5,09:00,18:00,,1.5,3.0,50
Chengdu,Heming Teahouse,B0FFH4YYGC,"A century-old teahouse located in People's Park, a classic venue to experience authentic Chengdu tea culture.",Leisure Experience,,30.656882,104.058603,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,45
Chengdu,Qingyang Palace,B001C04CFE,"The premier Taoist temple in Western Sichuan, originally built during the Tang Dynasty, known for its rich Taoist culture, exquisite architecture, and thriving incense offerings.",Historical and Cultural,,30.661542,104.042609,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,10
Chengdu,Kuanzhai Alley Scenic Area,B001C7YCM4,"A preserved Qing Dynasty street district, a classic alleyway to experience the slow-life culture of old Chengdu.",Historical and Cultural,,30.663869,104.053307,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Chengdu,Front Mountain of Qingcheng Mountain,,"One of the birthplaces of Taoism in China, a renowned Taoist mountain celebrated for its tranquility.",Historical and Cultural,,30.900000,103.567000,4.5,08:00,17:30,,2.5,4.0,80
