city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Shanghai,Shanghai Natural History Museum,B00156NVZG,"A comprehensive museum themed around natural history, highly interactive and suitable for family education.",Historical and Cultural,,31.229167,121.451944,4.7,09:00,17:00,Monday,2.5,4.0,30
Shanghai,Xuhui Riverside Green Space,B00156ZEPU,"The West Bank of the Huangpu River Ecological and Cultural Art Belt, blending natural landscapes with modern art installations, ideal for leisurely strolls.",Natural Scenery,,31.180766,121.463869,4.9,Open 24 Hours,Open 24 Hours,,2.0,3.5,0
Shanghai,Liu Haisu Art Museum,B0FFF9ZXZW,"A professional art museum named after Liu Haisu, showcasing and preserving modern Chinese art pieces.",Art Exhibition,,31.209504,121.419424,4.7,Open 24 Hours,Open 24 Hours,Monday,1.5,3.0,0
Shanghai,Huangpu River Cruise,B00155QFFH,Enjoy views of the Bund's historic architectural complex and the modern skyline of Lujiazui from the water.,Leisure Experience,,31.227636,121.498369,4.5,10:00,21:00,,0.5,2.0,150
Shanghai,Shanghai Lu Xun Park,B00155KZKW,"A theme park commemorating the writer Lu Xun, with a serene environment suitable for morning exercises and walks.",Historical and Cultural,,31.271766,121.483535,4.8,05:00,21:00,,0.5,2.0,0
Shanghai,Longhua Temple,B00155AMEJ,"The oldest temple in Shanghai, a thousand-year-old monastery with thriving incense offerings and blooming peach blossoms in spring.",Historical and Cultural,,31.175174,121.451842,4.9,07:00,16:30,,0.5,2.0,10
Shanghai,Shanghai K11 Art Mall,B00156EKCV,"An innovative commercial space combining shopping and art, regularly hosting contemporary art exhibitions.",Art Exhibition,,31.223433,121.473582,4.8,10:00,22:00,,1.5,3.0,0
Shanghai,Wukang Mansion,B00155ITJ1,"A landmark building in Shanghai, an exemplary French architectural style, and a popular social media check-in spot.",Historical and Cultural,,31.204430,121.438278,4.8,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Shanghai,Shanghai Museum (People's Square Branch),B001535BBC,"A museum of ancient Chinese art, housing a rich collection of bronzes, ceramics, calligraphy, and paintings.",Historical and Cultural,,31.228234,121.475497,4.6,09:00,17:00,Monday,1.5,3.0,0
Shanghai,Shanghai Tianzifang,B00155HO6Y,"An arts and creative park featuring galleries, craft shops, and unique cafés.",Art Exhibition,,31.208197,121.468662,4.6,10:00,22:00,,1.0,2.5,0
