origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,LHW,Zhongchuan Airport,2025-11-12 10:05:00,2025-11-12 13:40:00,215,9C6689,Spring Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,714,1,19
Shanghai,Enshi,2025-11-12,LHW,Zhongchuan Airport,ENH,Xujiaping Airport,2025-11-12 20:05:00,2025-11-12 21:50:00,105,GJ6032,Loong Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,714,2,19
Shanghai,Enshi,2025-11-12,PVG,Pudong International Airport,ENH,Xujiaping Airport,2025-11-12 07:20:00,2025-11-12 09:55:00,155,9C8523,Spring Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,390,1,13
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,WUH,Tianhe International Airport,2025-11-12 16:10:00,2025-11-12 17:55:00,105,MU2522,China Eastern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1255,1,23
Shanghai,Enshi,2025-11-12,WUH,Tianhe International Airport,ENH,Xujiaping Airport,2025-11-12 22:25:00,2025-11-12 23:35:00,70,CZ6589,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1255,2,23
Shanghai,Enshi,2025-11-12,PVG,Pudong International Airport,WUH,Tianhe International Airport,2025-11-12 11:10:00,2025-11-12 13:20:00,130,CZ3824,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,620,1,18
Shanghai,Enshi,2025-11-12,WUH,Tianhe International Airport,ENH,Xujiaping Airport,2025-11-12 22:25:00,2025-11-12 23:35:00,70,CZ6589,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,620,2,18
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,ENH,Xujiaping Airport,2025-11-12 12:40:00,2025-11-12 17:20:00,280,HO5688,Juneyao Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,870,1,14
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,WUH,Tianhe International Airport,2025-11-12 18:45:00,2025-11-12 20:40:00,115,FM9363,Shanghai Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1052,1,21
Shanghai,Enshi,2025-11-12,WUH,Tianhe International Airport,ENH,Xujiaping Airport,2025-11-12 22:25:00,2025-11-12 23:35:00,70,CZ6589,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1052,2,21
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,ENH,Xujiaping Airport,2025-11-12 12:40:00,2025-11-12 17:20:00,280,MF3309,Xiamen Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,930,1,16
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,ENH,Xujiaping Airport,2025-11-12 12:40:00,2025-11-12 17:20:00,280,MU2554,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,916,1,15
Shanghai,Enshi,2025-11-12,SHA,Hongqiao International Airport,WUH,Tianhe International Airport,2025-11-12 13:25:00,2025-11-12 15:20:00,115,MU2508,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,867,1,20
Shanghai,Enshi,2025-11-12,WUH,Tianhe International Airport,ENH,Xujiaping Airport,2025-11-12 22:25:00,2025-11-12 23:35:00,70,CZ6589,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,867,2,20
Shanghai,Enshi,2025-11-12,PVG,Pudong International Airport,WUH,Tianhe International Airport,2025-11-12 12:10:00,2025-11-12 14:15:00,125,MU2524,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,681,1,17
