city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Zhengzhou,Xinmi Huangdi Palace Imperial Hot Spring Resort Hotel,"Yinji International Tourism Resort, Liuzhai Town, Xinmi City (5 kilometers from Xuanyuanqiu Exit on Zhengyao Expressway)",34.481991,113.550337,2019,4,616,4.7,,Gym;Robot Service
Zhengzhou,Yunman Hotel (Zhengzhou Airport Zone BYD Factory Branch),"3rd to 5th floors, Intersection of Lingang Avenue and Deyu Street, Gangli Township, Zhengzhou Aviation Port Area",34.368782,113.919851,2023,3,105,4.9,,Gym;Free Parking;Washer and Dryer
Zhengzhou,Kaili Hotel (Fantawild Branch),"200 meters west of the intersection of Fengxi Street and Junxian Road, Zhengdong New District",34.776107,113.898716,2021,3,191,4.9,,Gym;Free Parking;Swimming Pool;TV Casting
Zhengzhou,Aloft Zhengzhou Shangjie,"No. 101, Zhongxin Road.",34.801647,113.310118,2011,4,178,4.7,Marriott,Free Parking;Robot Service;Washer and Dryer
Zhengzhou,Home Inn - Zhengzhou Future Road Zhongyuan International Expo Center Branch,"Pangpang Apartment, Shangcheng East Road, Chengdong Road Subdistrict, Guancheng Hui District, Zhengzhou City, Henan Province",34.751806,113.707762,2024,3,206,4.8,Home Inn,Gym;Free Parking;Robot Service;TV Casting
Zhengzhou,Orange Hotel Zhengzhou Provincial Government Mixc Mall,"Southwest corner of the intersection of Zhengguang North Street and Dehou Street, Zhengdong New District, Coal Construction Building, Block B, East Unit, Partial 1st Floor, 3rd to 14th Floors",34.771074,113.755528,2024,3,330,4.9,Orange Hotel,Gym;Free Parking;Washer and Dryer;TV Casting
Zhengzhou,Home Inn Business Travel - Zhengzhou Xianghu University Town Fantawild Green Expo Park Branch,"Southwest corner of the intersection of Zhengkai Avenue and Jinxiu Road, Weiye International, Block B, Zhengzhou City",34.772125,113.863671,2020,3,185,4.8,Home Inn,Robot Service;Swimming Pool;Washer and Dryer;TV Casting
Zhengzhou,Ji Hotel Zhengzhou Convention Center Future Road,"No. 60, Weilai Road, Jinshui District, Zhengzhou City, Henan Province",34.772300,113.707000,2020,3,328,4.6,Ji Hotel,Free Parking;Swimming Pool
Zhengzhou,Dukang Grand Hotel (Zhongyuan Wanda May 1st Park Metro Station Branch),"No. 178, Tongbai Road.",34.758384,113.612902,2019,4,306,4.8,,SPA Service;Gym;Free Parking;Swimming Pool
Zhengzhou,Jinjiang Inn (Zhengzhou Erqi Wanda Jingguang South Road Metro Station Branch),"No. 46, Hanghai Middle Road (opposite Hanghai Road Passenger Terminal), near Jingguang Middle Road",34.720634,113.653960,2019,2,126,4.7,Jinjiang Inn,Gym;Robot Service;Swimming Pool;Washer and Dryer
Zhengzhou,Ji Hotel Zhengzhou Jinshui Road,"No. 7, Jinshui Road, Jinshui District, Zhengzhou City, Henan Province",34.763800,113.693000,2018,3,297,4.9,Ji Hotel,Free Parking;Washer and Dryer
Zhengzhou,Chenxi Hotel (Zhengzhou Convention Center Branch),"No. 16, Jinshui East Road, Zhengzhou City, Henan Province, northeast corner of the intersection of Jinshui East Road and Huanghe South Road",34.764990,113.745222,2019,5,401,4.7,,Swimming Pool;Washer and Dryer
Zhengzhou,Zhengzhou Atour Hotel Provincial Museum Huayuan Road,"No. 21-5, Jingwu Road, Jinshui District, Zhengzhou City, 100 meters south of the intersection of Jingwu Road and Nongye Road, west side",34.784188,113.677554,2020,4,367,4.8,Atour Hotel,Free Parking;Swimming Pool
Zhengzhou,Ji Hotel (Zhengzhou Zhongmu Green Expo Avenue Fantawild Tourism Resort Branch),"100 meters west of the intersection of Lvbo Avenue and Hengtong Road, Shenghe Jiayuan No. 3 Compound, Zhongmou, China",34.760072,113.890748,2024,3,267,4.8,Ji Hotel,Free Parking;Swimming Pool
Zhengzhou,Edragon Ruiyun Hotel (Zhengzhou South Third Ring Investment Control Smart Logistics Industrial Park Branch),"Room 403, Building 9, No. 115, Jinqiu Road, Jinghang Subdistrict, Zhengzhou Economic and Technological Development Zone",34.702123,113.851048,2025,3,185,4.5,,SPA Service;Free Parking;TV Casting
Zhengzhou,Holiday Inn Zhengzhou High-Tech Zone,"No. 186, Heyang Road, High-tech Zone (next to the Cybersecurity Science and Technology Museum)",34.819372,113.484180,2021,5,533,4.8,,SPA Service;Gym
Zhengzhou,Ji Hotel Zhengzhou Longzi Lake University District,"1st Floor, All Seasons Hotel, Intersection of Boxue Road and Xiuxue Street, Longzihu",34.790156,113.800906,2024,3,475,4.8,Ji Hotel,Gym;Robot Service;Washer and Dryer
Zhengzhou,Zhengzhou Hanfeng Business Hotel,"1st Floor, No. 145, Huayuan Road, Jinshui District (south of Exit A, Beisanhuan Metro Station)",34.802514,113.682103,2020,3,205,5.0,,Free Parking;Swimming Pool;TV Casting
Zhengzhou,Hanting Hotel Zhengzhou East Station Bada Street,"200 meters east of the intersection of Eighth Avenue and Jingnan Fourth Road, Zhengzhou Economic and Technological Development Zone",34.712978,113.767825,2024,3,265,4.9,Hanting Hotel,Gym;Swimming Pool;Washer and Dryer;TV Casting
Zhengzhou,Zhengzhou Zhongmu Zhipu Hotel (Only Henan Drama Town Branch),"Building 6, Rongxin City Window, East of Jiaotong Road, South of Fugui Road, Lvbo Cultural Industry Park",34.786329,113.955310,2022,4,199,4.9,,Free Parking;Robot Service;Swimming Pool;Washer and Dryer
