restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Wanquinglou Gourmet Pavilion,Nanjing,32.020352,118.789761,100.0,Food Service Related;Food Service Related,17:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.1,Waiting Area;Birthday Package
Zhengxing Restaurant,Nanjing,32.020275,118.790175,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,2.6,Must-Eat Top 10
Lao Song Ji Marinated Small Seafood,Nanjing,32.021861,118.789212,100.0,Food Service Related;Food Service Related,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Outdoor Seating;Online Queue
Tianyuan Building True Jiangnan Fashion Restaurant (Confucius Temple Branch),Nanjing,32.019013,118.790272,100.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Must-Eat Top 10
Eleven Scenic Rooftop Bar (Confucius Temple Pedestrian Street Branch),Nanjing,32.021395,118.791283,79.0,Foreign Restaurant;Western Restaurant,11:00,22:30,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Waiting Area
Tianfeng Building Restaurant,Nanjing,32.020696,118.786196,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,3.7,Outdoor Seating;Online Queue
Yongheyuan Banquet Hall,Nanjing,32.022689,118.787481,100.0,Chinese Restaurant;General Restaurant,16:30,22:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.3,Waiting Area
Night Stay Qinhuai Junting Hotel Restaurant (Grand Theater Branch),Nanjing,32.021996,118.791824,194.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.2,Online Queue
Yongshengli Tea Restaurant (Confucius Temple Branch),Nanjing,32.023204,118.787265,65.0,Fast Food Restaurant;Tea Restaurant,10:00,22:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.2,Must-Eat Top 10;Private Room
Bella Kitchen Unlimited Steak Restaurant (Maoye Tiandi Branch),Nanjing,32.022530,118.786194,77.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Qinhuai River Painted Boat Cruise,"118.788899,32.020660",32.020660,118.788899,4.4,Waiting Area;Birthday Package
Zhaoyang Hui Restaurant (West City Plaza Branch),Nanjing,32.037808,118.747551,100.0,Chinese Restaurant;Chinese Restaurant,14:00,22:00,China Nanjing Yunjin Museum,"118.744814,32.036390",32.036390,118.744814,4.0,Private Room;Waiting Area
Abaji Xinjiang Barbecue Restaurant,Nanjing,32.032508,118.743635,57.0,Chinese Restaurant;Halal Restaurant,16:00,03:00,China Nanjing Yunjin Museum,"118.744814,32.036390",32.036390,118.744814,4.4,Outdoor Seating;Online Queue
Saizeriya Italian Restaurant (Nanjing Jianye Wanda Plaza Branch),Nanjing,32.033003,118.737038,51.0,Chinese Restaurant;Chinese Restaurant,10:00,21:30,China Nanjing Yunjin Museum,"118.744814,32.036390",32.036390,118.744814,4.8,Must-Eat Top 10;Waiting Area
Pigeon Flavor Pavilion (Jianye Wuyue Branch),Nanjing,32.037366,118.735959,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,China Nanjing Yunjin Museum,"118.744814,32.036390",32.036390,118.744814,4.5,Waiting Area;Online Queue
