city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Quanzhou,Quanfu Xiaoxicheng,B0FFJ8O79U,"A popular cultural and creative park that combines traditional architecture with modern cultural and creative features, making it a must-visit spot.",Leisure Experience,,24.913247,118.588758,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Quanzhou,Tianhou Temple,B02530063E,"An important worship site for Mazu belief along China's southeastern coast, featuring ancient architecture and bustling incense offerings.",Historical and Cultural,,24.895235,118.588755,4.8,07:00,18:00,,0.3,1.8,4.0
Quanzhou,Yongning Ancient City,B0FFGCDUFG,"An ancient Ming Dynasty garrison town, preserving old city walls and traditional streets and alleys, with a tranquil and charming night view.",Historical and Cultural,,24.677637,118.697084,4.4,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Quanzhou,Deji Gate Ruins,B025302UXO,"The ruins of the southern gate of the Song-Yuan ancient city, witnessing the historical changes of Quanzhou.",Historical and Cultural,,24.894531,118.588435,4.6,Open 24 Hours,Open 24 Hours,,0.0,1.5,0.0
Quanzhou,Donghai Bay,B02530QAZ9,"A modern seaside leisure area in Quanzhou, ideal for strolling, relaxing, and enjoying ocean views.",Leisure Experience,,24.870162,118.656082,3.2,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Quanzhou,China Fujian-Taiwan Kinship Museum,B025302I2Q,"Showcasing the historical and cultural ties between Fujian and Taiwan, offering insights into the development of cross-strait exchanges.",Historical and Cultural,,24.934989,118.589887,4.7,09:00,17:00,Monday,1.0,2.5,0.0
Quanzhou,Shishi Golden Coast,B0FFFSMZ0T,"A coastal area with an extended shoreline and equipped with a seaside boardwalk, making it a high-quality seaside leisure destination near Quanzhou.",Natural Scenery,,24.673685,118.707192,4.6000000000000005,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Quanzhou,Quanzhou West Street,B0FFGTJM32,"The most historically rich ancient street in Quanzhou, featuring well-preserved Minnan architectural styles and a variety of local snacks and delicacies.",Historical and Cultural,,24.913284,118.585013,4.5,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Quanzhou,Zhongshan Road,B0KUBCZ7W0,"Quanzhou's famous commercial pedestrian street, where the night market gathers various local specialty snacks.",Leisure Experience,,24.908531,118.590704,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Quanzhou,Zhenwu Temple,B02530Q0Q3,"A Taoist temple built by the sea, dedicated to Zhenwu Emperor, offering a perfect spot for ocean views and blessings, with beautiful coastal scenery.",Historical and Cultural,,24.879593,118.621028,4.6,06:00,17:30,,0.5,2.0,0.0
