origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 15:50:00,2025-11-12 18:15:00,145,CZ3874,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,829,1,9
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 19:50:00,2025-11-12 22:05:00,135,CA3718,Air China,Economy Class,Sufficient,321,Medium Aircraft,Airbus,300,1,2
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 07:35:00,2025-11-12 09:45:00,130,MU5287,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,530,1,6
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 10:25:00,2025-11-12 12:40:00,135,CZ3814,China Southern Airlines,Economy Class,Sufficient,320NEO,Medium Aircraft,Airbus,829,1,7
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 10:25:00,2025-11-12 12:40:00,135,MF4569,Xiamen Airlines,Economy Class,Sufficient,320NEO,Medium Aircraft,Airbus,839,1,8
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 18:40:00,2025-11-12 20:50:00,130,KY9642,Kunming Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,4
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 15:50:00,2025-11-12 18:15:00,145,MF4615,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,839,1,10
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,FOC,Changle International Airport,2025-11-12 08:20:00,2025-11-12 09:50:00,90,MU9085,China Eastern Airlines,Economy Class,Sufficient,C909,Medium Aircraft,Boeing,1647,1,13
Hefei,Guangzhou,2025-11-12,FOC,Changle International Airport,CAN,Baiyun International Airport,2025-11-12 11:35:00,2025-11-12 13:35:00,120,CZ3506,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1647,2,13
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 07:15:00,2025-11-12 09:35:00,140,CZ3816,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,499,1,3
Hefei,Guangzhou,2025-11-12,HFE,Xinqiao International Airport,CAN,Baiyun International Airport,2025-11-12 18:40:00,2025-11-12 20:50:00,130,CA7908,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,5
Guangzhou,Hefei,2025-11-17,CAN,Baiyun International Airport,HFE,Xinqiao International Airport,2025-11-17 17:35:00,2025-11-17 19:40:00,125,CZ3817,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,530,1,19
Guangzhou,Hefei,2025-11-17,CAN,Baiyun International Airport,PEK,Capital International Airport,2025-11-17 15:40:00,2025-11-17 19:00:00,200,CA1316,Air China,Economy Class,Sufficient,747,Large Aircraft,Boeing,514,1,26
Guangzhou,Hefei,2025-11-17,PEK,Capital International Airport,HFE,Xinqiao International Airport,2025-11-17 20:35:00,2025-11-17 22:20:00,105,CA1845,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,514,2,26
Guangzhou,Hefei,2025-11-17,CAN,Baiyun International Airport,HFE,Xinqiao International Airport,2025-11-17 13:00:00,2025-11-17 15:05:00,125,HU7203,Hainan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,532,1,20
Guangzhou,Hefei,2025-11-17,CAN,Baiyun International Airport,HFE,Xinqiao International Airport,2025-11-17 07:55:00,2025-11-17 10:00:00,125,CA7907,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,560,1,17
