city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Hangzhou,Hangzhou Hubin Intime in77 Zone A,B023B08RT2,"A well-known shopping center in Hangzhou, located by West Lake, offering a complete range of brands and convenient transportation.",Leisure Experience,,30.253160,120.162484,4.8,10:00,22:00,,1.0,2.5,0.0
Hangzhou,Spring Dawn at Su Causeway,B023B02070,"The top attraction among the Ten Scenes of West Lake, a causeway built under the supervision of Su Dongpo, most famous for its willow trees in spring.",Historical and Cultural,,30.243880,120.137960,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,West Lake Music Fountain,,"A large musical fountain located in Lakeside Third Park, offering a spectacular nighttime performance synchronized with music.",Leisure Experience,,30.254900,120.154700,4.7,19:30,19:45,,0.0,1.5,0.0
Hangzhou,Xixi National Wetland Park,B023B06P06,"China's first national wetland park, boasting beautiful ecological environments and a filming location for 'If You Are the One.'",Natural Scenery,,30.255079,120.061159,4.7,07:30,18:30,,2.5,4.0,80.0
Hangzhou,Southern Song Imperial Street,B0IA368WAJ,"A historical and cultural pedestrian street in Hangzhou, preserving the street layout from the Southern Song Dynasty, ideal for strolling.",Historical and Cultural,,30.242479,120.170779,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,"China Knife, Scissors, and Sword Museum",B023B09XH9,"A specialized museum showcasing the craftsmanship of Chinese knives, scissors, and swords, providing insights into Hangzhou's traditional handicraft culture.",Historical and Cultural,,30.316137,120.137682,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,Three Pools Mirroring the Moon,B023B0283D,"One of the Ten Scenes of West Lake, located on Xiaoyingzhou Island, named after the reflection of three stone pagodas resembling moons.",Historical and Cultural,,30.238845,120.145369,4.8,08:00,17:00,,2.0,3.5,70.0
Hangzhou,Qinghefang Pedestrian Street,B023B1E89A,"The most representative historical and cultural district in Hangzhou, retaining Ming and Qing architectural styles, with a variety of unique boutique shops.",Historical and Cultural,,30.240073,120.168923,4.7,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Hangzhou,China Academy of Art Xiangshan Campus,B023B1A0E1,"A renowned art academy with distinctive architectural design, ideal for art enthusiasts to visit.",Art Exhibition,,30.155446,120.076690,3.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Xiaohe Historical and Cultural Block,B0FFFWQ8DS,"A well-preserved historical district featuring typical Jiangnan water town architecture, rich in local life and atmosphere.",Historical and Cultural,,30.308302,120.135337,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
