restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Chao Mansion · Chaozhou Cuisine (Century Park Branch),Shanghai,31.211609,121.550205,280.0,Chinese Restaurant;潮州菜|Chinese Restaurant;Hunan Cuisine,08:30,21:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.5,Must-Eat Top 10;Waiting Area
Yanwu Restaurant (Golden Eagle Tower Building A),Shanghai,31.220132,121.550164,100.0,Chinese Restaurant;Chinese Restaurant,08:00,19:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,3.8,Birthday Package
One Foot Garden (Century Park),Shanghai,31.212024,121.548349,100.0,风景名胜;公园广场;公园|Cafe;Cafe,10:00,21:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.7,Outdoor Seating
Ming Ji Roasted Delicacies Restaurant,Shanghai,31.210316,121.558746,69.0,Chinese Restaurant;Chinese Restaurant,09:00,22:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.3,Waiting Area
Drive-Thru Restaurant,Shanghai,31.215606,121.543081,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.0,Online Queue
Shanghai Grand Trust Renaissance Hotel - Banquet Hall,Shanghai,31.223894,121.552230,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,3.9,Waiting Area
Yu Cui Xuan Chinese Restaurant,Shanghai,31.214371,121.562219,600.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.3,Waiting Area;Online Queue
Mi Xiang Yuan Smart Choice Restaurant (Shanghai Information Building Store),Shanghai,31.224152,121.551100,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,3.8,Waiting Area
Daoxiangqing Fashion Express Restaurant Meihua Road Branch,Shanghai,31.210963,121.560861,40.0,Fast Food Restaurant;Fast Food Restaurant,16:00,21:00,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.1,Birthday Package
BIANCHI PLUS Bai Anqi (Pudong Kerry Parkside),Shanghai,31.212770,121.562545,386.0,Foreign Restaurant;Italian Restaurant,11:00,21:30,Shanghai Century Park,"121.552563,31.215725",31.215725,121.552563,4.4,Outdoor Seating;Birthday Package
