city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Nanchang,Ji Hotel Nanchang Chaoyang West Lake Wanda Joy City Branch,"Building 1, Guanzhou Apartment, Yuntian Road, partial 1st floor, entire 3rd to 8th floors",28.641395,115.862351,2024,3,282,4.8,Ji Hotel
Nanchang,Ji Hotel Nanchang West Station,"55 Ping'an West Second Street, partial 1st floor, entire 11th to 15th floors",28.626964,115.788671,2019,3,321,4.8,Ji Hotel
Nanchang,Ji Hotel Nanchang Honggutan Causeway Bay Plaza,"516 Feihong Road, Honggutan New District, Nanchang City, Jiangxi Province, partial 1st floor, entire 10th to 16th floors, Aozhong Building",28.697100,115.865000,2022,3,343,4.8,Ji Hotel
Nanchang,Home Inn - Nanchang Honggutan Fenghuang Middle Avenue Wanda Plaza Branch,"850 Fenghuang Middle Avenue, Honggutan New District",28.685926,115.844574,2021,2,204,4.6,Home Inn
Nanchang,Home Inn · Neo - Nanchang Bayi Square Dinggong Road South Metro Station Branch,"107-109 Zhanqian Road, near Zhanqian Road close to Laofushan Overpass",28.662060,115.911202,2020,2,234,4.7,Home Inn
Nanchang,Orange Hotel Nanchang Zijing Night Market University of Finance and Economics Branch,"379 Zijing Road, Economic and Technological Development Zone, partial first floor, entire 16th to 19th floors, Jintian Building",28.737963,115.833462,2019,3,265,4.8,Orange Hotel
Nanchang,Nanchang County Galactic Garden International Hotel (Chengbi Lake Branch),"69 Chenghu North Avenue (at the intersection of Chenghu North Road and Chenghu East Road, diagonally opposite Walmart)",28.556998,115.935652,2015,5,350,4.9,
Nanchang,Home Inn · Neo - Nanchang Bayi Square Shida South Road Metro Station Branch,"188 Beijing West Road, Qingshanhu District",28.673967,115.921446,2018,2,167,4.6,Home Inn
Nanchang,Home Inn · Neo - Nanchang Yingbin Avenue Jiangling Branch,"368 Yingbin North Avenue, Qingyunpu District",28.627121,115.907234,2018,2,129,3.8,Home Inn
Nanchang,Pullman Nanchang Sunac Hotel,"577 Nanlongpan Street, Honggutan New District",28.580284,115.795978,2016,5,426,4.0,
Nanchang,Jiangxi Qianhu Guesthouse,"888 Xuefu Avenue, Hongjiaozhou, near Nanchang University",28.653157,115.807273,2016,5,497,4.6,
Nanchang,Vienna Hotel (5.0 Nanchang Honggutan Wanda Branch),"938 Lijing Road, Honggutan District",28.678757,115.842383,2020,3,232,4.5,
Nanchang,Grace Select Hotel (Nanchang Tengwang Pavilion Bayi Square Branch),"288 Taoyuan Street, Xihu District, Nanchang City, Jiangxi Province, Huihai International Plaza, Building B",28.659588,115.888221,2020,4,241,4.6,
Nanchang,Nanchang Kamei · Lucheng International Hotel (Xianghu Nanchang Medical College Branch),"Building 16, Jinsha Yicheng Residential Area, 99 Dengbu Road, Xiaolan Economic and Technological Development Zone",28.577148,115.890116,2019,4,276,4.6,
Nanchang,Nanchang Tianmu Grand Hotel,"1 Jingzhi Road, Xianghu (at the intersection of Jinsha Avenue North Entrance and Changnan Avenue)",28.602712,115.899631,2014,5,457,4.1,
Nanchang,Lavande Hotel · Nanchang Tengwang Pavilion Wanshou Palace Metro Station Branch,"12 Zigong Road, Donghu District, Nanchang City (at the intersection of Minde Road and Zigong Road)",28.676745,115.885196,2021,3,220,4.7,
Nanchang,Jinjiang Inn Nanchang Bayi Square Yongshu Road Metro Station Hotel,"4 Yongshu Road, opposite Pudong Development Bank",28.667162,115.903680,2018,2,134,4.4,Jinjiang Inn
Nanchang,Orange Hotel Nanchang Honggutan Causeway Bay Plaza,"348 Lushan South Avenue, Honggutan New District, Nanchang City, Jiangxi Province",28.699400,115.867000,2018,3,293,4.8,Orange Hotel
Nanchang,Home Inn - Nanchang Tengwang Pavilion August 1st Uprising Memorial Hall Branch,"237 Xiangshan North Road, Donghu District, Nanchang City, Jiangxi Province",28.683650,115.890588,2016,2,147,4.5,Home Inn
